,time,70,92,114,115,136,137,159,181,182,203,204,226,227,248,249,271,293,585,607,608,630,652,653,674,675,697,719,720,741,742,764,786,160,563,787,316,698,294,765,205,93,631,272,138,743,586,676,183,250,721,116,609,654,317,788,228,161,810,71,699,564,295,766,206,94,273,632,744,139,587,677,184,251,722,117,811,318,789,610,655,229,162,700,296,767,565,207,274,745,95,140,633,678,588,185,252,723,812,319,790,118,656,230,611,163,297,701,768,208
0,0,4.450976848602295,4.006265163421631,3.291473627090454,4.989278793334961,2.7072112560272217,4.8332414627075195,2.982088088989258,2.040431261062622,5.642063617706299,1.9205352067947388,0.09276150166988373,1.0550585985183716,5.818962574005127,1.3715648651123047,6.224166393280029,0.49610283970832825,0.9073390960693359,5.91382360458374,0.1234716847538948,5.0615410804748535,5.4581451416015625,0.007159060798585415,4.507812023162842,0.5815476179122925,4.514705181121826,6.165304660797119,1.1486696004867554,3.6751601696014404,1.1501585245132446,2.9664244651794434,2.1040401458740234,1.6871354579925537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.446943759918213,4.0003557205200195,3.2867238521575928,4.986362457275391,2.705893039703369,4.826409339904785,2.9610161781311035,2.042811155319214,5.643198490142822,1.9221217632293701,0.10184641182422638,1.062192678451538,5.820858001708984,1.374833583831787,6.228425979614258,0.5013819336891174,0.9110560417175293,5.9186553955078125,0.1271180361509323,5.0652055740356445,5.465211868286133,0.013573202304542065,4.510011196136475,0.5829634070396423,4.519539833068848,6.248862266540527,1.1450411081314087,3.674034595489502,1.1480789184570312,2.9598796367645264,2.0971856117248535,1.6831965446472168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.442901134490967,3.994452714920044,3.2820162773132324,4.983422756195068,2.70458722114563,4.8194756507873535,2.941235065460205,2.0451557636260986,5.644347190856934,1.9236963987350464,0.11104560643434525,1.069284439086914,5.822766304016113,1.3780829906463623,6.232711315155029,0.5066625475883484,0.914760947227478,5.923480987548828,0.13074423372745514,5.068889617919922,5.472297668457031,0.019921204075217247,4.512227535247803,0.58436518907547,4.524449825286865,0.037862252444028854,1.1414717435836792,3.672895669937134,1.1460163593292236,2.953260898590088,2.090341329574585,1.6792731285095215,5.4271721839904785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.43884801864624,3.9885568618774414,3.277350902557373,4.980460166931152,2.703293561935425,4.812438488006592,2.92264461517334,2.0474655628204346,5.645509719848633,1.9252591133117676,0.12035970389842987,1.0763332843780518,5.824687957763672,1.3813129663467407,6.237022399902344,0.5119444727897644,0.9184539318084717,5.928300857543945,0.13435037434101105,5.072592258453369,5.4794020652771,0.026203608140349388,4.514461040496826,0.5857531428337097,4.52943754196167,0.10023637115955353,1.137960433959961,3.671743631362915,1.1439703702926636,2.946568012237549,2.083508014678955,1.6753653287887573,5.426796913146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.434785842895508,3.982668161392212,3.2727272510528564,4.977474212646484,2.702011823654175,4.805296421051025,2.9051520824432373,2.049741744995117,5.646687030792236,1.9268102645874023,0.1297892928123474,1.0833390951156616,5.82662296295166,1.384523868560791,6.241360187530518,0.5172273516654968,0.9221348166465759,5.933114051818848,0.1379365473985672,5.076314449310303,5.486523628234863,0.03242097049951553,4.516712188720703,0.5871275067329407,4.534504413604736,0.1542762964963913,1.1345057487487793,3.6705777645111084,1.141940951347351,2.939800262451172,2.076686382293701,1.6714730262756348,5.426418304443359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.430713653564453,3.9767870903015137,3.2681446075439453,4.9744648933410645,2.70074200630188,4.79804801940918,2.8886730670928955,2.051985025405884,5.647878646850586,1.9283497333526611,0.13933487236499786,1.0903016328811646,5.828571796417236,1.3877156972885132,6.245723724365234,0.5225108861923218,0.9258036613464355,5.937921047210693,0.14150281250476837,5.080056190490723,5.493662357330322,0.03857386112213135,4.518980979919434,0.5884885191917419,4.539651393890381,0.2012895792722702,1.1311062574386597,3.669398307800293,1.139927864074707,2.9329569339752197,2.0698766708374023,1.667596459388733,5.426036357879639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,4.426631450653076,3.970914125442505,3.2636029720306396,4.971432209014893,2.699483871459961,4.790691375732422,2.8731305599212646,2.0541956424713135,5.649085521697998,1.929877758026123,0.14899690449237823,1.0972206592559814,5.830533504486084,1.3908886909484863,6.250113487243652,0.5277948975563049,0.929460346698761,5.942721366882324,0.1450492888689041,5.083817005157471,5.500817775726318,0.04466284438967705,4.521267890930176,0.5898363590240479,4.544881343841553,0.24239230155944824,1.1277610063552856,3.6682047843933105,1.137930989265442,2.926037311553955,2.063079833984375,1.6637356281280518,5.4256510734558105,5.5208048820495605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4.422540187835693,3.9650497436523438,3.2591018676757812,4.968375205993652,2.698237180709839,4.783224582672119,2.8584537506103516,2.0563747882843018,5.650307655334473,1.9313944578170776,0.15877573192119598,1.1040958166122437,5.832509517669678,1.394042730331421,6.25452995300293,0.5330790877342224,0.0,5.94751501083374,0.1485760658979416,5.087597370147705,5.507988452911377,0.05068850517272949,4.5235724449157715,0.5911712050437927,4.550195217132568,0.2785187065601349,1.1244685649871826,3.666996955871582,1.135949969291687,2.9190406799316406,2.0562963485717773,1.6598902940750122,5.425261974334717,5.52465295791626,2.8719537258148193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,4.4184393882751465,3.9591941833496094,3.254640817642212,4.965294361114502,2.6970019340515137,4.775646209716797,2.844578742980957,2.058522939682007,5.651545524597168,1.932900071144104,0.168671652674675,1.1109271049499512,5.834498882293701,1.3971781730651855,6.258972644805908,0.5383631587028503,0.0,5.952301025390625,0.15208321809768677,5.091397285461426,5.515174388885498,0.05665142461657524,4.525895118713379,0.5924932956695557,4.5555949211120605,0.31044286489486694,1.1212279796600342,3.665774345397949,1.1339848041534424,2.9119668006896973,2.0495266914367676,1.656060814857483,5.424869537353516,5.528510570526123,2.8688087463378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
