,time,74,119,141,186,208,253,298,320,365,387,231,52,164,343,97,276,410,209,142,388,321,75,254,187,366,120,299,232,53,165,344,98,411,277,210,143,389,322,76,255,188,367,121,300,233,166,54,345,412,99,278,211,390,144,323,77,256,189,368,122,301,234,167,346,413,100,1271,1293,1338,1316,1294,1361,145,1339,78,1272,123,1317,101,168,1295,1362,146,1340,79,1273,124,1318,169,102,1296,1363,147,1341,80,1274,125,1319,449,1032,1077,494,1010,427,1055,472,1033,450,1056,495,1034,473,1012,451,1057,496,1035,474,1013,452,1058,497,1036,475,382,404,405,383,428,406,384,429,407,430,1014,1059
0,0,1.0128960609436035,0.8928307890892029,1.0736546516418457,1.0413697957992554,0.7512330412864685,1.1545144319534302,0.8043837547302246,1.1837903261184692,0.9259384870529175,0.7635539770126343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0211334228515625,0.0,0.8851741552352905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9087827205657959,0.8660211563110352,0.9085918068885803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.185441255569458,0.8752567768096924,0.7424325346946716,0.0,0.0,0.0,1.153578281402588,0.0,0.7075852155685425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530242085456848,0.7127435803413391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.0090744495391846,0.9013913869857788,1.0636740922927856,1.0485608577728271,0.7451227307319641,1.1539188623428345,0.8117039799690247,1.1724474430084229,0.9331965446472168,0.7589448690414429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018921136856079,0.0,0.8871101140975952,0.0,0.0,0.0,0.7009316086769104,0.0,0.0,0.0,0.0,0.0,0.0,0.9138206839561462,0.8578307032585144,0.9099799990653992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1765153408050537,0.8678881525993347,0.7446582317352295,0.0,0.0,0.0,1.1464927196502686,0.0,0.7134315371513367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9552382826805115,0.7063167095184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.005092978477478,0.9100480675697327,1.0537675619125366,1.0556836128234863,0.7390578985214233,1.1529935598373413,0.8190997242927551,1.1611944437026978,0.9404618740081787,0.7543196678161621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0165094137191772,0.0,0.8889181613922119,0.0,0.0,0.0,0.7073225975036621,0.0,0.0,0.0,0.0,0.0,0.0,0.9187861084938049,0.8497322797775269,0.9112237095832825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1675024032592773,0.860565721988678,0.7468128204345703,0.0,0.0,0.0,1.1392487287521362,0.0,0.719323992729187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572883248329163,0.69996178150177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.0009582042694092,0.9188015460968018,1.0439372062683105,1.0627294778823853,0.7330390214920044,1.151741623878479,0.8265714049339294,1.1500331163406372,0.9477306008338928,0.7496805787086487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0139031410217285,0.0,0.8905958533287048,0.0,0.0,0.0,0.7137876152992249,0.0,0.0,0.0,0.0,0.0,0.0,0.9236740469932556,0.8417251706123352,0.912321150302887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1584162712097168,0.8532910943031311,0.7488945722579956,0.0,0.0,0.0,1.131860613822937,0.0,0.7252624034881592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591708779335022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.9966769218444824,0.9276522994041443,1.0341848134994507,1.0696896314620972,0.7270663976669312,1.1501671075820923,0.8341192007064819,1.1389647722244263,0.9549985527992249,0.7450296878814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0111074447631836,0.0,0.8921410441398621,0.0,0.0,0.0,0.720327615737915,0.0,0.0,0.0,0.0,0.0,0.0,0.9284793138504028,0.8338086009025574,0.9132707715034485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1492698192596436,0.8460654616355896,0.7509016990661621,0.0,0.0,0.0,1.1243425607681274,0.0,0.7312464714050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960882842540741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.992255687713623,0.9366008043289185,1.0245120525360107,1.076554536819458,0.7211403250694275,1.148275375366211,0.8417433500289917,1.1279908418655396,0.9622613191604614,0.7403690218925476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0081273317337036,0.0,0.8935517072677612,0.0,0.0,0.0,0.7269435524940491,0.0,0.0,0.0,0.0,0.0,0.0,0.9331966042518616,0.8259817361831665,0.9140710830688477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1400744915008545,0.8388900756835938,0.7528325319290161,0.0,0.0,0.0,1.1167073249816895,0.0,0.7372757792472839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9624212384223938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.9877013564109802,0.945647656917572,1.0149202346801758,1.0833146572113037,0.7152610421180725,1.146072506904602,0.8494440317153931,1.117112398147583,0.9695142507553101,0.7357006072998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004968523979187,0.0,0.89482581615448,0.0,0.0,0.0,0.7336364388465881,0.0,0.0,0.0,0.0,0.0,0.0,0.937820553779602,0.8182438611984253,0.9147210121154785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1308413743972778,0.8317660093307495,0.7546852827072144,0.0,0.0,0.0,1.1089677810668945,0.0,0.7433499693870544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637834429740906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.9830204844474792,0.9547931551933289,1.00541090965271,1.089959740638733,0.7094287276268005,1.1435655355453491,0.8572213053703308,1.106330394744873,0.9767524003982544,0.7310262322425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0016366243362427,0.0,0.8959617614746094,0.0,0.0,0.0,0.7404072880744934,0.0,0.0,0.0,0.0,0.0,0.0,0.9423457384109497,0.8105940222740173,0.9152194261550903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1215803623199463,0.8246942162513733,0.7564584016799927,0.0,0.0,0.0,1.1011353731155396,0.0,0.7494685053825378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649670720100403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.978219747543335,0.9640376567840576,0.9959850311279297,1.096479058265686,0.7036435008049011,1.140762209892273,0.8650751709938049,1.0956460237503052,0.9839704632759094,0.726347804069519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981376528739929,0.0,0.8969578742980957,0.0,0.0,0.0,0.7472570538520813,0.0,0.0,0.0,0.0,0.0,0.0,0.9467666745185852,0.8030315041542053,0.9155657291412354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1123007535934448,0.8176756501197815,0.7581502795219421,0.0,0.0,0.0,1.0932215452194214,0.0,0.7556308507919312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9659700393676758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
