,time,16,38,307,308,330,352,353,375,397,398,419,420,442,464,465,486,487,509,1389,1411,1412,1434,1456,1457,1478,1479,1501,1523,1524,1546,1568,1502,1569,443,1435,331,1390,376,286,1547,1480,510,421,61,39,488,1413,1525,354,309,1458,17,466,399,1503,1570,444,1436,332,377,1391,1548,511,62,1481,422,287,533,40,489,1526,1414,355,18,467,1459,310,400,1504,1571,445,1437,333,378,63,534,512,1549,1482,423,41,490,1392,288,1527,19,468,1415,356,1460,401,311,1505,1572,446,535,1438,64,513,379
0,0,0.23109105229377747,0.2152589112520218,0.18510325253009796,0.24213887751102448,0.3474281430244446,0.29197680950164795,0.3119807541370392,0.6636983752250671,0.676632285118103,0.27186986804008484,0.3253052532672882,0.6481736898422241,0.9759969115257263,0.43399444222450256,0.27020129561424255,0.1810886710882187,0.3364272713661194,0.25045034289360046,0.20640413463115692,0.19208306074142456,0.3067523241043091,0.5810163021087646,0.5612282752990723,0.30758368968963623,0.28493019938468933,0.7450828552246094,1.027165174484253,0.4083096981048584,0.34610679745674133,0.47060513496398926,0.3340008854866028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.23199813067913055,0.21518316864967346,0.1844964325428009,0.24279554188251495,0.3467898368835449,0.2901906669139862,0.31369930505752563,0.6650730967521667,0.6712911128997803,0.27404409646987915,0.32270294427871704,0.6539812684059143,0.9755997657775879,0.4316340386867523,0.2721911072731018,0.1798120141029358,0.33777162432670593,0.2504196763038635,0.20562955737113953,0.19071215391159058,0.3078951835632324,0.5807546973228455,0.5569701790809631,0.3099309206008911,0.2825970947742462,0.7519392967224121,1.022698163986206,0.405658096075058,0.3485625088214874,0.47197169065475464,0.333102285861969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.23290082812309265,0.2150995284318924,0.18388491868972778,0.24344515800476074,0.346137672662735,0.28840887546539307,0.3154190480709076,0.6663901805877686,0.6659897565841675,0.27623164653778076,0.3201199769973755,0.6598551273345947,0.9750136733055115,0.4292745888233185,0.2741899788379669,0.17853736877441406,0.33910906314849854,0.25037896633148193,0.20485028624534607,0.18934404850006104,0.30903106927871704,0.5804461240768433,0.5527430772781372,0.3122926950454712,0.2802799642086029,0.7588744759559631,1.0180785655975342,0.40301766991615295,0.3510318696498871,0.4733175039291382,0.3321927785873413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.2337990701198578,0.2150079756975174,0.18326878547668457,0.24408763647079468,0.3454717695713043,0.2866314947605133,0.3171399235725403,0.6676486730575562,0.6607285141944885,0.278432697057724,0.31755614280700684,0.6657963395118713,0.9742397665977478,0.42691636085510254,0.27619820833206177,0.1772647351026535,0.3404392898082733,0.2503281831741333,0.20406639575958252,0.18797875940799713,0.3101598620414734,0.5800907015800476,0.5485468506813049,0.314669132232666,0.27797865867614746,0.7658892869949341,1.013314127922058,0.4003885090351105,0.3535149097442627,0.4746420681476593,0.33127257227897644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.2346927523612976,0.21490854024887085,0.18264806270599365,0.24472291767597198,0.34479227662086487,0.2848585546016693,0.31886178255081177,0.6688477396965027,0.6555073857307434,0.2806473970413208,0.3150111436843872,0.6718057990074158,0.9732794165611267,0.42455965280532837,0.27821585536003113,0.1759941428899765,0.3417621850967407,0.2502673268318176,0.20327794551849365,0.18661631643772125,0.31128135323524475,0.5796886086463928,0.5443814992904663,0.3170604109764099,0.2756929099559784,0.772984504699707,1.0084123611450195,0.39777064323425293,0.3560117483139038,0.47594496607780457,0.33034175634384155,0.17606395483016968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.23558180034160614,0.21480123698711395,0.182022824883461,0.2453508973121643,0.34409934282302856,0.28309014439582825,0.3205845057964325,0.6699865460395813,0.6503265500068665,0.2828758656978607,0.3124848008155823,0.6778845191001892,0.9721344113349915,0.42220476269721985,0.2802429795265198,0.17472560703754425,0.34307748079299927,0.2501964569091797,0.20248502492904663,0.1852567344903946,0.3123954236507416,0.5792401432991028,0.540246844291687,0.31946665048599243,0.27342259883880615,0.7801611423492432,1.0033807754516602,0.3951641619205475,0.3585224449634552,0.47722581028938293,0.32940056920051575,0.17772532999515533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.23646610975265503,0.2146860808134079,0.1813931167125702,0.24597151577472687,0.34339311718940735,0.2813262343406677,0.3223079741001129,0.6710642576217651,0.6451859474182129,0.2851182222366333,0.30997684597969055,0.6840333938598633,0.9708067774772644,0.41985195875167847,0.2822796106338501,0.0,0.34438496828079224,0.2501155436038971,0.20168769359588623,0.18390001356601715,0.31350189447402954,0.5787454843521118,0.536142885684967,0.3218879699707031,0.2711675763130188,0.7874199151992798,0.9982267618179321,0.39256909489631653,0.36104708909988403,0.4784840941429138,0.32844915986061096,0.17939510941505432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.2373456060886383,0.21456307172775269,0.180758997797966,0.2465846836566925,0.34267371892929077,0.2795669138431549,0.3240320384502411,0.6720801591873169,0.6400856971740723,0.28737467527389526,0.30748704075813293,0.690253496170044,0.9692988991737366,0.4175015091896057,0.28432580828666687,0.0,0.3456844389438629,0.25002461671829224,0.20088602602481842,0.18254616856575012,0.31460055708885193,0.5782049894332886,0.5320694446563721,0.3243245482444763,0.26892614364624023,0.7947617769241333,0.992957592010498,0.38998547196388245,0.3635857105255127,0.47971946001052856,0.3274877071380615,0.1810733526945114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.2382201999425888,0.2144322246313095,0.18012051284313202,0.24719031155109406,0.34194135665893555,0.2778122127056122,0.32575657963752747,0.6730334758758545,0.6350257396697998,0.28964534401893616,0.3050151765346527,0.6965457201004028,0.9676134586334229,0.4151536524295807,0.2863816022872925,0.0,0.3469756841659546,0.2499236911535263,0.20008009672164917,0.1811952441930771,0.3156912624835968,0.5776188373565674,0.5280264616012573,0.32677653431892395,0.266698956489563,0.8021875023841858,0.9875805377960205,0.3874133229255676,0.36613836884498596,0.48093143105506897,0.32651636004447937,0.18276016414165497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
