,time,723,768,790,835,880,925,947,992,1037,1059,701,858,970,813,746,1015,903,1082,836,791,948,724,1060,993,881,814,769,926,1038,859,971,702,792,747,1016,904,1083,837,770,949,1061,725,994,882,815,748,927,1039,860,972,793,726,1084,1017,905,838,771,950,1062,704,995,883,816,749,1040,928,861,1107,794,973,727,323,345,390,368,346,413,772,391,817,750,324,369,795,414,347,773,840,392,818,751,370,796,415,348,841,774,393,819,371,797,752,129,151,1143,1165,1166,107,1144,152,1122,130,1167,108,1145,153,1123,131,1168,109,1146,132,1191,110,1124,1169,1076,1098,85,1121,1099,1077,1100,1078,1056,1101,1079,88,133,1057,1102,111
0,0,3.1633760929107666,5.247364044189453,1.4174879789352417,6.16771125793457,0.26990950107574463,5.560244560241699,0.6054183840751648,5.636823654174805,4.027096271514893,2.2571871280670166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5117663741111755,0.0,0.0,0.0,0.0,0.0,2.750460386276245,5.100554943084717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262416362762451,2.6736063957214355,0.5020701289176941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.665959358215332,1.6552075147628784,4.518381595611572,2.1235246658325195,0.0,6.09718656539917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.008469104766846,1.9229375123977661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.146540403366089,5.249516487121582,1.426214575767517,6.18365478515625,0.2824922502040863,5.570962905883789,0.6136689186096191,5.671755313873291,4.024855613708496,2.23701548576355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5180917382240295,0.0,0.0,0.0,0.0,0.0,2.7332684993743896,5.111499786376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.249970436096191,2.668858051300049,0.523629367351532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.661933183670044,1.6449631452560425,4.495802402496338,2.126782178878784,0.0,6.119558811187744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.997046947479248,1.9308757781982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3.1300525665283203,5.251752853393555,1.4346778392791748,6.199765205383301,0.2949851155281067,5.581827163696289,0.62177574634552,5.707322120666504,4.02255916595459,2.2171294689178467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242397785186768,0.0,0.0,0.0,0.0,0.0,2.7158539295196533,5.122603893280029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.237421035766602,2.6642262935638428,0.5452727675437927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6577441692352295,1.6348628997802734,4.472662925720215,2.1299638748168945,0.0,6.141099452972412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.985254287719727,1.9386005401611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,3.113910675048828,5.254078388214111,1.4428884983062744,6.216036796569824,0.30738526582717896,5.592836856842041,0.6297415494918823,5.7434492111206055,4.020205497741699,2.197538137435913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5302174687385559,0.0,0.0,0.0,0.0,0.0,2.698223352432251,5.1338677406311035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.224771499633789,2.6597070693969727,0.5669806599617004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6533823013305664,1.6249057054519653,4.4489665031433105,2.1330723762512207,0.0,6.161834716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.973075866699219,1.9461195468902588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.0981123447418213,5.25649881362915,1.4508568048477173,6.232463836669922,0.319690078496933,5.603992938995361,0.6375691890716553,5.780055046081543,4.017792224884033,2.1782500743865967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5360314846038818,0.0,0.0,0.0,0.0,0.0,2.6803839206695557,5.145292282104492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212024211883545,2.655296564102173,0.5887330174446106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6488375663757324,1.6150906085968018,4.424720764160156,2.1361098289489746,0.0,6.181793212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96049690246582,1.9534401893615723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,3.0826542377471924,5.2590203285217285,1.4585925340652466,6.2490386962890625,0.3318970203399658,5.61529541015625,0.6452612280845642,5.817049026489258,4.015317440032959,2.1592724323272705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416881442070007,0.0,0.0,0.0,0.0,0.0,2.6623435020446777,5.156877517700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199182987213135,2.6509909629821777,0.61050945520401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6440978050231934,1.6054162979125977,4.399936199188232,2.1390788555145264,0.0,6.20100212097168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.947500705718994,1.9605695009231567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3.067532539367676,5.261649131774902,1.4661047458648682,6.265755653381348,0.34400373697280884,5.626744747161865,0.0,5.854335784912109,4.012778282165527,2.140610933303833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5471935272216797,0.0,0.0,0.0,0.0,0.0,2.6441104412078857,5.168624401092529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18625020980835,2.646787166595459,0.6322896480560303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639150619506836,1.5958815813064575,4.374626636505127,2.141981840133667,0.0,6.219490051269531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9340715408325195,1.9675142765045166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,3.052743673324585,5.264392375946045,1.4734023809432983,6.28260612487793,0.35600805282592773,5.638339996337891,0.0,5.891814708709717,4.0101728439331055,2.1222708225250244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525533556938171,0.0,0.0,0.0,0.0,0.0,2.6256942749023438,5.180532932281494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.173229694366455,2.642681360244751,0.6540530920028687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6339828968048096,1.5864852666854858,4.3488078117370605,0.0,0.0,6.2372846603393555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.920192718505859,1.974280834197998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.038282632827759,5.267258167266846,1.4804939031600952,0.016397008672356606,0.36790794134140015,5.650081157684326,0.0,5.92938232421875,4.007498264312744,2.1042556762695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577731132507324,0.0,0.0,0.0,0.0,0.0,2.607104778289795,5.192602634429932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.160124778747559,2.6386704444885254,0.6757793426513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.628579616546631,1.577225923538208,4.322500705718994,0.0,0.0,6.2544145584106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.905846118927002,1.9808754920959473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
