,time,804,871,916,938,983,1005,1050,849,1028,1095,961,894,827,1073,1006,939,872,1051,984,805,1118,917,850,1029,1096,962,895,1074,828,1007,940,873,1052,985,1119,918,851,1030,1097,963,896,1075,829,1008,941,874,1053,986,1120,919,852,1098,1031,964,897,426,807,471,404,449,830,382,427,875,472,405,808,853,450,898,831,428,495,876,473,406,809,854,451,899,832,429,496,877,474,407,855,452,120,165,187,1179,1224,1202,143,188,1247,166,1225,1203,144,189,1248,167,1226,1204,145,212,190,1249,168,1227,213
0,0,0.7641473412513733,1.270564079284668,0.8113299012184143,1.2083550691604614,1.0334287881851196,0.9434088468551636,1.1126704216003418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8813450932502747,0.0,0.0,1.0447487831115723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3884280920028687,0.6981394290924072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7094008326530457,1.006717562675476,0.7295886278152466,0.7352641820907593,0.9416084289550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7649208903312683,1.2674143314361572,0.8189572691917419,1.1967660188674927,1.043535828590393,0.9344495534896851,1.1192171573638916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744570016860962,0.0,0.0,1.0506993532180786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3756779432296753,0.7018641233444214,0.7008565068244934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072738409042358,1.0163968801498413,0.725529134273529,0.7326434254646301,0.9500041007995605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7656031847000122,1.2638027667999268,0.8266728520393372,1.1852678060531616,1.0537450313568115,0.9255847930908203,1.1256053447723389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8675912618637085,0.0,0.0,1.0565216541290283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3629837036132812,0.7055654525756836,0.704980194568634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050884962081909,1.0261642932891846,0.7214476466178894,0.729963481426239,0.95845627784729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.7661935091018677,1.2597495317459106,0.8344776034355164,1.1738618612289429,1.0640559196472168,0.9168142676353455,1.1318222284317017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8607502579689026,0.0,0.0,1.0622060298919678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3503485918045044,0.7092415690422058,0.7090915441513062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7028464078903198,1.0360186100006104,0.7173460125923157,0.7272262573242188,0.9669628143310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.766691267490387,1.2552759647369385,0.8423724174499512,1.162549376487732,1.0744684934616089,0.9081376791000366,1.1378545761108398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539362549781799,0.0,0.0,1.0677430629730225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3377755880355835,0.7128907442092896,0.7131889462471008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7005490064620972,1.0459585189819336,0.7132262587547302,0.7244337797164917,0.975521445274353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.7670960426330566,1.2504043579101562,0.8503580093383789,1.151331901550293,1.0849820375442505,0.8995546102523804,1.143688678741455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471512794494629,0.0,0.0,1.0731227397918701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3252679109573364,0.716511070728302,0.7172706127166748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6981979608535767,1.0559825897216797,0.7090901732444763,0.7215880751609802,0.9841297268867493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7674074172973633,1.2451575994491577,0.8584352731704712,1.140210509300232,1.0955963134765625,0.8910645842552185,1.1493107080459595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403972387313843,0.0,0.0,1.0783352851867676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3128281831741333,0.7201006412506104,0.72133469581604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066089391708374,0.7049396634101868,0.7186909317970276,0.9927847981452942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.7676250338554382,1.239559292793274,0.8666050434112549,1.1291862726211548,1.1063107252120972,0.8826671838760376,1.154706597328186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336759805679321,0.0,0.0,1.0833704471588135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3004592657089233,0.723657488822937,0.7253794074058533,0.699155867099762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0762770175933838,0.7007764577865601,0.7157444953918457,1.001483678817749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.7677487134933472,1.2336323261260986,0.8748680949211121,1.1182600259780884,1.1171245574951172,0.8743618130683899,1.1598619222640991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8269891738891602,0.0,0.0,1.0882182121276855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2881640195846558,0.7271796464920044,0.7294027209281921,0.7047313451766968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086543321609497,0.0,0.7127505540847778,1.010223150253296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
