,time,768,790,835,858,880,925,947,992,1059,813,1037,970,746,903,836,1015,791,948,881,724,814,993,769,1060,926,859,792,1038,971,747,904,837,1016,770,949,882,815,994,725,1061,748,927,860,793,1039,972,726,905,838,1017,771,950,883,816,995,1062,749,928,861,1040,794,973,906,727,323,345,390,368,346,772,413,839,391,817,324,750,369,795,414,347,840,773,392,818,370,796,415,841,348,774,393,819,371,797
0,0,4.374735355377197,2.024973154067993,6.2522664070129395,5.190246105194092,0.6524803042411804,5.1166839599609375,1.0720374584197998,3.675670623779297,2.579169988632202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35760706663131714,0.0,0.0,2.867607831954956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.391162395477295,2.7456424236297607,0.2940135598182678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.3572678565979,2.023533344268799,0.018113553524017334,5.195305824279785,0.670341968536377,5.127514839172363,1.0764943361282349,3.6433329582214355,2.566798686981201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36579611897468567,0.0,0.0,2.8478188514709473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380039691925049,2.7392795085906982,0.313267320394516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.339151382446289,2.0221352577209473,0.06808643043041229,5.200479507446289,0.6877069473266602,5.13871955871582,1.0808151960372925,3.6083056926727295,2.5544281005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3737826943397522,0.0,0.0,2.8276305198669434,0.0,0.0,5.166274070739746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.368798732757568,2.733091115951538,0.33275914192199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.320362091064453,2.020777702331543,0.11877225339412689,5.205770492553711,0.7045857906341553,5.150315761566162,1.0850059986114502,3.5703365802764893,2.542062520980835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38157325983047485,0.0,0.0,2.8070478439331055,0.0,0.0,5.176385879516602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.357439994812012,2.7270703315734863,0.3524785339832306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.300875186920166,2.019458532333374,0.16992275416851044,5.211183547973633,0.7209895849227905,5.162321090698242,1.089072585105896,3.5291645526885986,2.529705047607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891741931438446,0.0,0.0,2.7860770225524902,0.0,0.0,5.18661642074585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.345965385437012,2.7212109565734863,0.37241408228874207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.280667781829834,2.018176555633545,0.22127537429332733,5.216722011566162,0.7369298934936523,5.174753665924072,1.0930203199386597,3.4845261573791504,2.517359972000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3965914845466614,0.0,0.0,2.764726400375366,0.0,0.0,5.196966171264648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.334375858306885,2.7155072689056396,0.392553448677063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,4.259716510772705,2.016930103302002,0.27256137132644653,5.222390174865723,0.7524185180664062,5.1876325607299805,1.0968542098999023,3.4361674785614014,2.505030870437622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4038310647010803,0.0,0.0,2.7430055141448975,0.0,0.0,5.20743465423584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3226728439331055,2.7099533081054688,0.4128834009170532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4.237998962402344,2.0157177448272705,0.32351401448249817,5.22819185256958,0.7674673795700073,5.200979232788086,1.1005792617797852,3.3838605880737305,2.4927215576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4108985662460327,0.0,0.0,2.7209255695343018,0.0,0.0,5.218021869659424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310857772827148,2.7045435905456543,0.4333897829055786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,4.215494632720947,2.014538288116455,0.3738768398761749,5.234132289886475,0.7820886373519897,5.214813709259033,1.1041998863220215,3.327425956726074,2.480435371398926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4177994132041931,0.0,0.0,2.698499917984009,0.0,0.0,5.228727340698242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.298933029174805,2.699273109436035,0.45405757427215576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,4.192183971405029,2.01339054107666,0.42341122031211853,5.24021577835083,0.7962945103645325,5.229158401489258,1.1077204942703247,3.2667596340179443,2.4681766033172607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245389401912689,0.0,0.0,2.675743341445923,0.0,0.0,5.239551067352295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286899566650391,2.69413685798645,0.47487109899520874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,4.168050289154053,2.012273073196411,0.4719023108482361,5.2464470863342285,0.8100969791412354,5.244035720825195,1.11114501953125,3.201866388320923,2.4559483528137207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4311221241950989,0.0,0.0,2.6526730060577393,0.0,0.0,5.250491619110107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2747602462768555,2.6891298294067383,0.4958138167858124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,4.143078327178955,2.0111846923828125,0.5191636681556702,5.25283145904541,0.8235082030296326,5.259469032287598,1.1144776344299316,3.1328933238983154,2.443754196166992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43755394220352173,0.0,0.0,2.629307270050049,0.0,0.0,5.261549472808838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.262516975402832,2.6842474937438965,0.5168685913085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
