,time,804,826,871,916,938,983,1005,1050,1072,1117,849,1095,1028,961,894,1073,827,1006,939,872,1051,1118,984,805,917,850,1096,1029,962,895,1074,828,1007,940,1141,873,1052,1119,985,806,918,851,1097,1030,963,896,1075,829,1008,1142,941,874,1120,1053,986,807,919,1098,852,1031,964,426,471,404,449,785,494,830,427,472,875,808,405,853,450,517,786,495,831,428,898,473,876,809,406,854,451,518,496,832,787,429,899,474,877,810,855,452,519,187,1201,1246,165,232,1224,210,188,1202,1247,233,166,1225,211,189,1203,1248,234,212,1226,190,1271,1204,1249,235,213,1227
0,0,0.8355348706245422,0.7193920016288757,1.4550540447235107,0.7474116086959839,1.2159100770950317,0.9655472040176392,0.9660888314247131,1.2459992170333862,0.7429747581481934,0.8159339427947998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1554956436157227,0.0,0.0,0.0,0.7871326804161072,0.0,0.0,0.0,0.7217538952827454,0.0,0.0,0.0,0.0,0.0,1.0915019512176514,0.903817355632782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0225728750228882,0.9122143983840942,0.8120057582855225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.8381010293960571,0.7136563658714294,1.461286187171936,0.754215657711029,1.2067363262176514,0.9744206666946411,0.9569830298423767,1.2567391395568848,0.7366448044776917,0.8166229724884033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1450691223144531,0.0,0.0,0.0,0.7919079065322876,0.0,0.0,0.0,0.727260947227478,0.0,0.0,0.0,0.0,0.0,1.0833351612091064,0.9104282855987549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013543963432312,0.9056097269058228,0.8157263398170471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.8405689597129822,0.7079612612724304,1.466271996498108,0.7610958814620972,1.197471022605896,0.9833647608757019,0.9479674100875854,1.2674459218978882,0.7303726077079773,0.8172019720077515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1346861124038696,0.0,0.0,0.0,0.796657919883728,0.0,0.0,0.0,0.7327961921691895,0.0,0.0,0.0,0.0,0.0,1.0751208066940308,0.9170312285423279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0045634508132935,0.8989958167076111,0.8193823099136353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.8429359793663025,0.7023071050643921,1.469820499420166,0.7680530548095703,1.18812894821167,0.9923779368400574,0.9390420317649841,1.278104543685913,0.7241581678390503,0.8176703453063965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1243517398834229,0.0,0.0,0.0,0.8013800382614136,0.0,0.0,0.0,0.7383586764335632,0.0,0.0,0.0,0.0,0.0,1.0668678283691406,0.923622190952301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956342577934265,0.8923765420913696,0.8229705691337585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.8451995849609375,0.0,1.471772313117981,0.7750879526138306,1.1787241697311401,1.0014585256576538,0.9302070140838623,1.2886981964111328,0.7180011868476868,0.8180274963378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1140705347061157,0.0,0.0,0.0,0.806071400642395,0.0,0.0,0.0,0.7439473271369934,0.0,0.0,0.0,0.0,0.0,1.058584213256836,0.9301969408988953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867592453956604,0.8857556581497192,0.8264880180358887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.8473570942878723,0.0,1.4720302820205688,0.7822012901306152,1.1692692041397095,1.0106046199798584,0.92146235704422,1.2992078065872192,0.7119015455245972,0.8182730674743652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103846549987793,0.0,0.0,0.0,0.8107290863990784,0.0,0.0,0.0,0.7495611310005188,0.0,0.0,0.0,0.0,0.0,1.0502773523330688,0.9367511868476868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779409766197205,0.8791365027427673,0.8299314379692078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.8494061231613159,0.0,1.4705811738967896,0.7893939018249512,1.1597756147384644,1.0198140144348145,0.9128079414367676,1.3096115589141846,0.7058589458465576,0.8184068202972412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0936834812164307,0.0,0.0,0.0,0.8153499364852905,0.0,0.0,0.0,0.7551988959312439,0.0,0.0,0.0,0.0,0.0,1.0419546365737915,0.9432802200317383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691817760467529,0.8725224733352661,0.833297610282898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.8513442873954773,0.0,1.4674981832504272,0.7966664433479309,1.1502541303634644,1.029084324836731,0.9042435884475708,1.3198846578598022,0.6998732686042786,0.8184285163879395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0835846662521362,0.0,0.0,0.0,0.8199309706687927,0.0,0.0,0.0,0.7608593702316284,0.0,0.0,0.0,0.0,0.0,1.0336225032806396,0.949779212474823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960483729839325,0.8659165501594543,0.8365834355354309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.853169322013855,0.0,1.462924838066101,0.8040196299552917,1.1407142877578735,1.038413166999817,0.8957690596580505,1.3299987316131592,0.0,0.8183382153511047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073553204536438,0.0,0.0,0.0,0.8244688510894775,0.0,0.0,0.0,0.7665412425994873,0.0,0.0,0.0,0.0,0.0,1.02528715133667,0.9562430381774902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9518486857414246,0.8593217134475708,0.8397856950759888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
