,time,513,580,625,647,692,714,759,558,491,737,670,603,536,715,648,469,581,514,693,760,626,559,492,738,671,604,537,716,649,470,582,783,515,694,761,627,560,739,493,672,605,538,717,650,784,583,471,516,695,762,628,561,740,494,673,606,68,135,113,46,91,539,472,136,69,517,114,495,47,562,92,540,137,473,70,518,115,563,496,93,160,541,138,71,474,519,116,564,497,866,888,1404,1426,1449,911,844,1382,1427,889,867,1405,1450,912,845,1428,890,868,1406,1451,913,1429,891,869,1407,1430,914
0,0,1.1271837949752808,1.440276026725769,0.8590678572654724,1.1388311386108398,1.0340253114700317,0.8446343541145325,0.7828802466392517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8024337291717529,0.0,0.0,0.0,0.0,0.8335112929344177,1.048865795135498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194514274597168,0.7576332092285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813008189201355,1.0143154859542847,0.8116762638092041,1.0663671493530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.1306720972061157,1.4278154373168945,0.8672634959220886,1.1278491020202637,1.0431556701660156,0.8378005027770996,0.7853072285652161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7967798709869385,0.0,0.0,0.0,0.0,0.830053985118866,1.059112310409546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1957159042358398,0.7554950714111328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205034136772156,1.007869005203247,0.818756103515625,1.058005452156067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.1338887214660645,1.4153257608413696,0.8755533695220947,1.116963267326355,1.0523244142532349,0.8310038447380066,0.7876538038253784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7911314964294434,0.0,0.0,0.0,0.0,0.8265227675437927,1.0694562196731567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1965302228927612,0.7532844543457031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8280778527259827,1.0013484954833984,0.8258941769599915,1.0496249198913574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.1368244886398315,1.4028264284133911,0.8839383125305176,1.1061745882034302,1.0615273714065552,0.8242457509040833,0.7899177074432373,0.6986136436462402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7854907512664795,0.0,0.0,0.0,0.0,0.8229208588600159,1.0798965692520142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1969537734985352,0.7510032057762146,0.7036667466163635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8357318639755249,0.9947614669799805,0.8330900073051453,1.0412323474884033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.1394706964492798,1.3903321027755737,0.8924190998077393,1.0954838991165161,1.0707601308822632,0.8175275921821594,0.7920969724655151,0.7048978209495544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798596620559692,0.0,0.0,0.0,0.0,0.8192513585090637,1.0904325246810913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1969850063323975,0.7486531734466553,0.7093011140823364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8434657454490662,0.988114595413208,0.8403428196907043,1.0328342914581299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.1418192386627197,1.3778544664382935,0.9009963870048523,1.0848920345306396,1.0800174474716187,0.8108506202697754,0.794189453125,0.7112530469894409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7742400765419006,0.0,0.0,0.0,0.0,0.8155173659324646,1.1010631322860718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1966235637664795,0.7462362051010132,0.7149761319160461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8512797355651855,0.9814146757125854,0.8476517796516418,1.0244368314743042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.1438628435134888,1.3654032945632935,0.9096710085868835,1.0743995904922485,1.0892939567565918,0.8042160272598267,0.7961931824684143,0.7176802158355713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7686337828636169,0.0,0.0,0.0,0.0,0.8117220401763916,1.11178719997406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1958709955215454,0.7437542080879211,0.7206913828849792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8591740727424622,0.9746680855751038,0.8550161123275757,1.0160455703735352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.1455949544906616,1.3529865741729736,0.9184435606002808,1.0640071630477905,1.098583698272705,0.7976248264312744,0.7981061339378357,0.7241801023483276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7630425691604614,0.0,0.0,0.0,0.0,0.8078683614730835,1.122603416442871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194730281829834,0.741209089756012,0.7264465689659119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8671489357948303,0.96788090467453,0.8624346852302551,1.007665753364563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.147010087966919,1.340611219406128,0.9273146986961365,1.0537152290344238,1.1078802347183228,0.7910779118537903,0.7999265193939209,0.7307537198066711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7574679255485535,0.0,0.0,0.0,0.0,0.8039594292640686,1.1335102319717407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1932063102722168,0.7386027574539185,0.7322410345077515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752042651176453,0.9610588550567627,0.8699064254760742,0.9993022084236145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,1.1481034755706787,1.3282830715179443,0.9362849593162537,1.043524146080017,1.1171764135360718,0.7845762372016907,0.8016523718833923,0.7374019026756287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751911461353302,0.0,0.0,0.0,0.0,0.7999981641769409,1.1445060968399048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191305160522461,0.7359371781349182,0.7380743622779846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833401799201965,0.9542075395584106,0.8774301409721375,0.9909594655036926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,1.1488714218139648,1.3160076141357422,0.9453549981117249,1.0334341526031494,1.1264647245407104,0.7781204581260681,0.8032820820808411,0.744125485420227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7463744878768921,0.0,0.0,0.0,0.0,0.7959874868392944,1.155588984489441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1890345811843872,0.7332143187522888,0.743945837020874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915566205978394,0.9473322033882141,0.8850043416023254,0.9826417565345764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,1.1493115425109863,1.3037893772125244,0.9545252323150635,1.0234454870224,1.1357369422912598,0.7717113494873047,0.8048138618469238,0.7509253621101379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7408584952354431,0.0,0.0,0.0,0.0,0.7919302582740784,1.1667569875717163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1864032745361328,0.7304360270500183,0.7498548030853271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998533487319946,0.9404377937316895,0.8926275968551636,0.9743529558181763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
