,time,231,253,275,276,297,298,320,321,342,343,365,387,388,410,432,724,746,768,769,791,792,813,814,835,836,858,859,880,881,903,837,254,747,770,209,366,904,455,299,926,815,702,433,882,344,232,411,748,860,277,725,793,322,389,838,255,726,927,771,456,905,367,300,816,434,883,703,345,412,861,233,749,278,794,704,323,390,839,928,457,256,906,772,727,368,301,435,817,884,346,413,862,279,750,234,795,705,391,324,840,929,458,907,257,369,773
0,0,4.478335857391357,3.891411066055298,2.958416700363159,5.138922214508057,2.4436795711517334,5.199127674102783,1.619112491607666,5.555261135101318,1.7634668350219727,5.873753547668457,0.3466199040412903,1.022883653640747,5.92787504196167,0.06359230726957321,0.5514162182807922,5.506043434143066,6.004081726074219,0.24982474744319916,4.984735012054443,5.506536960601807,4.314846515655518,0.31163549423217773,4.102962970733643,0.7645803093910217,1.9061261415481567,1.3805053234100342,3.373382568359375,1.2680903673171997,2.690692186355591,2.0708348751068115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.473415851593018,3.8832855224609375,2.9545862674713135,5.136470794677734,2.443446159362793,5.1942901611328125,1.634074091911316,5.555633544921875,1.766783595085144,5.876651287078857,0.3547228276729584,1.0283048152923584,5.930322647094727,0.06796596199274063,0.5559796690940857,5.5104899406433105,6.0094218254089355,0.25303739309310913,4.989080905914307,5.516477108001709,4.316666126251221,0.3163800835609436,4.105195045471191,0.7647302746772766,1.8835986852645874,1.3760231733322144,3.370905637741089,0.0,2.684839963912964,2.065701961517334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.468477249145508,3.875182628631592,2.9508068561553955,5.133993625640869,2.4432153701782227,5.189314365386963,1.6485319137573242,5.556009292602539,1.7700642347335815,5.879582405090332,0.362866073846817,1.0337005853652954,5.932785511016846,0.07235770672559738,0.5605398416519165,5.514947414398193,6.014745712280273,0.2562274932861328,4.993455410003662,5.526433944702148,4.318502902984619,0.3210497498512268,4.107481002807617,0.7648791670799255,1.861517310142517,1.3715890645980835,3.368403911590576,0.0,2.678953170776367,2.060574531555176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.463520526885986,3.867103338241577,2.947077512741089,5.131490707397461,2.4429869651794434,5.1841936111450195,1.6625056266784668,5.556386947631836,1.7733092308044434,5.882547378540039,0.37104886770248413,1.039070725440979,5.935263633728027,0.07676749676465988,0.5650965571403503,5.519414901733398,6.020054340362549,0.2593952417373657,4.997859001159668,5.53640604019165,4.320357799530029,0.3256461024284363,4.109822750091553,0.7650271058082581,1.839889645576477,1.3672022819519043,3.3658766746520996,0.0,2.673031806945801,2.055452585220337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.458545207977295,3.859048843383789,2.943397283554077,5.128961563110352,2.442760944366455,5.1789231300354,1.6760139465332031,5.55676794052124,1.7765190601348877,5.8855462074279785,0.3792704939842224,1.0444151163101196,5.9377570152282715,0.08119528740644455,0.5696496367454529,5.523892402648926,6.025346279144287,0.2625408172607422,5.002291202545166,5.54639196395874,4.322230339050293,0.33017072081565857,4.112222194671631,0.7651740312576294,1.818721890449524,1.3628623485565186,3.3633241653442383,0.0,2.6670758724212646,2.0503365993499756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.453551769256592,3.851019859313965,2.939765453338623,5.126405239105225,2.442537307739258,5.173495769500732,1.689075231552124,5.5571513175964355,1.7796941995620728,5.888580322265625,0.38753005862236023,1.0497337579727173,5.940266132354736,0.0856410339474678,0.5741989612579346,5.528380393981934,6.0306220054626465,0.26566439867019653,5.0067524909973145,5.556388854980469,4.324121475219727,0.33462509512901306,4.114682197570801,0.7653199434280396,1.7980176210403442,1.358568549156189,3.360745668411255,0.0,2.661085605621338,2.045226573944092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,4.448540687561035,3.843017578125,2.93618106842041,5.123822212219238,2.4423158168792725,5.167905330657959,1.7017072439193726,5.55753755569458,1.7828352451324463,5.8916497230529785,0.3958267867565155,1.0550265312194824,5.942790508270264,0.09010468423366547,0.5787442326545715,5.532878398895264,6.035881519317627,0.2687661647796631,5.0112433433532715,5.566395282745361,4.32603120803833,0.33901071548461914,4.117204189300537,0.7654649615287781,1.777779221534729,1.3543205261230469,3.358140707015991,0.0,2.6550612449645996,2.0401229858398438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4.443511009216309,3.8350424766540527,2.932643413543701,5.121212005615234,2.4420969486236572,5.162144184112549,1.7139270305633545,5.557926654815674,1.785942792892456,5.894754886627197,0.404159814119339,1.060293197631836,5.945330619812012,0.09458618611097336,0.5832854509353638,5.537385940551758,6.041123867034912,0.27184632420539856,5.015762805938721,5.576408863067627,4.327960014343262,0.3433290421962738,4.119791507720947,0.7656090259552002,1.758007287979126,1.350117564201355,3.3555092811584473,0.0,2.6490025520324707,2.0350258350372314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,4.438464164733887,3.8270955085754395,2.9291515350341797,5.1185736656188965,2.441880226135254,5.156205177307129,1.7257510423660278,5.558318138122559,1.7890170812606812,5.897897243499756,0.41252827644348145,1.0655338764190674,5.947886943817139,0.0990854799747467,0.5878223180770874,5.541903495788574,6.04634952545166,0.2749050259590149,5.020312309265137,5.586428642272949,4.329907417297363,0.3475814759731293,4.122446060180664,0.7657521367073059,1.7387008666992188,1.3459590673446655,3.3528506755828857,0.0,2.6429100036621094,2.029935598373413,3.7740843296051025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
