,time,862,907,929,974,1041,1086,1108,1153,1019,840,1131,1198,952,885,1064,997,1176,930,1109,863,1042,1154,975,908,1087,1221,1020,841,1199,1132,953,886,1065,998,1177,931,1110,864,1043,1155,976,909,1222,1088,1021,1200,954,1133,887,1066,1178,999,932,1111,865,1044,1156,977,1223,910,1089,1022,1201,955,1134,888,1067,462,507,529,843,552,485,933,530,866,463,911,508,553,889,956,486,934,531,867,464,912,509,576,554,957,890,487,935,532,868,913,510,577,958,555
0,0,0.8874366879463196,1.115244746208191,0.8565017580986023,1.0842962265014648,0.937656044960022,0.9523100256919861,0.8544935584068298,1.3537336587905884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8771098256111145,0.0,0.903189480304718,0.0,0.0,0.0,0.0,0.9429580569267273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8308475613594055,0.8545963764190674,0.952720046043396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.8816964030265808,1.1261322498321533,0.8486801385879517,1.0861963033676147,0.933096170425415,0.9592219591140747,0.8469301462173462,1.362982153892517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713124990463257,0.0,0.9004371762275696,0.0,0.0,0.0,0.0,0.9521098136901855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290141820907593,0.8627331256866455,0.9465674757957458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.8759265542030334,1.1371169090270996,0.8409375548362732,1.0878422260284424,0.9284441471099854,0.9661116003990173,0.8394343852996826,1.3718807697296143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654929995536804,0.0,0.8975653648376465,0.0,0.0,0.0,0.0,0.9613602757453918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8270758390426636,0.8709630966186523,0.9403681755065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.8701310753822327,1.1481977701187134,0.8332737684249878,1.089229702949524,0.9237050414085388,0.9729738235473633,0.8320067524909973,1.3803694248199463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85965496301651,0.0,0.8945777416229248,0.0,0.0,0.0,0.0,0.9707097411155701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8250346779823303,0.8792869448661804,0.9341273903846741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.8643136620521545,1.1593737602233887,0.8256885409355164,1.090355396270752,0.9188840389251709,0.9798031449317932,0.8246472477912903,1.388380765914917,0.7018640637397766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8538018465042114,0.0,0.8914779424667358,0.0,0.0,0.0,0.0,0.980158269405365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8228929042816162,0.8877055048942566,0.9278501272201538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.8584779500961304,1.1706434488296509,0.818181574344635,1.0912162065505981,0.9139861464500427,0.9865939021110535,0.8173561692237854,1.3958393335342407,0.707086443901062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479369282722473,0.0,0.8882696628570557,0.0,0.0,0.0,0.0,0.9897060394287109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8206527829170227,0.8962193131446838,0.9215413331985474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.8526272773742676,1.1820054054260254,0.8107525110244751,1.091809868812561,0.9090162515640259,0.9933399558067322,0.8101335167884827,1.4026622772216797,0.7123339772224426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8420634269714355,0.0,0.8849566578865051,0.0,0.0,0.0,0.0,0.9993530511856079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8183166980743408,0.9048291444778442,0.9152055978775024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.8467650413513184,1.1934583187103271,0.8034009337425232,1.0921348333358765,0.9039791822433472,1.0000351667404175,0.8029793500900269,1.4087610244750977,0.717605710029602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8361843228340149,0.0,0.8815428018569946,0.0,0.0,0.0,0.0,1.0090992450714111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8158869743347168,0.9135355353355408,0.9088473320007324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.8408942818641663,1.2050001621246338,0.7961263656616211,1.0921902656555176,0.8988796472549438,1.006672739982605,0.7958934903144836,1.4140434265136719,0.7229007482528687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8303024768829346,0.0,0.8780319094657898,0.0,0.0,0.0,0.0,1.0189446210861206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133662343025208,0.9223390817642212,0.9024708271026611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
