,time,670,692,714,715,737,759,760,781,782,804,826,827,848,849,871,893,894,915,916,938,960,961,982,983,1005,1006,1027,1028,1049,1050,1072,1073,1094,1095,1117,1139,1140,1161,1162,1184,1206,1229,939,1207,872,1118,1051,805,1185,693,984,738,917,1096,850,1163,1029,783,962,895,1141,716,1074,1230,828,1252,1007,761,1208,940,873,1119,1052,806,1186,985,694,739,918,1097,851,1164,1030,784,963,1253,896,1231,1142,1075,717,829,1008,1209,762,941,1120,874,1053,1187,807,986,695,919,740,1098,1165,852,1031,785,964,1232,1210,897,1143,1076,830,718,1009,1188,763,942,1121,875,1054,1166,808,987
0,0,0.18387994170188904,0.24032047390937805,0.21878445148468018,0.24946202337741852,0.43429696559906006,0.5136919021606445,0.19420978426933289,0.3472689390182495,0.4235308766365051,0.881273627281189,0.7636690735816956,0.26151973009109497,0.3557446599006653,0.5862767100334167,1.48087739944458,0.6555972695350647,0.32271718978881836,0.28689444065093994,0.7291455864906311,1.1500765085220337,0.4987764060497284,0.40330106019973755,0.22202090919017792,0.9420165419578552,0.932049036026001,0.230085551738739,0.4008309841156006,0.5220243334770203,0.17455631494522095,1.3064384460449219,0.7386214137077332,0.28412142395973206,0.32359766960144043,0.5952646136283875,0.8774573802947998,0.4898936450481415,0.27462753653526306,0.23414187133312225,0.4263930320739746,0.41697075963020325,0.2651830315589905,0.20184703171253204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.1839941442012787,0.23968397080898285,0.21748851239681244,0.250634104013443,0.43504080176353455,0.5115723609924316,0.19577528536319733,0.34477636218070984,0.42635929584503174,0.884799599647522,0.757267951965332,0.2636595666408539,0.3529082238674164,0.5912843346595764,1.493810772895813,0.6498833894729614,0.3253084421157837,0.28458383679389954,0.7355958819389343,1.1428983211517334,0.49477076530456543,0.4064966142177582,0.22011737525463104,0.9500783085823059,0.923650860786438,0.23205408453941345,0.3976344168186188,0.5263962149620056,0.0,1.3186529874801636,0.7321231365203857,0.28644558787345886,0.32108068466186523,0.6001062989234924,0.8777186274528503,0.4870080351829529,0.27669331431388855,0.2324777990579605,0.42853182554244995,0.41694891452789307,0.2642335593700409,0.2025994509458542,0.17607203125953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.18410137295722961,0.23904012143611908,0.2161930501461029,0.2518033981323242,0.4357620179653168,0.5094369649887085,0.19734659790992737,0.34229791164398193,0.4292009472846985,0.8882259726524353,0.7509189248085022,0.26581260561943054,0.3500940501689911,0.5963447690010071,1.5067335367202759,0.6442314982414246,0.32791903614997864,0.28228870034217834,0.7421131134033203,1.1355785131454468,0.49080196022987366,0.40971893072128296,0.2182246446609497,0.9581802487373352,0.9153231978416443,0.23403427004814148,0.3944650888442993,0.5308125019073486,0.0,1.3309205770492554,0.7256919741630554,0.2887856364250183,0.3185810148715973,0.60499107837677,0.87784343957901,0.48412734270095825,0.27876973152160645,0.23081931471824646,0.4306671917438507,0.4169039726257324,0.2632780373096466,0.2033470720052719,0.1777377426624298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.18420162796974182,0.23838897049427032,0.21489812433719635,0.25296980142593384,0.4364604353904724,0.5072861909866333,0.1989237666130066,0.339833527803421,0.4320557713508606,0.8915486931800842,0.7446222305297852,0.26797905564308167,0.3473018407821655,0.6014587879180908,1.5196163654327393,0.6386407017707825,0.3305492103099823,0.28000885248184204,0.7486977577209473,1.1281306743621826,0.48686954379081726,0.41296830773353577,0.21634259819984436,0.9663196802139282,0.9070668816566467,0.23602625727653503,0.3913225531578064,0.5352738499641418,0.0,1.343235731124878,0.7193273305892944,0.2911418378353119,0.31609848141670227,0.6099192500114441,0.8778316974639893,0.48125195503234863,0.2808568775653839,0.2291664034128189,0.432798832654953,0.4168359935283661,0.2623165547847748,0.20408983528614044,0.1794118881225586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.1842948943376541,0.23773060739040375,0.21360379457473755,0.25413429737091064,0.4371357858181,0.5051207542419434,0.2005068063735962,0.3373831510543823,0.4349236488342285,0.8947638869285583,0.73837810754776,0.2701590359210968,0.344531387090683,0.6066270470619202,1.532395601272583,0.6331102848052979,0.33319926261901855,0.2777441143989563,0.7553504109382629,1.1205674409866333,0.48297303915023804,0.41624513268470764,0.21447111666202545,0.9744935035705566,0.8988826870918274,0.23803016543388367,0.38820651173591614,0.5397809743881226,0.0,1.3555927276611328,0.7130287289619446,0.29351431131362915,0.31363290548324585,0.614890992641449,0.8776834011077881,0.47838225960731506,0.2829548120498657,0.22751905024051666,0.4349263310432434,0.4167449474334717,0.2613492012023926,0.20482765138149261,0.18109454214572906,0.17478708922863007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.1843811720609665,0.2370651364326477,0.21231012046337128,0.2552957534790039,0.43778789043426514,0.5029413104057312,0.20209576189517975,0.3349466323852539,0.43780457973480225,0.897867739200592,0.7321867346763611,0.2723512649536133,0.3417823016643524,0.611850380897522,1.544890284538269,0.6276394128799438,0.3358694314956665,0.2754942774772644,0.7620713710784912,1.1129010915756226,0.4791119694709778,0.41954973340034485,0.21261008083820343,0.9826985597610474,0.8907711505889893,0.24004614353179932,0.3851165771484375,0.5443344712257385,0.0,1.3679841756820679,0.7067955732345581,0.2959033250808716,0.3111840784549713,0.6199066638946533,0.8773987293243408,0.47551852464675903,0.28506362438201904,0.22587725520133972,0.43704935908317566,0.41663092374801636,0.2603761553764343,0.20556044578552246,0.1827857941389084,0.1759863942861557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.18446044623851776,0.23639263212680817,0.21101713180541992,0.2564539611339569,0.438416451215744,0.5007483959197998,0.20369063317775726,0.3325239419937134,0.44069844484329224,0.9008564352989197,0.7260481119155884,0.2745571732521057,0.3390544056892395,0.617129385471344,1.5563085079193115,0.6222273111343384,0.33855995535850525,0.2732591927051544,0.7688611745834351,1.1051430702209473,0.47528591752052307,0.4228824973106384,0.21075940132141113,0.9909312725067139,0.8827328085899353,0.24207432568073273,0.38205239176750183,0.548935055732727,0.0,1.3804023265838623,0.7006272673606873,0.2983090281486511,0.30875179171562195,0.6249665021896362,0.8769782185554504,0.4726611077785492,0.28718337416648865,0.2242409884929657,0.4391675293445587,0.4164939224720001,0.2593974769115448,0.2062881737947464,0.18448573350906372,0.1771867275238037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.18453270196914673,0.2357131689786911,0.20972490310668945,0.2576087713241577,0.43902134895324707,0.4985426962375641,0.20529146492481232,0.3301149308681488,0.44360512495040894,0.9037261605262756,0.7199623584747314,0.2767772376537323,0.3363473415374756,0.6224649548530579,1.5612305402755737,0.6168732047080994,0.34127116203308105,0.2710387706756592,0.7757201790809631,1.097304344177246,0.4714944064617157,0.4262438118457794,0.208918958902359,0.9991879463195801,0.874768078327179,0.24411483108997345,0.3790135979652405,0.5535833835601807,0.0,1.3928372859954834,0.6945232152938843,0.30073168873786926,0.3063358962535858,0.6300707459449768,0.8764222860336304,0.46981027722358704,0.2893141508102417,0.22261027991771698,0.44128045439720154,0.41633397340774536,0.25841331481933594,0.20701074600219727,0.18619444966316223,0.1783880740404129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.1845979392528534,0.23502683639526367,0.20843347907066345,0.25876009464263916,0.4396023154258728,0.496324747800827,0.2068982720375061,0.3277195692062378,0.44652456045150757,0.9064732193946838,0.7139294743537903,0.27901163697242737,0.33366087079048157,0.6278577446937561,1.5530169010162354,0.6115762591362,0.34400326013565063,0.26883113384246826,0.7826487421989441,1.0893950462341309,0.46773701906204224,0.4296340048313141,0.2070886343717575,1.0074644088745117,0.8668773174285889,0.2461678385734558,0.3759998381137848,0.5582801699638367,0.0,1.4052773714065552,0.6884827613830566,0.30317145586013794,0.3039361536502838,0.6352196335792542,0.8757317066192627,0.4669663906097412,0.291456013917923,0.22098508477210999,0.4433877468109131,0.41615116596221924,0.2574237287044525,0.20772810280323029,0.1879120171070099,0.1795904040336609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
