,time,7,29,30,51,52,74,75,96,97,118,119,141,142,163,164,186,208,209,230,231,253,275,276,297,298,320,321,342,343,364,365,387,388,409,410,432,454,477,499,1537,1559,1560,1582,254,455,8,187,366,120,299,433,53,232,165,1538,1583,344,411,98,277,31,500,210,478,143,389,322,76,1561,255,456,9,188,367,121,300,434,54,233,166,1562,345,412,1539,99,278,501,32,211,479,144,390,323,77,457,1540,256,10,189,368,122,435,301,55,234,167,1563,413,346,100,502,279,33,524,1518,480,212,145,391,324,78,458,257,1541,11,190,369,123,436,302
0,0,3.5405514240264893,2.789973735809326,4.728376865386963,2.3682243824005127,4.3503241539001465,2.859001636505127,4.966226100921631,2.1097426414489746,4.9123663902282715,1.8983211517333984,4.849543571472168,1.6839275360107422,4.9788818359375,1.6268625259399414,5.030228614807129,5.93711519241333,1.3012864589691162,4.883697986602783,1.3883061408996582,4.9832892417907715,0.5929909944534302,1.2640758752822876,4.625453948974609,1.3018274307250977,4.5294294357299805,1.4836125373840332,4.344758987426758,1.3801734447479248,4.1041059494018555,1.3181123733520508,3.249941110610962,1.9145749807357788,3.8571083545684814,1.5568606853485107,3.4105653762817383,2.6716980934143066,2.0447402000427246,2.912064552307129,2.4455156326293945,3.79878306388855,3.3146419525146484,4.574580192565918,4.216291904449463,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1,1,3.5328304767608643,2.7860960960388184,4.7252960205078125,2.3670120239257812,4.341487884521484,2.846348762512207,4.9654107093811035,2.108656406402588,4.911075592041016,1.8983107805252075,4.845023155212402,1.6860874891281128,4.979055881500244,1.6276376247406006,5.0316009521484375,5.971569538116455,1.3044403791427612,4.884562969207764,1.3890807628631592,4.987044811248779,0.6179917454719543,1.2650870084762573,4.626206874847412,1.3019118309020996,4.531038284301758,1.4786133766174316,4.344654083251953,1.3787716627120972,4.102574825286865,1.3172422647476196,3.2356672286987305,1.9066964387893677,3.855692148208618,1.5538573265075684,3.40633225440979,2.664302110671997,2.0394155979156494,2.908329725265503,2.4413065910339355,3.794410228729248,3.310914993286133,4.571212291717529,4.210600852966309,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2,2,3.525141477584839,2.782259225845337,4.722185134887695,2.365809917449951,4.332523345947266,2.8339874744415283,4.964588165283203,2.10758638381958,4.909765243530273,1.8983010053634644,4.8402628898620605,1.6881808042526245,4.9792304039001465,1.6284040212631226,5.03299617767334,6.007083415985107,1.3075324296951294,4.885436058044434,1.389848232269287,4.9908833503723145,0.6419125199317932,1.2660828828811646,4.626968860626221,1.3019959926605225,4.532708168029785,1.4738128185272217,4.344547748565674,1.3773889541625977,4.101019859313965,1.3163793087005615,3.221128463745117,1.8989201784133911,3.8542635440826416,1.5508805513381958,3.4020564556121826,2.6568849086761475,2.0341124534606934,2.9045779705047607,2.4370920658111572,3.7900445461273193,3.3072071075439453,4.567828178405762,4.204886436462402,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3,3,3.517484426498413,2.7784628868103027,4.7190446853637695,2.3646185398101807,4.323429107666016,2.8219118118286133,4.96375846862793,2.106532335281372,4.908435821533203,1.8982917070388794,4.835242748260498,1.6902107000350952,4.979406356811523,1.6291619539260864,5.0344157218933105,6.043613433837891,1.310564398765564,4.886318206787109,1.390608549118042,4.994808197021484,0.6647966504096985,1.2670636177062988,4.627740383148193,1.3020800352096558,4.53444242477417,1.4691996574401855,4.344440460205078,1.3760249614715576,4.099440097808838,1.3155235052108765,3.2063236236572266,1.8912454843521118,3.8528220653533936,1.5479302406311035,3.3977370262145996,2.649446964263916,2.0288307666778564,2.900808811187744,2.4328722953796387,3.7856860160827637,3.3035175800323486,4.564426422119141,4.199148654937744,4.686645030975342,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4,4,3.5098607540130615,2.7747063636779785,4.7158732414245605,2.3634374141693115,4.31420373916626,2.810115337371826,4.962921142578125,2.1054935455322266,4.90708589553833,1.8982828855514526,4.829942226409912,1.6921799182891846,4.979583263397217,1.6299114227294922,5.03585958480835,6.081103801727295,1.3135380744934082,4.887209415435791,1.391361951828003,4.998822212219238,0.6866878867149353,1.2680299282073975,4.62852144241333,1.3021637201309204,4.536244869232178,1.4647632837295532,4.34433126449585,1.3746793270111084,4.097835540771484,1.314674735069275,3.1912519931793213,1.8836710453033447,3.851367950439453,1.5450059175491333,3.393373727798462,2.64198899269104,2.0235707759857178,2.8970227241516113,2.42864727973938,3.78133487701416,3.299846887588501,4.561008453369141,4.193387508392334,4.6870903968811035,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5,5,3.5022706985473633,2.770989179611206,4.712671756744385,2.3622663021087646,4.304846286773682,2.7985916137695312,4.962076663970947,2.1044700145721436,4.905715465545654,1.8982746601104736,4.824337482452393,1.6940913200378418,4.979761123657227,1.6306527853012085,5.037328720092773,6.11948299407959,1.3164550065994263,4.8881096839904785,1.3921085596084595,5.002927780151367,0.7076302766799927,1.2689818143844604,4.629312038421631,1.3022472858428955,4.538120746612549,1.4604941606521606,4.344221115112305,1.373351812362671,4.096205711364746,1.3138328790664673,3.1759135723114014,1.8761959075927734,3.849900722503662,1.5421075820922852,3.3889660835266113,2.634511709213257,2.0183327198028564,2.893219232559204,2.42441725730896,3.776991128921509,3.2961947917938232,4.557573318481445,4.18760347366333,4.687539100646973,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6,6,3.4947149753570557,2.7673110961914062,4.709438800811768,2.36110520362854,4.295355796813965,2.787334680557251,4.961224555969238,2.1034610271453857,4.904324054718018,1.8982669115066528,4.81840181350708,1.695947527885437,4.979940414428711,1.6313860416412354,5.03882360458374,6.15866756439209,1.3193169832229614,4.889019012451172,1.392848253250122,5.007128715515137,0.7276673316955566,1.269919753074646,4.630112648010254,1.302330732345581,4.540073871612549,1.456383228302002,4.344109058380127,1.3720418214797974,4.094549179077148,1.3129979372024536,3.160308599472046,1.8688188791275024,3.8484206199645996,1.5392346382141113,3.3845136165618896,2.627016067504883,2.0131168365478516,2.8893988132476807,2.420182228088379,3.7726550102233887,3.2925612926483154,4.554121017456055,4.181796550750732,4.687990665435791,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7,7,3.487194299697876,2.7636711597442627,4.706174373626709,2.3599541187286377,4.285730838775635,2.7763376235961914,4.960365295410156,2.1024668216705322,4.902911186218262,1.8982596397399902,4.812106609344482,1.6977506875991821,4.980120658874512,1.6321114301681519,5.040345191955566,6.198559284210205,1.3221253156661987,4.889937400817871,1.3935813903808594,5.011427879333496,0.7468416690826416,1.2708441019058228,4.630922794342041,1.302413821220398,4.542109966278076,1.452422022819519,4.343995571136475,1.3707492351531982,4.09286642074585,-99.0,3.1444382667541504,1.8615388870239258,3.8469269275665283,1.5363869667053223,3.3800158500671387,2.6195027828216553,2.007922887802124,2.885560989379883,2.415942668914795,3.768326759338379,3.2889461517333984,4.550652027130127,4.175967693328857,4.688445091247559,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8,8,3.4797091484069824,2.7600693702697754,4.702877998352051,2.3588128089904785,4.275970458984375,2.765594482421875,4.959497928619385,2.101486921310425,4.901476860046387,1.8982528448104858,4.805418491363525,1.6995034217834473,4.980302333831787,1.6328290700912476,5.04189395904541,6.239049434661865,1.324881672859192,4.890865802764893,1.3943079710006714,5.015828609466553,0.7651950120925903,1.2717552185058594,4.631743431091309,1.3024967908859253,4.544233798980713,1.4486027956008911,4.343880653381348,1.3694735765457153,4.091155529022217,-99.0,3.128303289413452,1.8543548583984375,3.8454198837280273,1.5335642099380493,3.375472068786621,2.6119725704193115,2.002751350402832,2.8817059993743896,2.411698341369629,3.7640061378479004,3.2853496074676514,4.547165870666504,4.170116424560547,4.688903331756592,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
