,time,607,674,719,741,786,808,853,875,652,831,898,764,697,630,876,809,742,675,854,787,608,720,921,653,832,899,765,698,877,631,810,743,676,855,788,922,721,609,654,833,900,766,699,878,632,811,744,677,856,789,923,722,655,901,834,767,229,610,207,274,252,185,633,700,230,678,275,611,208,656,253,701,634,231,679,276,209,612,657,254,702,635,232,299,680,277,210,658,613,255,982,1027,1498,1543,1565,1005,1521,1566,1050,983,1499,1544,1028,1006,1522,1567,1051,1545,1029,1007,1523,1568,1052,1546,1030,937,960,938,14,961,939,15,984,962,940,16,985,1569,963
0,0,3.8298094272613525,3.451662302017212,4.783070087432861,1.5830892324447632,4.576111793518066,1.584396243095398,3.580038070678711,1.8234267234802246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579198122024536,0.0,0.0,3.092985153198242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6603199243545532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6839523315429688,5.950355529785156,5.840028285980225,3.5744996070861816,1.734210729598999,0.0,5.4961838722229,3.38425874710083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.994877815246582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.816711664199829,3.4045445919036865,4.7825140953063965,1.584517002105713,4.57546329498291,1.580655574798584,3.562897205352783,1.816296935081482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36848384141921997,0.0,0.0,3.0777714252471924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7160910367965698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6707234382629395,5.957590579986572,5.852503776550293,3.5689501762390137,1.7238160371780396,0.0,5.5093560218811035,3.379192590713501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9856371879577637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3.803542137145996,3.3574161529541016,4.7819414138793945,1.5858323574066162,4.5747857093811035,1.5770645141601562,3.5452029705047607,1.8093047142028809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787335753440857,0.0,0.0,3.0621871948242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7625824213027954,5.039750576019287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6576194763183594,5.965035915374756,5.86488676071167,3.5632026195526123,1.7135497331619263,0.0,5.522505283355713,3.374007225036621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9766979217529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,3.7903048992156982,3.310486316680908,4.7813520431518555,1.5870486497879028,4.574078559875488,1.573614239692688,3.5269405841827393,1.8024466037750244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886808156967163,0.0,0.0,3.0462262630462646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8017756938934326,5.0487895011901855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6446433067321777,5.972700119018555,5.87717342376709,3.557246446609497,1.703411340713501,0.0,5.535627841949463,3.3686985969543457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9680469036102295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.7770040035247803,3.2639591693878174,4.780744552612305,1.588176965713501,4.573338508605957,1.5702968835830688,3.5080950260162354,1.7957195043563843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3983370363712311,0.0,0.0,3.02988338470459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.835169792175293,5.057963848114014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6317973136901855,5.980592250823975,5.889362812042236,3.5510706901550293,1.6934008598327637,0.0,5.548719882965088,3.36326265335083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.959671974182129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,3.763643980026245,3.2180278301239014,4.780118465423584,1.5892270803451538,4.572564601898193,1.5671051740646362,3.488651752471924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40771323442459106,0.0,0.0,3.0131540298461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.863904595375061,5.067275047302246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.619083881378174,5.9887213706970215,5.901451587677002,3.544663429260254,1.683517575263977,0.0,5.561776161193848,3.3576951026916504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9515609741210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3.7502293586730957,3.1728713512420654,4.779473304748535,1.5902073383331299,4.571753978729248,1.5640321969985962,3.468597650527954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41681987047195435,0.0,0.0,2.9960341453552246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8888541460037231,5.076724052429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536112904548645,5.997097969055176,5.913437366485596,3.5380122661590576,1.6737611293792725,0.0,5.574792861938477,3.3519914150238037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9437026977539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,3.736764430999756,3.1286497116088867,4.778808116912842,1.5911247730255127,4.57090425491333,1.561071753501892,3.447920799255371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4256671667098999,0.0,0.0,2.978520154953003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9106957912445068,5.086313247680664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473576784133911,6.005731582641602,5.925318717956543,3.5311036109924316,0.0,0.0,5.587765693664551,3.346146821975708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.936086416244507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.7232539653778076,3.0855014324188232,4.778121471405029,1.5919855833053589,4.57001256942749,1.5582177639007568,3.426610231399536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43426474928855896,0.0,0.0,2.9606094360351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9299598932266235,5.096043109893799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5586761832237244,6.0146331787109375,5.937093734741211,3.52392315864563,0.0,0.0,5.600690841674805,3.3401567935943604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9287023544311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
