,time,127,149,171,172,193,194,216,217,238,239,261,283,284,306,328,643,665,687,688,710,732,733,754,755,777,799,800,822,844,778,150,711,666,262,195,756,845,329,823,240,307,689,173,801,734,128,644,218,285,779,151,712,263,667,196,846,330,757,308,824,241,286,802,690,174,735,264,219,129,645,780,242,331,713,847,152,869,197,668,309,758,825,220,287,803,175,691,736,265,198,781,646,870,332,848,243,714
0,0,5.296170711517334,0.1447904109954834,1.6206833124160767,5.914752006530762,1.7275551557540894,0.19673851132392883,0.8354774713516235,-99.0,1.9460805654525757,-99.0,0.4190368354320526,1.1320971250534058,5.981218338012695,0.1432318091392517,0.6350133419036865,5.4658918380737305,5.938293933868408,0.18206436932086945,5.866473197937012,0.12020942568778992,0.2899603545665741,5.444849967956543,0.7601351737976074,0.48026010394096375,0.8570449352264404,1.4269654750823975,1.9893783330917358,1.545839548110962,2.0689523220062256,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1,1,5.293369293212891,0.17059190571308136,1.6270768642425537,5.916475772857666,1.7303400039672852,0.20193031430244446,0.8408523201942444,-99.0,1.9487462043762207,-99.0,0.4282047748565674,1.1376097202301025,5.983659744262695,0.14767208695411682,0.6395083665847778,5.470119953155518,5.943405628204346,0.18528017401695251,5.871264934539795,0.12305652350187302,0.294599711894989,5.457186222076416,0.7600772380828857,0.48218151926994324,0.8559769988059998,1.4222917556762695,1.9792039394378662,1.5415804386138916,2.06425404548645,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2,2,5.290524005889893,0.19763238728046417,1.6333943605422974,5.918214797973633,1.7331064939498901,0.2071591019630432,0.8462235927581787,-99.0,1.9513803720474243,-99.0,0.4374240040779114,1.1430933475494385,5.986117362976074,0.15213103592395782,0.644000232219696,5.474356651306152,5.948503494262695,0.18847398459911346,5.876040935516357,0.12588325142860413,0.2991630434989929,5.469512939453125,0.7600203156471252,0.4840673506259918,0.8549196124076843,1.4176623821258545,1.9690711498260498,1.5373457670211792,2.059558868408203,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3,3,5.287633895874023,0.2259610891342163,1.639636754989624,5.919969081878662,1.7358547449111938,0.21242502331733704,0.8515909910202026,-99.0,1.9539837837219238,-99.0,0.44669345021247864,1.1485481262207031,5.988590717315674,0.15660864114761353,0.6484887003898621,5.478601932525635,5.953587055206299,0.19164599478244781,5.880800247192383,0.12868982553482056,0.3036520779132843,5.481825828552246,0.7599644660949707,0.4859185814857483,0.8538725972175598,1.413076639175415,1.9589817523956299,1.5331355333328247,2.0548675060272217,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4,4,5.284698486328125,0.25562378764152527,1.64580500125885,5.92173957824707,1.7385848760604858,0.21772819757461548,0.8569542765617371,-99.0,1.9565569162368774,-99.0,0.45601195096969604,1.1539736986160278,5.991080284118652,0.16110481321811676,0.6529736518859863,5.482855796813965,5.9586567878723145,0.1947963386774063,5.885542869567871,0.13147638738155365,0.3080684542655945,5.494121551513672,0.7599096894264221,0.48773619532585144,0.8528358340263367,1.4085344076156616,1.9489375352859497,1.5289496183395386,2.050179958343506,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5,5,5.2817158699035645,0.28666141629219055,1.6518999338150024,5.923525333404541,1.7412971258163452,0.2230687290430069,0.8623130321502686,-99.0,1.9591002464294434,-99.0,0.4653783142566681,1.1593703031539917,5.99358606338501,0.16561955213546753,0.6574549078941345,5.487118244171143,5.963711738586426,0.19792522490024567,5.890268802642822,0.1342431604862213,0.3124138116836548,5.506396293640137,0.7598559856414795,0.4895210862159729,0.8518090844154358,1.4040350914001465,1.9389402866363525,1.5247880220413208,2.0454962253570557,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6,6,5.278685569763184,0.3191080391407013,1.657922387123108,5.925327301025391,1.743991494178772,0.22844673693180084,0.8676670789718628,-99.0,1.9616142511367798,-99.0,0.4747912585735321,1.1647377014160156,5.996108055114746,0.17015275359153748,0.6619323492050171,5.491388320922852,5.968751907348633,0.201032817363739,5.8949785232543945,0.13699029386043549,0.316689670085907,5.518646717071533,0.7598032355308533,0.4912741184234619,0.8507923483848572,1.399578332901001,1.9289915561676025,1.5206505060195923,2.0408167839050293,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7,7,5.275606632232666,0.35298919677734375,1.663873314857483,5.927145957946777,1.7466683387756348,0.23386234045028687,0.8730161786079407,-99.0,1.9640995264053345,-99.0,0.4842495620250702,1.17007577419281,5.9986467361450195,0.1747044026851654,0.6664057970046997,5.495666980743408,5.9737772941589355,0.20411927998065948,5.8996710777282715,0.1397179663181305,0.3208976089954376,5.530869007110596,0.759751558303833,0.4929962158203125,0.8497854471206665,1.395163655281067,1.9190928936004639,1.5165371894836426,2.0361416339874268,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8,8,5.272477149963379,0.3883195221424103,1.6697535514831543,5.928980827331543,1.7493276596069336,0.23931559920310974,0.8783599138259888,-99.0,1.966556429862976,-99.0,0.4937518537044525,1.175384759902954,6.00120210647583,0.17927442491054535,0.6708750128746033,5.499953746795654,5.978787899017334,0.2071847766637802,5.904346466064453,0.14242638647556305,0.3250391185283661,5.543059349060059,0.7597008347511292,0.49468815326690674,0.8487881422042847,1.3907907009124756,1.9092459678649902,1.5124478340148926,2.0314712524414062,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
