,time,324,346,368,369,390,391,413,414,435,436,458,480,481,503,525,840,862,884,885,907,929,930,951,952,974,996,997,1019,1041,975,347,908,459,863,392,1042,953,548,526,1020,437,504,998,886,370,931,325,415,482,841,976,460,909,348,549,1043,864,393,1065,954,527,1021,438,505,999,371,887,932,483,416,977,842,326,528,1066,461,1044,910,349,394,865,506,955,1022,439,484,1000,372,888,933,462,417,978,1067,529,1045,440,911
0,0,5.219079971313477,0.13631314039230347,1.7119592428207397,5.896475315093994,1.7739473581314087,0.2082219272851944,0.8753748536109924,-99.0,2.0065040588378906,-99.0,0.46664732694625854,1.1863257884979248,5.983110427856445,0.16318613290786743,0.6671158671379089,5.499154567718506,5.964937210083008,0.18774430453777313,5.887185096740723,0.11726102977991104,0.2750915288925171,5.520414352416992,0.7326429486274719,0.42983072996139526,0.8176926374435425,1.3646081686019897,1.8980226516723633,1.4937036037445068,2.0330514907836914,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1,1,5.21555233001709,0.17605242133140564,1.7178356647491455,5.898151874542236,1.7765830755233765,0.21375179290771484,0.880921483039856,-99.0,2.0087859630584717,-99.0,0.47663119435310364,1.1917872428894043,5.985606670379639,0.16780519485473633,0.6716873049736023,5.503346920013428,5.969861030578613,0.19085808098316193,5.891765594482422,0.12003296613693237,0.27955394983291626,5.531637668609619,0.7327662706375122,0.4321056306362152,0.8168672323226929,1.3602890968322754,1.887434959411621,1.4895695447921753,2.0282223224639893,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2,2,5.21196985244751,0.21880841255187988,1.7236360311508179,5.899843215942383,1.7792009115219116,0.2193232923746109,0.8864622712135315,-99.0,2.0110411643981934,-99.0,0.486667275428772,1.1972171068191528,5.988119125366211,0.1724439561367035,0.6762545704841614,5.507546901702881,5.974771499633789,0.19395142793655396,5.8963303565979,0.12278606742620468,0.28394970297813416,5.542835712432861,0.7328888177871704,0.4343419075012207,0.8160498738288879,1.356013298034668,1.8769149780273438,1.4854613542556763,2.0233988761901855,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3,3,5.208332061767578,0.2647637724876404,1.7293614149093628,5.901551246643066,1.7818009853363037,0.2249365895986557,0.8919969201087952,-99.0,2.013270139694214,-99.0,0.496753990650177,1.2026150226593018,5.9906487464904785,0.17710235714912415,0.6808173656463623,5.511754512786865,5.979668140411377,0.19702450931072235,5.900879383087158,0.1255204975605011,0.2882801294326782,5.5540056228637695,0.7330106496810913,0.43654051423072815,0.8152404427528381,1.3517802953720093,1.8664642572402954,1.4813790321350098,2.018580913543701,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4,4,5.204636573791504,0.3140753209590912,1.7350130081176758,5.903275012969971,1.7843834161758423,0.2305917888879776,0.8975251317024231,-99.0,2.0154733657836914,-99.0,0.5068897008895874,1.2079812288284302,5.993195533752441,0.1817803531885147,0.6853755712509155,5.515969753265381,5.9845499992370605,0.20007745921611786,5.9054131507873535,0.12823639810085297,0.2925465404987335,5.5651445388793945,0.7331317663192749,0.43870246410369873,0.8144389390945435,1.3475897312164307,1.8560845851898193,1.4773223400115967,2.0137689113616943,3.452876329421997,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5,5,5.200882911682129,0.366858571767807,1.7405917644500732,5.905014991760254,1.786948561668396,0.23628903925418854,0.9030466079711914,-99.0,2.017651081085205,-99.0,0.5170727372169495,1.213315725326538,5.995759963989258,0.1864778697490692,0.6899290680885315,5.5201921463012695,5.989418029785156,0.2031104564666748,5.909931182861328,0.1309339553117752,0.2967502474784851,5.5762505531311035,0.7332521677017212,0.4408285915851593,0.8136451244354248,1.3434410095214844,1.845777153968811,1.473291277885437,2.008962869644165,3.448028326034546,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6,6,5.197070121765137,0.4231683611869812,1.7460989952087402,5.906771659851074,1.7894963026046753,0.24202845990657806,0.9085610508918762,-99.0,2.019804000854492,-99.0,0.5273013114929199,1.218618392944336,5.998341083526611,0.19119484722614288,0.6944776773452759,5.5244221687316895,5.994271755218506,0.20612365007400513,5.914433479309082,0.13361330330371857,0.30089250206947327,5.587320327758789,0.7333718538284302,0.44291985034942627,0.8128589391708374,1.3393336534500122,1.8355435132980347,1.4692857265472412,2.0041632652282715,3.443042039871216,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7,7,5.193195819854736,0.4829781651496887,1.7515355348587036,5.908545017242432,1.7920268774032593,0.24781017005443573,0.9140681028366089,-99.0,2.0219321250915527,-99.0,0.5375736951828003,1.2238892316818237,6.000940322875977,0.19593119621276855,0.6990211606025696,5.528658866882324,5.999111175537109,0.20911717414855957,5.918919563293457,0.13627462089061737,0.3049745261669159,5.598351955413818,0.7334908843040466,0.4449770152568817,0.8120802640914917,1.335267186164856,1.8253850936889648,1.4653055667877197,1.9993702173233032,3.4379119873046875,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8,8,5.1892595291137695,0.5461584329605103,1.7569024562835693,5.910335540771484,1.794540524482727,0.2536342442035675,0.9195675253868103,-99.0,2.024036407470703,-99.0,0.5478879809379578,1.229128360748291,6.0035576820373535,0.20068685710430145,0.7035594582557678,5.532902717590332,6.00393533706665,0.21209120750427246,5.923389911651611,0.13891804218292236,0.3089974820613861,5.6093430519104,0.7336091995239258,0.44700101017951965,0.8113090991973877,1.3312411308288574,1.8153029680252075,1.4613505601882935,1.9945837259292603,3.4326319694519043,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
