,time,295,318,340,362,363,384,385,407,408,429,430,452,474,1264,1286,1287,1308,1309,1331,1353,1354,1375,1376,1398,1421,1443,1332,1399,341,386,475,1377,296,453,1310,1265,431,364,1355,319,1444,1422,409,1288,1333,1400,342,476,387,454,1378,1311,297,432,1445,1356,365,1266,320,1423,410,1289,1401,1334,477,343,388,455,1379,1312,433,1446,1357,366,1424,321,411,1402,1290,1335,478,500,344,389,456,1380
0,0,5.9756622314453125,5.160684108734131,5.763096809387207,0.27387571334838867,4.374570846557617,0.6577677130699158,4.244301795959473,1.293744444847107,3.618682384490967,1.227729082107544,3.0449225902557373,2.2946510314941406,1.841249942779541,4.081189155578613,3.4801278114318848,4.9510345458984375,2.886331796646118,4.784390926361084,3.355715274810791,2.150423526763916,5.76324462890625,2.0013480186462402,0.2823505997657776,1.1193288564682007,0.19322705268859863,0.6606286764144897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,5.979423999786377,5.165632724761963,5.7704243659973145,0.27665188908576965,4.37795352935791,0.6578512787818909,4.255802154541016,1.2859104871749878,3.6179311275482178,1.2246414422988892,3.040632486343384,2.2886807918548584,1.8372218608856201,4.0763726234436035,3.475571632385254,4.9479570388793945,2.884647846221924,4.777595043182373,3.333031415939331,2.152939558029175,5.764321804046631,2.0031538009643555,0.29065170884132385,1.1256163120269775,0.1970483511686325,0.6647605299949646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,5.983173847198486,5.170597553253174,5.777719020843506,0.2793964147567749,4.381374359130859,0.6579344868659973,4.267879486083984,1.2782342433929443,3.617172956466675,1.2215797901153564,3.036299467086792,2.282700538635254,1.8332027196884155,4.071559906005859,3.471045970916748,4.944859981536865,2.8829784393310547,4.770724296569824,3.31124210357666,2.1554176807403564,5.765411853790283,2.004946231842041,0.29903900623321533,1.1318790912628174,0.2008870244026184,0.6688940525054932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,5.986912250518799,5.175578594207764,5.784979343414307,0.282109797000885,4.384833335876465,0.6580173969268799,4.280573844909668,1.2707117795944214,3.616407632827759,1.2185437679290771,3.0319230556488037,2.2767107486724854,1.8291927576065063,4.066750526428223,3.466550827026367,4.941742897033691,2.8813235759735107,4.7637786865234375,3.2903151512145996,2.1578593254089355,5.766515254974365,2.006725788116455,0.30751273036003113,1.1381169557571411,0.20474310219287872,0.6730290651321411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,5.990638256072998,5.180575370788574,5.792204856872559,0.28479254245758057,4.388331413269043,0.658099889755249,4.293930530548096,1.2633395195007324,3.6156349182128906,1.2155330181121826,3.0275027751922607,2.270711660385132,1.825191855430603,4.061944961547852,3.4620859622955322,4.938605785369873,2.879682779312134,4.756756782531738,3.2702176570892334,2.160264730453491,5.767632961273193,2.0084922313690186,0.3160730302333832,1.14432954788208,0.20861658453941345,0.6771655082702637,5.487030982971191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,5.9943528175354,5.1855878829956055,5.799395561218262,0.28744518756866455,4.391869068145752,0.6581821441650391,4.307997226715088,1.2561136484146118,3.6148550510406494,1.2125474214553833,3.023037910461426,2.2647039890289307,1.8212001323699951,4.057143688201904,3.457651376724243,4.93544864654541,2.878056049346924,4.749658584594727,3.2509164810180664,2.16263484954834,5.768764019012451,2.0102458000183105,0.32471996545791626,1.1505167484283447,0.2125074863433838,0.6813032031059265,5.486429691314697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,5.998055458068848,5.190616130828857,5.8065505027771,0.2900681495666504,4.39544677734375,0.6582640409469604,4.322825908660889,1.2490307092666626,3.614067554473877,1.209586501121521,3.0185282230377197,2.258687734603882,1.8172178268432617,4.052346706390381,3.4532470703125,4.932271480560303,2.8764431476593018,4.742483139038086,3.2323789596557617,2.164970636367798,5.769909858703613,2.01198673248291,0.33345362544059753,1.1566779613494873,0.21641582250595093,0.6854420304298401,5.485823631286621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,6.001745700836182,5.19566011428833,5.813669204711914,0.29266196489334106,4.399065017700195,0.6583455801010132,4.338474273681641,1.2420871257781982,3.6132724285125732,1.2066502571105957,3.0139729976654053,2.2526636123657227,1.8132449388504028,4.047554016113281,3.4488725662231445,4.929073810577393,2.8748440742492676,4.735230445861816,3.2145726680755615,2.1672728061676025,5.7710700035095215,2.0137150287628174,0.3422739803791046,1.1628131866455078,0.22034162282943726,0.6895818710327148,5.485212326049805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,5.200718879699707,5.820751667022705,0.2952270209789276,4.402724742889404,0.6584268808364868,4.355003356933594,1.2352795600891113,3.6124696731567383,1.2037383317947388,3.009371757507324,2.2466320991516113,1.809281587600708,4.042766094207764,3.444528102874756,4.92585563659668,2.873258590698242,4.72790002822876,3.1974658966064453,2.169541835784912,5.772244930267334,2.0154309272766113,0.3511810004711151,1.168921947479248,0.22428488731384277,0.693722665309906,5.484595775604248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,5.205793380737305,5.8277974128723145,0.297763854265213,4.406426429748535,0.6585078239440918,4.372480392456055,1.2286045551300049,3.611659288406372,1.200850486755371,3.0047242641448975,2.240593194961548,1.8053276538848877,4.037983417510986,3.4402129650115967,4.922616958618164,2.8716862201690674,4.7204909324646,3.18102765083313,2.171778440475464,5.773435115814209,2.017134428024292,0.3601745665073395,1.175004005432129,0.2282456010580063,0.6978641748428345,5.483973979949951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
