,time,440,462,463,485,507,508,529,530,552,574,575,596,597,619,641,642,664,933,956,978,1000,1001,1022,1023,1045,1046,1067,1068,1089,1090,1112,1113,1134,1135,1157,553,620,1091,486,979,1024,687,1158,1180,598,531,1069,441,665,1136,934,576,464,643,1114,1002,509,1047,957,554,621,1092,1181,487,688,1159,1025,980,599,532,1070,666,1137,577,644,1115,465,510,1003,1048,958,622,555,1093,1182,689,1160,488,600,1026,981,533,667,1138,1071,578,645,1116,511,1004,466,1049,623,959,556,1183,1094,712
0,0,1760.772125,1683.746125,1634.154125,1066.505125,855.9395625,1669.5115,1224.111,1000.7335,589.8868125,933.250125,1502.56125,1610.37925,1116.35825,1189.187,1669.216875,1708.832625,1621.9465,1782.89325,1776.357625,1366.5345,1336.29875,1647.0675,1698.82175,1016.468625,745.5889375,1770.55575,1121.906,1084.492625,1760.096125,642.64,908.371,1662.330625,1539.76375,1352.09125,1435.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1762.47775,1688.05175,1630.593875,1065.10525,859.442,1663.4015,1230.302375,995.084875,588.355625,937.4664375,1496.431625,1615.84675,1112.554875,1189.891625,1672.782125,1704.788375,1620.939,1784.077875,1773.365375,1366.456125,1340.075625,1642.24475,1704.751625,1013.553375,748.244375,1764.264625,1127.963625,1078.570125,1766.592375,639.9744375,911.5446875,1656.129875,1544.50275,1347.758625,1434.30425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1764.209,1692.374875,1627.0555,1063.7495,862.987,1657.297875,1236.502,989.4531875,586.9035625,941.71525,1490.308625,1621.325,1108.78175,1190.63575,1676.3675,1700.761875,1619.959625,1785.287625,1770.394125,1366.41225,1343.877125,1637.4365,1710.68825,1010.67725,750.9550625,1757.977875,1134.0315,1072.660125,1773.09175,637.374625,914.7609375,1649.93475,1549.2585,1343.44825,1433.29575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1765.965875,1696.71525,1623.53925,1062.438125,866.5739375,1651.20075,1242.7095,983.83875,585.53125,945.996,1484.19225,1626.81375,1105.039125,1191.419375,1679.973125,1696.75325,1619.008375,1786.52225,1767.444125,1366.402875,1347.703,1632.642875,1716.63175,1007.840625,753.720375,1751.695375,1140.109375,1066.762625,1779.594,634.8413125,918.01925,1643.745375,1554.030875,1339.160125,1432.32025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1767.748,1701.072625,1620.045125,1061.17125,870.202375,1645.110125,1248.924875,978.2418125,584.2393125,950.3083125,1478.082875,1632.313,1101.327125,1192.2425,1683.59875,1692.762625,1618.08525,1787.781625,1764.515375,1366.427875,1351.553,1627.864,1722.582,1005.0438125,756.539625,1745.417375,1146.197125,1060.878125,1786.099125,632.375375,921.3191875,1637.561875,1558.819625,1334.894625,1431.37825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1769.555625,1705.447125,1616.573375,1059.949,873.87175,1639.02625,1255.148,972.6626875,583.0281875,954.6518125,1471.980375,1637.822625,1097.646125,1193.104875,1687.24425,1688.79,1617.19025,1789.066,1761.608125,1366.4875,1355.427,1623.100125,1728.538875,1002.2871875,759.4123125,1739.143875,1152.29475,1055.006625,1792.607125,629.9775625,924.6603125,1631.38425,1563.6245,1330.651875,1430.469375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1771.3885,1709.8385,1613.124125,1058.771625,877.5815625,1632.948875,1261.37875,967.10175,581.8985,959.026,1465.88475,1643.3425,1093.996625,1194.006375,1690.9095,1684.835625,1616.323625,1790.375,1758.722375,1366.581625,1359.324875,1618.35125,1734.50225,999.5710625,762.3378125,1732.875,1158.401875,1049.148375,1799.118,627.6486875,928.0421875,1625.212625,1568.445625,1326.432125,1429.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1773.2465,1714.2465,1609.697625,1057.639125,881.33125,1626.878375,1267.616875,961.5593125,580.8505625,963.4305,1459.796375,1648.8725,1090.37875,1194.947125,1694.594375,1680.899625,1615.48525,1791.70875,1755.858375,1366.71025,1363.24625,1613.6175,1740.472125,996.89575,765.3154375,1726.610625,1164.518375,1043.30375,1805.63175,625.3895625,931.4643125,1619.047,1573.282625,1322.235625,1428.752125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1775.129625,1718.671125,1606.293875,1056.551875,885.120375,1620.81475,1273.8625,956.035625,579.885,967.864875,1453.71525,1654.4125,1086.792875,1195.927,1698.298625,1676.982125,1614.67525,1793.067125,1753.016,1366.873375,1367.190875,1608.899125,1746.4485,994.2616875,768.344625,1720.350875,1170.64425,1037.4728125,1812.148125,623.200875,934.9263125,1612.8875,1578.135375,1318.062625,1427.94375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
