,time,1,2,24,46,47,68,69,91,113,114,136,158,630,652,653,674,675,697,719,720,741,742,764,1576,698,787,92,765,608,25,743,1577,676,70,159,631,137,721,3,115,48,654,788,699,766,93,26,744,160,71,677,1578,138,632,722,4,116,49,789,655,700,767,94,27,745,161,72,678,139,633,723,117,50,5,790,812,656,768,701,95
0,0,1554.826,1518.249,890.44875,735.9574375,1584.83575,1258.307375,969.515375,795.0598125,1273.498875,1658.7535,1512.4375,1767.126125,1426.82825,1197.983625,1749.248875,1458.525625,1020.5745625,572.9243125,951.4633125,1312.623625,1653.51675,997.1990625,1245.304125,1642.670875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1559.4295,1514.339375,888.776875,740.1585625,1578.45175,1264.449625,963.8601875,794.207375,1276.778875,1653.416625,1509.896625,1767.82825,1426.04975,1201.2105,1744.00975,1464.51475,1016.266,573.5815,956.7599375,1306.38225,1659.285375,993.5715,1246.00675,1644.34925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1564.050125,1510.451625,887.1570625,744.4016875,1572.07225,1270.600125,958.22225,793.415125,1280.088,1648.090875,1507.38275,1768.556375,1425.304,1204.468375,1738.782,1470.51175,1011.986875,574.323,962.078125,1300.148125,1665.062875,989.9799375,1246.748,1646.055125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1568.68775,1506.586,885.5895625,748.686125,1565.697375,1276.75875,952.6019375,792.683375,1283.42575,1642.776625,1504.896,1769.3105,1424.591,1207.75725,1733.56575,1476.51675,1007.737625,575.148625,967.4174375,1293.92125,1670.849,986.4248125,1247.527875,1647.788375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1573.34225,1502.7425,884.074625,753.011125,1559.327125,1282.925375,946.9995625,792.0121875,1286.792,1637.47375,1502.4365,1770.0905,1423.911,1211.0765,1728.361,1482.529625,1003.5185625,576.058,972.7775625,1287.70175,1676.643875,982.9064375,1248.34625,1649.54875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1578.013375,1498.921375,882.6125625,757.376,1552.961625,1289.099875,941.415375,791.4018125,1290.186625,1632.1825,1500.004375,1770.896375,1423.263875,1214.426125,1723.167875,1488.55,999.3300625,577.050625,978.158125,1281.48975,1682.447125,979.42525,1249.202875,1651.336375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1582.701,1495.122875,881.203625,761.780125,1546.601,1295.28225,935.8498125,790.85225,1293.60925,1626.903,1497.59975,1771.72825,1422.649875,1217.80575,1717.9865,1494.578125,995.1725625,578.126125,983.5588125,1275.28525,1688.258875,975.9816875,1250.098,1653.151125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1587.405,1491.347125,879.848125,766.2226875,1540.245125,1301.472125,930.303125,790.3638125,1297.059625,1621.635375,1495.22275,1772.585875,1422.06875,1221.21525,1712.817,1500.613625,991.0464375,579.284125,988.97925,1269.088625,1694.079,972.5760625,1251.03125,1654.992875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1592.125125,1487.59425,878.54625,770.7031875,1533.89425,1307.669625,924.77575,789.9365,1300.53775,1616.37975,1492.8735,1773.469375,1421.52075,1224.65425,1707.6595,1506.656625,986.952125,580.524,994.4191875,1262.899875,1699.90725,969.208875,1252.002625,1656.8615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,1596.861375,1483.8645,877.29825,775.2208125,1527.54825,1313.8745,919.268,789.5704375,1304.04325,1611.136125,1490.55225,1774.378625,1421.005875,1228.1225,1702.514125,1512.706875,982.89,581.84525,999.87825,1256.719,1705.74375,965.8805,1253.01225,1658.756875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,1601.613625,1480.158,876.104375,779.7749375,1521.2075,1320.086625,913.7801875,789.2656875,1307.575875,1605.90475,1488.259125,1775.313625,1420.524125,1231.61975,1697.381,1518.76425,978.8604375,583.247375,1005.356125,1250.54625,1711.588375,962.591375,1254.05975,1660.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,1606.3815,1476.475,874.9648125,784.365,1514.87175,1326.306,908.31275,789.0223125,1311.135375,1600.68575,1485.994,1776.27425,1420.075625,1235.145875,1692.260125,1524.828875,974.8638125,584.72975,1010.8524375,1244.38175,1717.440875,959.341875,1255.145,1662.62775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,1611.165125,1472.8155,873.87975,788.9903125,1508.54125,1332.5325,902.866,788.8404375,1314.721625,1595.479125,1483.757375,1777.2605,1419.66025,1238.7005,1687.15175,1530.900375,970.9006875,586.29175,1016.367,1238.225625,1723.30125,956.132375,1256.26825,1664.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,1615.964125,1469.18,872.8495,793.65025,1502.216,1338.766,897.4404375,788.720125,1318.3345,1590.28525,1481.549125,1778.272375,1419.278125,1242.283375,1682.056,1536.978875,966.9713125,587.9328125,1021.8994375,1232.078,1729.1695,952.9633125,1257.429,1666.604625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,1620.7785,1465.568375,871.8741875,798.34425,1495.896125,1345.00625,892.0363125,788.6613125,1321.9735,1585.104,1479.3695,1779.30975,1418.92925,1245.89425,1676.972875,1543.06425,963.07625,589.6521875,1027.4495,1225.938875,1735.0455,949.835125,1258.6275,1668.632625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,1625.608125,1461.981,870.954,803.071625,1489.58175,1351.253375,886.6540625,788.664,1325.638625,1579.935625,1477.2185,1780.37275,1418.61375,1249.533,1671.9025,1549.156375,959.21575,591.44925,1033.0168125,1219.808625,1740.929,946.748125,1259.863375,1670.686875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,1630.45275,1458.418,870.089125,807.8318125,1483.27275,1357.507125,881.2941875,788.7283125,1329.329625,1574.780375,1475.0965,1781.461125,1418.3315,1253.19925,1666.845125,1555.255125,955.3904375,593.32325,1038.6011875,1213.687375,1746.820125,943.702875,1261.1365,1672.76725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,1635.31225,1454.879375,869.27975,812.6243125,1476.9695,1363.7675,875.957,788.854125,1333.046125,1569.638125,1473.003375,1782.574875,1418.082625,1256.892875,1661.800875,1561.3605,951.6005625,595.2734375,1044.2023125,1207.575,1752.71875,940.6996875,1262.447,1674.873625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
