,time,840,907,929,974,1019,1041,1086,1108,1153,952,1131,885,1064,1198,997,930,1109,1176,863,1042,975,1154,908,1087,1020,953,1132,886,1065,1199,998,931,1177,1110,1043,864,976,1155,909,1088,1021,954,1133,887,1200,1066,999,932,1178,1111,1044,865,977,1156,910,1089,1022,955,1134,1201,888,1067,1000,462,507,529,485,552,933,530,866,463,911,508,956,889,486,553,934,531,464,867,912,509,957,890,554,487,935,532,465,913,510,980,958,555,891,223,268,1282,1260,246,1305,224,1283,269,1261,247,1306,225,1284,270,1262,248,1307,226,293,1285,271,1330,249,1263,1170,1215,1193,1238,1216,1194,1239,1217,1195,1240,294,1218,272
0,0,4.018621444702148,4.166556358337402,1.8387908935546875,0.7141310572624207,5.1564812660217285,0.976820707321167,4.860809803009033,1.322723388671875,2.827765941619873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4210683107376099,0.0,0.0,0.0,6.189128398895264,0.0,0.0,4.180738925933838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7209420204162598,5.616918563842773,1.0506112575531006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506809763610363,2.7865335941314697,0.41739925742149353,0.0,0.5418534874916077,0.0,4.822461128234863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.935911178588867,6.068918704986572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.0075225830078125,4.125880241394043,0.0,0.7469940185546875,5.1635847091674805,0.9863649606704712,4.873952388763428,1.3221323490142822,2.8017654418945312,5.056308746337891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4132657051086426,0.0,0.0,0.0,6.2013678550720215,0.0,0.0,4.183699131011963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701535940170288,5.620993614196777,1.0642317533493042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061940789222717285,2.773975372314453,0.4648483097553253,0.0,0.5441916584968567,0.0,4.8326735496521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923649311065674,6.074976444244385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3.9963443279266357,4.082623481750488,0.0,0.7784239053726196,5.170894622802734,0.9955950975418091,4.887995719909668,1.3215587139129639,2.775635004043579,5.057933330535889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.405658483505249,0.0,0.0,0.0,6.213470458984375,0.0,0.0,4.186810493469238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.682260513305664,5.625177383422852,1.0776474475860596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07291866093873978,2.7612340450286865,0.5140037536621094,0.0,0.5464451909065247,0.0,4.843022346496582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9114396572113037,6.081177711486816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,3.98508882522583,4.0367112159729,0.0,0.8084548711776733,5.17841911315918,1.0045251846313477,4.9030303955078125,1.3210018873214722,2.7494094371795654,5.05959415435791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3982402086257935,0.0,0.0,0.0,6.225435256958008,0.0,0.0,4.1900835037231445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.663128614425659,5.6294732093811035,1.0908584594726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08362260460853577,2.748309850692749,0.5647104978561401,0.0,0.5486186742782593,0.0,4.853508949279785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8992857933044434,6.087528228759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.9737584590911865,3.9881041049957275,0.0,0.8371281623840332,5.1861677169799805,1.013168215751648,4.919158458709717,1.3204609155654907,2.7231247425079346,5.06129264831543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3910049200057983,0.0,0.0,0.0,6.2372612953186035,0.0,0.0,4.1935319900512695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6441526412963867,5.633886337280273,1.1038647890090942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09406047314405441,2.7352030277252197,0.6167717576026917,0.0,0.5507163405418396,0.0,4.864133834838867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.887190341949463,6.094032287597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,3.962355136871338,3.9368090629577637,0.0,0.864490270614624,5.194149017333984,1.0215368270874023,4.93649435043335,1.3199355602264404,2.696817398071289,5.063031196594238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3839465379714966,0.0,0.0,0.0,6.248947620391846,0.0,0.0,4.197170734405518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6253440380096436,5.638421058654785,1.1166670322418213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10423995554447174,2.721914529800415,0.6699511408805847,0.0,0.552742063999176,0.0,4.87489652633667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875156879425049,6.1006951332092285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3.950881242752075,3.882889747619629,0.0,0.8905913829803467,5.2023725509643555,1.0296428203582764,4.955168724060059,1.3194249868392944,2.6705238819122314,5.064809799194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3770595788955688,0.0,0.0,0.0,6.260493755340576,0.0,0.0,4.201015472412109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6067137718200684,5.643082141876221,1.1292660236358643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11416859179735184,2.7084453105926514,0.7239769697189331,0.0,0.5546996593475342,0.0,4.88579797744751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8631880283355713,6.107522487640381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,3.9393391609191895,3.8264780044555664,0.0,0.9154838919639587,5.210849285125732,1.037497639656067,4.975327968597412,1.318928599357605,2.6442806720733643,5.066630840301514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3703383207321167,0.0,0.0,0.0,6.271899223327637,0.0,0.0,4.205085277557373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5882723331451416,5.6478753089904785,1.14166259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12385372072458267,2.6947968006134033,0.7785491943359375,0.0,0.5565924048423767,0.0,4.896838188171387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8512866497039795,6.114519119262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.927731513977051,3.7677805423736572,0.0,0.9392215609550476,5.219589710235596,1.0451117753982544,4.9971394538879395,1.3184460401535034,2.618123769760132,5.068496227264404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3637776374816895,0.0,0.0,0.0,6.283164024353027,0.0,0.0,4.209399223327637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5700292587280273,5.652805805206299,1.1538581848144531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13330253958702087,2.6809704303741455,0.8333490490913391,0.0,0.558423638343811,0.0,4.908016681671143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8394558429718018,6.1216912269592285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
