,time,1013,1058,1080,1125,1192,1237,1304,1349,1371,1170,1282,1103,1036,1327,1215,1394,1148,1081,1260,1372,1014,1193,1305,1126,1059,1238,1350,1171,1104,1283,1037,1395,1328,1216,1149,1082,1261,1373,1015,1194,1306,1127,1060,1239,1351,1172,1418,1105,1284,1038,1396,1329,1217,1150,1083,1262,1374,1016,1195,1307,1128,1061,1240,1352,1419,1173,1106,1285,1039,1397,1330,1218,680,702,747,725,658,1084,703,1062,1129,681,726,1107,704,1040,659,1085,682,1130,1063,660,727,1108,705,638,1041,1086,683,1131,1064,728,661,1109,706,374,419,1433,1478,1456,397,1501,442,1434,375,1479,420,1457,398,1502,443,1480,421,1458,399,1503,444,1481,422,1459,400,1366,1388,1411,1389,1367,1412,1390,466,1368,1413,467,1391,445,1369,1414,423,413,435,480,951,929,458,436,907,974,952,481,414,930,459,975,437,908,953,482,931,460,976,438,505,909,954,483,932,461
0,0,2.9371743202209473,4.8898210525512695,1.7417312860488892,0.4088518023490906,0.6158867478370667,5.906203269958496,0.21860137581825256,4.065223693847656,1.7546583414077759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2314295768737793,5.480693340301514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0635223388671875,1.7821792364120483,0.4105609059333801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.047880172729492,3.335010051727295,3.4265904426574707,6.154837131500244,0.0,0.0,0.0,2.519449472427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.892536640167236,2.0750162601470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.373123645782471,2.628359794616699,0.5719380974769592,2.2722082138061523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.9285645484924316,4.8769941329956055,1.7444639205932617,0.42889896035194397,0.6257855296134949,5.920587539672852,0.2425607591867447,4.062043190002441,1.7430839538574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2185091972351074,5.507464408874512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.055098056793213,1.7878990173339844,0.422279417514801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0594305992126465,3.323428153991699,3.416309356689453,6.169079303741455,0.0,0.0,0.0,2.493314504623413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.881248950958252,2.0819175243377686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.360604763031006,2.624666929244995,0.5869428515434265,2.2451019287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2.9201061725616455,4.862956523895264,1.747132420539856,0.44879987835884094,0.6355553269386292,5.935074329376221,0.265802800655365,4.058743476867676,1.7318148612976074,5.685948848724365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.205641031265259,5.534509658813477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.046229839324951,1.7934678792953491,0.43401339650154114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.070837020874023,3.311397075653076,3.40617036819458,6.183835983276367,0.0,0.0,0.0,2.4667773246765137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.869688034057617,2.0885956287384033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.347962379455566,2.6210756301879883,0.6019914150238037,2.2181193828582764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,2.9117963314056396,4.847536087036133,1.7497389316558838,0.468540757894516,0.6451969146728516,5.94965934753418,0.2883355915546417,4.055318832397461,1.720841884613037,5.694930553436279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.192829132080078,5.561794757843018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03688383102417,1.798891544342041,0.44575977325439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.082099914550781,3.298893928527832,3.396172523498535,6.1991286277771,0.0,0.0,0.0,2.439866542816162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857848167419434,2.095060348510742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.335197448730469,2.617581605911255,0.6170772314071655,2.1912992000579834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2.903632164001465,4.830526828765869,1.7522855997085571,0.4881085455417633,0.6547110676765442,5.96433687210083,0.3101695477962494,4.051761150360107,1.7101562023162842,5.704044818878174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.180076837539673,5.589280605316162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.027021408081055,1.8041753768920898,0.45751532912254333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0932183265686035,3.2858946323394775,3.386315107345581,6.21497917175293,0.0,0.0,0.0,2.412614107131958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84572172164917,2.1013216972351074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32231330871582,2.6141815185546875,0.6321936845779419,2.164677858352661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,2.895611047744751,4.811683177947998,1.754774570465088,0.5074908137321472,0.0,5.97910213470459,0.3313170373439789,4.048063278198242,1.6997491121292114,5.713292598724365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1673882007598877,5.616928577423096,0.0,0.0,0.0,0.0,3.607186794281006,0.0,0.0,0.0,0.0,0.0,5.016602039337158,1.8093245029449463,0.46927693486213684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.104193210601807,3.272374153137207,3.376596689224243,6.231410980224609,0.0,0.0,0.0,2.38505482673645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833302974700928,2.107388496398926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.309312343597412,2.6108710765838623,0.6473340392112732,2.1382908821105957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,2.887730121612549,4.790708541870117,1.7572077512741089,0.5266761183738708,0.0,5.9939494132995605,0.35179224610328674,4.044217109680176,1.6896121501922607,5.722675800323486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.154766798019409,5.644697666168213,0.0,0.0,0.0,0.0,3.6026203632354736,0.0,0.0,0.0,0.0,0.0,5.005578994750977,1.8143436908721924,0.48104140162467957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.115024566650391,3.258305311203003,3.367016553878784,6.248447895050049,0.0,0.0,0.0,2.3572258949279785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.820583820343018,2.113269090652466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.296197414398193,2.60764741897583,0.6624914407730103,2.1121714115142822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,2.8799870014190674,4.767241954803467,1.759587049484253,0.5456537008285522,0.0,6.0088725090026855,0.3716105818748474,4.040213584899902,1.679736852645874,5.7321953773498535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142216205596924,5.672545909881592,0.0,0.0,0.0,0.0,3.597951889038086,0.0,0.0,0.0,0.0,0.0,4.99390172958374,1.8192378282546997,0.49280551075935364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1257123947143555,3.2436604499816895,3.3575730323791504,6.266112804412842,0.0,0.0,0.0,2.329167366027832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.807559013366699,2.118972063064575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2829718589782715,2.6045072078704834,0.6776590347290039,2.086350440979004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,4.740845203399658,0.0,0.5644136071205139,0.0,6.023865699768066,0.39078861474990845,4.036043167114258,1.6701152324676514,5.741852760314941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12973952293396,5.700430870056152,0.0,0.0,0.0,0.0,3.5931785106658936,0.0,0.0,0.0,0.0,0.0,4.9815144538879395,1.824011206626892,0.5045661330223083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.136257648468018,3.228410005569458,3.3482651710510254,0.0012445250758901238,0.0,0.0,0.0,2.3009207248687744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794220924377441,2.124504566192627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269638538360596,2.601447105407715,0.6928300261497498,2.060856819152832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
