,time,776,798,799,821,843,844,865,866,888,910,911,932,933,955,977,978,1000,1314,1337,1359,1381,1382,1403,1404,1426,1427,1448,1449,1470,1471,1493,1515,1516,1538,1494,889,956,1472,1360,822,1405,934,867,1450,1315,777,1001,1539,912,1517,1383,800,845,1338,979,1428,1495,890,957,1473,823,1361,1406,935,868,1451,1518,1002,1496,913,1384,980,846,801,1474,1429,1339,891,958,1452,824,1407,1362,936,869,1430,1519,1003,1497,914,981,1385,847,1475,1408,802,1340,892,959,1453
0,0,0.18506404757499695,0.21250517666339874,0.22102393209934235,0.47339534759521484,0.6727868914604187,0.21548840403556824,0.3916158378124237,0.5178137421607971,1.1069148778915405,0.5430495738983154,0.25930535793304443,0.2205527275800705,0.4024426341056824,0.3500566780567169,0.18538513779640198,0.17759713530540466,0.18749485909938812,0.19059447944164276,0.20105840265750885,0.36464086174964905,0.39383184909820557,0.24257385730743408,0.24291853606700897,0.5942244529724121,1.079345941543579,0.18398098647594452,0.4747065305709839,0.4210963845252991,0.1958823949098587,0.6793646812438965,0.4424518644809723,0.20241287350654602,0.21405914425849915,0.17794981598854065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.1846407800912857,0.21128876507282257,0.22207672894001007,0.4743767976760864,0.6688054800033569,0.21726259589195251,0.3884652554988861,0.522097647190094,1.1128512620925903,0.539881706237793,0.2613198459148407,0.21900829672813416,0.4043464958667755,0.3497861921787262,0.18452052772045135,0.1785639226436615,0.18773135542869568,0.19026795029640198,0.20191441476345062,0.36472636461257935,0.3917900323867798,0.24421727657318115,0.24098551273345947,0.5976306200027466,1.0712437629699707,0.18568941950798035,0.47090446949005127,0.4245215356349945,0.19422459602355957,0.6827845573425293,0.441342294216156,0.20139054954051971,0.21521078050136566,0.17829211056232452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.18421144783496857,0.2100721150636673,0.2231268286705017,0.4753323197364807,0.6648167371749878,0.21904534101486206,0.3853413164615631,0.5264235734939575,1.1186074018478394,0.5367161631584167,0.2633451223373413,0.21746818721294403,0.4062461853027344,0.34949979186058044,0.18365317583084106,0.17952924966812134,0.18796131014823914,0.1899350881576538,0.20276686549186707,0.36479437351226807,0.38974806666374207,0.24586540460586548,0.23906278610229492,0.6010327935218811,1.0631005764007568,0.18740665912628174,0.4671367406845093,0.4279773533344269,0.19257418811321259,0.6861770749092102,0.4402124881744385,0.20036616921424866,0.2163611352443695,0.17862820625305176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.1837760955095291,0.2088552564382553,0.2241741269826889,0.47626152634620667,0.6608219742774963,0.22083671391010284,0.38224369287490845,0.5307920575141907,1.1241706609725952,0.5335536003112793,0.26538124680519104,0.2159324288368225,0.4081413745880127,0.3491975963115692,0.1827831119298935,0.1804930716753006,0.1881847232580185,0.18959592282772064,0.20361566543579102,0.3648449182510376,0.3877061605453491,0.24751819670200348,0.23715025186538696,0.6044299602508545,1.0549241304397583,0.18913279473781586,0.4634028375148773,0.4314643144607544,0.19093112647533417,0.6895403861999512,0.43906286358833313,0.19933979213237762,0.2175101488828659,0.17895810306072235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.18333475291728973,0.20763826370239258,0.2252185344696045,0.477164089679718,0.6568226218223572,0.22263680398464203,0.37917202711105347,0.5352036356925964,1.1295286417007446,0.530394434928894,0.26742833852767944,0.2144009917974472,0.4100317358970642,0.3488796353340149,0.1819104254245758,0.1814553290605545,0.18840155005455017,0.18925049901008606,0.2044607698917389,0.36487793922424316,0.38566455245018005,0.24917566776275635,0.23524782061576843,0.6078212261199951,1.046722173690796,0.19086790084838867,0.45970240235328674,0.4349828064441681,0.18929533660411835,0.692872941493988,0.43789371848106384,0.1983114778995514,0.2186577320098877,0.17928172647953033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.1828874796628952,0.20642118155956268,0.2262599766254425,0.47803962230682373,0.6528198719024658,0.2244456559419632,0.37612590193748474,0.5396589040756226,1.1346683502197266,0.5272392630577087,0.2694864869117737,0.2128739058971405,0.4119170010089874,0.34854602813720703,0.18103516101837158,0.18241596221923828,0.18861177563667297,0.18889884650707245,0.20530208945274353,0.36489343643188477,0.3836234211921692,0.2508377730846405,0.23335541784763336,0.6112056374549866,1.0385018587112427,0.19261208176612854,0.45603495836257935,0.43853333592414856,0.18766678869724274,0.6961727738380432,0.43670541048049927,0.19728131592273712,0.2198038399219513,0.17959906160831451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.1824343204498291,0.2052040994167328,0.22729837894439697,0.4788878560066223,0.6488149762153625,0.22626334428787231,0.3731050491333008,0.5441584587097168,1.13957679271698,0.5240885615348816,0.27155497670173645,0.2113511711359024,0.4137968420982361,0.348196804523468,0.1801573783159256,0.18337491154670715,0.1888153851032257,0.1885409951210022,0.20613956451416016,0.3648914396762848,0.381583034992218,0.25250449776649475,0.2314729243516922,0.6145820617675781,1.030269742012024,0.19436542689800262,0.4524001181125641,0.44211629033088684,0.18604540824890137,0.6994382739067078,0.43549829721450806,0.1962493509054184,0.22094835340976715,0.1799100786447525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.18197530508041382,0.2039870321750641,0.22833362221717834,0.4797084331512451,0.6448091864585876,0.22808994352817535,0.37010905146598816,0.5487028956413269,1.1442413330078125,0.5209429264068604,0.2736339569091797,0.2098327875137329,0.41567090153694153,0.3478320837020874,0.17927713692188263,0.18433214724063873,0.1890123337507248,0.18817700445652008,0.2069731205701828,0.36487188935279846,0.37954357266426086,0.254177063703537,0.22960028052330017,0.6179494857788086,1.0220322608947754,0.1961280107498169,0.44879743456840515,0.4457321763038635,0.18443113565444946,0.7026674747467041,0.43427276611328125,0.19521565735340118,0.22209122776985168,0.18021473288536072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.18151049315929413,0.20277006924152374,0.22936566174030304,0.4805010259151459,0.6408036351203918,0.22992554306983948,0.3671376407146454,0.5532927513122559,1.1486490964889526,0.5178026556968689,0.2757244110107422,0.20831875503063202,0.41753891110420227,0.34745192527770996,0.17839448153972626,0.18528759479522705,0.18920260667800903,0.1878068894147873,0.2078026980161667,0.36483487486839294,0.37750521302223206,0.25585469603538513,0.22773736715316772,0.6213068962097168,1.0137948989868164,0.1978999525308609,0.4452264606952667,0.44938144087791443,0.18282394111156464,0.7058585286140442,0.4330291152000427,0.19418029487133026,0.22323238849639893,0.18051299452781677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
