,time,804,826,871,893,938,983,1005,1050,1072,1117,916,1095,849,1028,961,894,1073,782,1140,827,1006,939,1118,872,1051,805,984,917,1096,850,1029,962,895,1074,1141,828,1007,940,1119,873,1052,985,806,918,1097,851,1030,1164,963,896,1075,1142,829,1008,941,1120,874,1053,986,807,919,1098,852,1165,1031,426,493,471,404,449,897,830,494,427,875,472,808,405,853,450,898,495,831,428,876,473,854,451,921,518,899,496,832,429,877,474,855,165,187,1179,1201,210,1224,188,1202,166,1180,211,1225,189,1203,234,167,1181,1248,212,1226,190,1204,235,1249,213,1227,1134,1112,1157,1135,1158,1136,1159,1137,191,1182,236,1160,159,204,697,719,675,182,720,227,160,698,205,183,676,743,721,228,161,699,206,744,184,677,722,229,162,700,207,745,185
0,0,4.347256183624268,2.59428071975708,5.156007766723633,1.5551106929779053,0.14334435760974884,5.144575595855713,0.7190704345703125,4.7372660636901855,1.3139535188674927,2.9821856021881104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8490322828292847,0.0,0.0,6.136462211608887,0.0,0.0,0.0,3.6198761463165283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.946136236190796,0.8244374990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.264069080352783,0.6970066428184509,4.732138156890869,2.2734711170196533,1.4756911993026733,0.0,3.948291778564453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3568923473358154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.488528251647949,6.086423873901367,4.0561981201171875,1.3577665090560913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.336738109588623,2.584965229034424,5.161184787750244,1.5584583282470703,0.17284074425697327,5.15092134475708,0.7332146763801575,4.7452712059021,1.312654733657837,2.96189284324646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8379275798797607,0.0,0.0,6.155766010284424,0.0,0.0,0.0,3.6132702827453613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9096901416778564,0.8368256688117981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.280744552612305,0.0,4.720130920410156,2.2762019634246826,1.465942621231079,0.0,3.951568841934204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3287267684936523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4727282524108887,6.09591007232666,4.0603437423706055,1.350773811340332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.32603645324707,2.5759148597717285,5.166750907897949,1.5617222785949707,0.20219279825687408,5.157415866851807,0.7469116449356079,4.753697872161865,1.3113973140716553,2.9413397312164307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8269743919372559,0.0,0.0,6.174729824066162,0.0,0.0,0.0,3.6064553260803223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8730387687683105,0.8491097092628479,5.764787197113037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.297529220581055,0.0,4.707883834838867,2.278838872909546,1.4563627243041992,0.0,3.954995632171631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301927328109741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4571971893310547,6.105632305145264,4.064784049987793,1.3439202308654785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.315147876739502,2.567119836807251,5.172750949859619,1.5649057626724243,0.2313517928123474,5.164064407348633,0.7601776123046875,4.762578964233398,1.3101797103881836,2.920538902282715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8161721229553223,0.0,0.0,6.193350315093994,0.0,0.0,0.0,3.5994222164154053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8362793922424316,0.8612873554229736,5.770349502563477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3144145011901855,0.0,4.695394039154053,2.281386613845825,1.446948766708374,0.0,3.9585821628570557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.276433229446411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4419357776641846,6.115597248077393,4.069551944732666,1.3372023105621338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.304071426391602,2.5585708618164062,5.179238796234131,1.5680115222930908,0.26027098298072815,5.170872211456299,0.7730282545089722,4.771951198577881,1.3089998960494995,2.8995046615600586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8055202960968018,0.0,0.0,6.211623668670654,0.0,0.0,0.0,3.592160940170288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.799511671066284,0.8733564615249634,5.776027679443359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.331392765045166,0.0,4.6826581954956055,2.2838499546051025,1.4376981258392334,0.0,3.9623403549194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2521820068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42694354057312,6.125813007354736,4.074685096740723,1.3306167125701904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.29280424118042,2.5502591133117676,5.186275482177734,1.571042537689209,0.2889059782028198,5.1778435707092285,0.7854788899421692,4.781854629516602,1.3078562021255493,2.878251552581787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.795018196105957,0.0,0.0,6.22954797744751,0.0,0.0,0.0,3.5846612453460693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7628350257873535,0.8853151798248291,5.781824111938477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.348453521728516,0.0,4.669673919677734,2.2862324714660645,1.4286081790924072,0.0,3.9662821292877197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.229111671447754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4122204780578613,6.136285781860352,4.080227375030518,1.324160099029541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,4.281343936920166,2.5421760082244873,5.193934440612793,1.574001431465149,0.31721508502960205,5.1849846839904785,0.7975444197654724,4.79233455657959,1.306747317314148,2.8567962646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7846648693084717,0.0,0.0,6.247122287750244,0.0,0.0,0.0,3.5769121646881104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7263472080230713,0.897161602973938,5.787742614746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.365588665008545,0.0,4.656436920166016,2.2885384559631348,1.4196763038635254,0.0,3.97042179107666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2071609497070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.397765636444092,6.147024154663086,4.0862298011779785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4.269689559936523,2.534313201904297,5.202301502227783,1.5768908262252808,0.345159649848938,5.192301273345947,0.8092392086982727,4.803440093994141,1.3056714534759521,2.835155725479126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7744594812393188,0.0,0.0,6.264346122741699,0.0,0.0,0.0,3.568901777267456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.690143346786499,0.9088942408561707,5.793787002563477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.382788181304932,0.0,4.642946243286133,2.290771722793579,1.4108997583389282,0.0,3.9747745990753174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.186270236968994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.383577346801758,6.1580352783203125,4.092751979827881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,4.257838726043701,2.526663064956665,5.2114787101745605,1.579712986946106,0.37270429730415344,5.199798583984375,0.8205772042274475,4.8152265548706055,1.3046274185180664,2.8133480548858643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7644009590148926,0.0,0.0,6.281220436096191,0.0,0.0,0.0,3.5606181621551514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6543142795562744,0.9205114841461182,5.799960136413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.400042533874512,0.0,4.6291985511779785,2.292935371398926,1.402275800704956,0.0,3.9793570041656494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.166381359100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3696541786193848,6.169327735900879,4.099864959716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
