,time,10,11,32,33,55,56,77,78,99,100,122,123,144,145,167,526,548,549,571,572,593,594,615,616,638,639,660,661,683,705,1563,617,706,190,684,101,550,168,34,662,1564,595,527,79,146,640,12,573,528,124,57,707,618,191,213,685,102,169,551,663,35,596,1565,506,80,147,641,125,13,574,529,214,708,58,619,192,730,686,103,170,664,552,36,597,148,81,507,642,1566,215,126,709,731,575,14,59,530,193,620,687,104,171
0,0,3.412832021713257,4.880095958709717,2.8674709796905518,4.631755352020264,3.366947650909424,5.373988628387451,2.277681827545166,5.561079025268555,2.058837413787842,0.08698525279760361,1.1976639032363892,5.848255634307861,1.4761013984680176,0.002758775372058153,0.5825886130332947,5.850625991821289,0.04657492786645889,5.030957221984863,5.413160800933838,4.460918426513672,6.2388200759887695,4.438933849334717,0.5554757714271545,0.8161715865135193,1.2040612697601318,3.5847980976104736,1.1774728298187256,2.880094051361084,2.103654146194458,1.7102078199386597,4.001823902130127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.408613920211792,4.8768110275268555,2.865777015686035,4.624486446380615,3.3512587547302246,5.373148441314697,2.2786428928375244,5.5612897872924805,2.06011700630188,0.09763859212398529,1.205086350440979,5.850057601928711,1.4793133735656738,0.0071507589891552925,0.5879220962524414,5.855180740356445,0.05016793683171272,5.034586429595947,5.420032978057861,4.463123798370361,6.245244026184082,4.443570137023926,0.5567924380302429,0.8001762628555298,1.1997885704040527,3.5833988189697266,1.175184726715088,2.873896360397339,2.097465991973877,1.706437110900879,3.997002124786377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3.4044241905212402,4.873505115509033,2.8640966415405273,4.617149829864502,3.335944414138794,5.3723015785217285,2.2795896530151367,5.561502933502197,2.0613865852355957,0.10847549885511398,1.2124532461166382,5.851871967315674,1.482505440711975,0.011571231298148632,0.5932567715644836,5.8597307205200195,0.0537421889603138,5.038233280181885,5.42692232131958,4.465346336364746,6.2516021728515625,4.448281764984131,0.5580959320068359,0.7895581126213074,1.1955806016921997,3.581984043121338,1.1729142665863037,2.8676397800445557,2.0912840366363525,1.702678918838501,3.9921863079071045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,3.4002625942230225,4.87017822265625,2.8624300956726074,4.609745025634766,3.320998430252075,5.371447563171387,2.280522584915161,5.561718463897705,2.0626466274261475,0.11949823051691055,1.2197643518447876,5.853700160980225,1.485677719116211,0.01602032221853733,0.5985923409461975,5.864274978637695,0.05729775130748749,5.041897773742676,5.433827877044678,4.467586517333984,6.257894515991211,4.45306921005249,0.5593864321708679,0.7820021510124207,1.1914360523223877,3.5805532932281494,1.1706609725952148,2.861323595046997,2.085108518600464,1.6989333629608154,3.987377166748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.3961288928985596,4.866830348968506,2.860776901245117,4.6022725105285645,3.3064138889312744,5.370586395263672,2.2814416885375977,5.561936378479004,2.063896894454956,0.13070893287658691,1.2270197868347168,5.855542182922363,1.488830327987671,0.02049814723432064,0.6039285659790039,5.868813991546631,0.060834698379039764,5.0455803871154785,5.440749168395996,4.469843864440918,6.264122009277344,4.457934856414795,0.5606640577316284,0.7763549089431763,1.1873537302017212,3.579106569290161,1.1684249639511108,2.854948043823242,2.0789401531219482,1.6952003240585327,3.982574462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,3.3920230865478516,4.863461017608643,2.8591370582580566,4.594731330871582,3.2921841144561768,5.369718551635742,2.2823479175567627,5.562157154083252,2.0651376247406006,0.14210963249206543,1.2342191934585571,5.857397079467773,1.4919633865356445,0.02500482276082039,0.6092650890350342,5.873347759246826,0.0643530935049057,5.049280166625977,5.447685718536377,4.472118854522705,6.270284175872803,4.462880611419678,0.5619291067123413,0.771977424621582,1.1833324432373047,3.577643394470215,1.1662060022354126,2.8485121726989746,2.0727791786193848,1.6914799213409424,3.977778911590576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3.3879451751708984,4.86007022857666,2.857510566711426,4.587121963500977,3.27830171585083,5.368842601776123,2.283240795135498,5.562379837036133,2.06636905670166,0.1537022590637207,1.2413626909255981,5.85926628112793,1.4950770139694214,0.029540468007326126,0.614601731300354,5.877875328063965,0.06785301864147186,5.0529985427856445,5.454637050628662,4.474411487579346,6.276382923126221,4.467907905578613,0.5631816983222961,0.7684870958328247,1.1793707609176636,3.5761635303497314,1.164003849029541,2.8420162200927734,2.0666263103485107,1.687772274017334,3.972990036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,3.383894681930542,4.856657981872559,2.8558969497680664,4.579444408416748,3.2647593021392822,5.367959976196289,2.28412127494812,5.562605381011963,2.0675909519195557,0.1654885709285736,1.2484501600265503,5.861149311065674,1.4981714487075806,0.03410518541932106,0.6199381351470947,5.882397174835205,0.07133454829454422,5.056734085083008,5.461602687835693,4.476722717285156,6.282418251037598,4.473018169403076,0.5644221305847168,0.7656411528587341,1.175467610359192,3.574666976928711,1.161818265914917,2.8354594707489014,2.060481548309326,1.684077262878418,3.9682085514068604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.379871368408203,4.853224277496338,2.8542962074279785,4.5716986656188965,3.251549482345581,5.367069244384766,2.284989356994629,5.562833309173584,2.0688037872314453,0.17747019231319427,1.2554817199707031,5.863046646118164,1.501246690750122,0.03869909420609474,0.6252740025520325,5.886912822723389,0.07479774951934814,5.060487747192383,5.468581199645996,4.4790520668029785,0.005205097142606974,4.478213787078857,0.565650463104248,0.7632778286933899,1.1716219186782837,3.573153257369995,1.1596492528915405,2.8288419246673584,2.0543458461761475,1.6803950071334839,3.9634344577789307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
