,time,249,271,316,338,383,450,495,517,562,428,540,361,294,607,473,406,585,518,227,339,272,451,563,384,317,496,250,429,541,362,608,295,474,407,586,340,519,273,452,564,385,318,497,251,430,542,363,609,296,475,408,587,341,520,274,453,565,386,319,498,431,252,543,610,364,297,476,1468,1490,1535,1513,1491,1558,342,1536,275,1469,320,1514,365,298,1559,1492,343,1537,276,1470,321,1515,1582,366,1560,299,1493,344,1538,277,322,1516,1583,646,691,1229,1274,1207,669,1252,1230,647,692,1275,670,1253,715,1231,648,693,1254,671,1232,716,1210,694,1255,1233,672,579,624,602,580,625,603,581,626,604,582,627,1211,1256
0,0,0.7379463911056519,1.0457569360733032,1.0630505084991455,0.8416502475738525,1.0176206827163696,0.9530586004257202,0.9857721924781799,0.8902353644371033,1.1877849102020264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0906085968017578,0.0,0.8513288497924805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8164987564086914,0.8122665286064148,1.0393288135528564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821790874004364,0.9029236435890198,1.0499274730682373,0.0,0.0,0.0,0.9611820578575134,0.8436143398284912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0754785537719727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7430726289749146,1.03753662109375,1.072994589805603,0.8344727754592896,1.019312858581543,0.9483044743537903,0.9936805367469788,0.8819532990455627,1.1937263011932373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0888314247131348,0.0,0.853646457195282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8196831345558167,0.8050164580345154,1.0410571098327637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8169861435890198,0.9083393216133118,1.042160987854004,0.0,0.0,0.0,0.9525021314620972,0.8495944142341614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0781742334365845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7482063174247742,1.0293059349060059,1.083009123802185,0.8273500800132751,1.0208003520965576,0.943455696105957,1.0015933513641357,0.8737578392028809,1.1994023323059082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0867946147918701,0.0,0.8558564186096191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8227880597114563,0.7978363633155823,1.0425641536712646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8121470808982849,0.9136987328529358,1.0343571901321411,0.0,0.0,0.0,0.9438871741294861,0.8555677533149719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0806256532669067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.753345787525177,1.0210708379745483,1.093091607093811,0.8202828168869019,1.0220805406570435,0.9385178685188293,1.0095057487487793,0.865648627281189,1.2047948837280273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084503412246704,0.0,0.8579561114311218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258107304573059,0.7907261252403259,1.0438464879989624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8072769045829773,0.918997049331665,1.0265233516693115,0.701180636882782,0.0,0.0,0.9353387355804443,0.8615311980247498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082826852798462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.7584893107414246,1.0128371715545654,1.103238821029663,0.813271701335907,1.0231505632400513,0.9334964752197266,1.0174123048782349,0.8576253652572632,1.209885597229004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819636583328247,0.0,0.859943151473999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8287481665611267,0.7836856245994568,1.0449014902114868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8023785948753357,0.9242292046546936,1.0186662673950195,0.7045255303382874,0.0,0.0,0.9268582463264465,0.8674813508987427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0847721099853516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.7636350393295288,1.0046101808547974,1.113447666168213,0.8063172698020935,1.0240082740783691,0.9283968806266785,1.025307536125183,0.8496875762939453,1.214656114578247,0.7018654942512512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0791816711425781,0.0,0.8618152141571045,0.0,0.0,0.0,0.7014791965484619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315973877906799,0.7767146229743958,1.0457265377044678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974550724029541,0.929390013217926,1.0107923746109009,0.7078345417976379,0.0,0.0,0.918446958065033,0.8734148144721985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864566564559937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7687810659408569,0.9963947534561157,1.123714566230774,0.7994199395179749,1.0246520042419434,0.9232243299484253,1.0331852436065674,0.8418347835540771,1.2190884351730347,0.7070276141166687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0761641263961792,0.0,0.863569974899292,0.0,0.0,0.0,0.7078825831413269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8343555331230164,0.769812822341919,1.0463200807571411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7925091981887817,0.9344742894172668,1.002907633781433,0.7111057639122009,0.0,0.0,0.9101058840751648,0.8793278336524963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0878758430480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.7739253640174866,0.9881954789161682,1.134035587310791,0.792580246925354,1.0250802040100098,0.917983889579773,1.0410391092300415,0.83406662940979,1.223164677619934,0.7122124433517456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0729180574417114,0.0,0.8652053475379944,0.0,0.0,0.0,0.7143603563308716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370197415351868,0.7629799842834473,1.0466804504394531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875436544418335,0.9394765496253967,0.9950177073478699,0.714337170124054,0.0,0.0,0.9018360376358032,0.8852166533470154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0890259742736816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.7790658473968506,0.9800165891647339,1.1444060802459717,0.7857984304428101,1.0252922773361206,0.9126805663108826,1.048862338066101,0.8263823986053467,1.2268677949905396,0.7174190878868103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0694512128829956,0.0,0.8667193651199341,0.0,0.0,0.0,0.7209135890007019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395872116088867,0.7562158107757568,1.0468069314956665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825611233711243,0.9443913102149963,0.9871278405189514,0.717526912689209,0.0,0.0,0.8936381936073303,0.8910772204399109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899040699005127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.7842003703117371,0.9718621373176575,1.154821515083313,0.7790747880935669,1.0252875089645386,0.9073192477226257,1.056647539138794,0.8187816143035889,1.2301818132400513,0.7226465940475464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.065771222114563,0.0,0.8681101202964783,0.0,0.0,0.0,0.727543294429779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8420552015304565,0.7495198845863342,1.0466991662979126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775641679763794,0.9492128491401672,0.9792429804801941,0.7206729650497437,0.0,0.0,0.8855130672454834,0.8969053626060486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905076265335083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.7893264889717102,0.9637357592582703,1.1652761697769165,0.7724094986915588,1.0250660181045532,0.9019046425819397,1.0643870830535889,0.8112636208534241,1.2330915927886963,0.7278938293457031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061885952949524,0.0,0.8693758845329285,0.0,0.0,0.0,0.7342504262924194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444209098815918,0.742891788482666,1.04635751247406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7725551724433899,0.953935444355011,0.9713678359985352,0.7237733602523804,0.0,0.0,0.877461314201355,0.9026968479156494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0908349752426147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.7944419980049133,0.9556408524513245,1.1757644414901733,0.7658026814460754,1.0246281623840332,0.8964412212371826,1.0720728635787964,0.8038278222084045,1.2355833053588867,0.733159601688385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0578038692474365,0.0,0.8705150485038757,0.0,0.0,0.0,0.741036057472229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8466818332672119,0.7363311648368835,1.0457826852798462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7675365209579468,0.9585533142089844,0.9635065793991089,0.7268259525299072,0.0,0.0,0.8694832921028137,0.9084470868110657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0908851623535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.7995442748069763,0.9475806355476379,1.1862796545028687,0.759254515171051,1.0239750146865845,0.8909335136413574,1.0796961784362793,0.796473503112793,1.2376450300216675,0.7384428381919861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0535331964492798,0.0,0.8715261816978455,0.0,0.0,0.0,0.7479010820388794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848835289478302,0.7298375368118286,1.0449758768081665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625104188919067,0.9630605578422546,0.9556633234024048,0.7298288345336914,0.0,0.0,0.861579418182373,0.9141514897346497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090658187866211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.8046307563781738,0.9395579099655151,1.1968144178390503,0.7527649998664856,1.023107886314392,0.8853857517242432,1.0872477293014526,0.7892000079154968,1.2392665147781372,0.7437421083450317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0490822792053223,0.0,0.8724079728126526,0.0,0.0,0.0,0.7548465728759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508788347244263,0.723410427570343,1.0439389944076538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757479190826416,0.9674510955810547,0.9478417634963989,0.7327799201011658,0.0,0.0,0.8537500500679016,0.919805109500885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0901546478271484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.809698760509491,0.9315754175186157,1.207360863685608,0.7463341355323792,1.0220284461975098,0.8798020482063293,1.094718098640442,0.7820066213607788,1.2404394149780273,0.7490561604499817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044459581375122,0.0,0.8731592893600464,0.0,0.0,0.0,0.7618735432624817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528101444244385,0.7170493006706238,1.0426743030548096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7524447441101074,0.9717190861701965,0.9400454163551331,0.7356771230697632,0.0,0.0,0.8459952473640442,0.9254029989242554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893758535385132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.8147454857826233,0.9236356019973755,1.2179099321365356,0.7399618029594421,1.020738959312439,0.8741863965988159,1.1020969152450562,0.7748926281929016,1.2411576509475708,0.7543835043907166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0396738052368164,0.0,0.8737791776657104,0.0,0.0,0.0,0.7689829468727112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8546267747879028,0.7107536792755127,1.041184425354004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7474091053009033,0.9758583903312683,0.932277500629425,0.7385184168815613,0.0,0.0,0.8383153080940247,0.9309399724006653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883238315582275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.8197680711746216,0.9157407879829407,1.2284517288208008,0.7336479425430298,1.0192421674728394,0.8685426115989685,1.1093734502792358,0.7678573131561279,1.241417646408081,0.7597225904464722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0347332954406738,0.0,0.8742668628692627,0.0,0.0,0.0,0.776175856590271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856326699256897,0.7045230269432068,1.0394728183746338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7423742413520813,0.9798629879951477,0.9245410561561584,0.7413016557693481,0.0,0.0,0.8307101726531982,0.936410665512085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0870014429092407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,0.8247634768486023,0.9078930616378784,1.238975167274475,0.7273924946784973,1.0175409317016602,0.8628743290901184,1.1165363788604736,0.7608997821807861,1.2412179708480835,0.7650718688964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029646396636963,0.0,0.8746216297149658,0.0,0.0,0.0,0.7834531664848328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579077124595642,0.6983567476272583,1.0375430583953857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7373418807983398,0.9837268590927124,0.9168388247489929,0.7440248131752014,0.0,0.0,0.8231797814369202,0.9418095350265503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0854122638702393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,0.8297286033630371,0.900094211101532,1.2494678497314453,0.7211951613426208,1.0156387090682983,0.8571851253509521,1.123573899269104,0.7540193200111389,1.240559697151184,0.7704295516014099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0244215726852417,0.0,0.8748431205749512,0.0,0.0,0.0,0.7908159494400024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593679666519165,0.0,1.035399317741394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323138117790222,0.9874440431594849,0.9091733694076538,0.746685802936554,0.0,0.0,0.8157241344451904,0.9471310377120972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0835603475570679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
