,time,25,70,92,137,159,204,1510,1555,1577,1488,3,182,1533,115,48,1578,160,227,1511,93,26,1556,205,138,71,4,183,1534,116,49,250,1579,161,228,94,1512,27,206,1557,139,72,5,184,1535,117,251,50,1580,162,229,95,1513,28,207,1558,140,73,6,185,1536,252,118,1110,1155,1177,1222,1491,1200,1133,1178,1581,1514,1156,1223,1559,1492,1201,1537,1134,7,1179,1582,1246,1515,1224,1157,1560,1202,1493,1538,1135,8,1180,1583,1247,1516,1225,1158,1561,1203,333,355,916,938,894,311,939,356,917,334,895,312,940,357,918,335,896,963,313,941,358,919,336,964,266,288,872,244,289,267,873,245,290,268,246,291,897,269,942,920,888,910,1381,1403,1426,933,866,1404,911,889,1382,1449,1427,934,867,1405,912,890,1450,1383,1428,935,1406,913,1451,891,1384,958,1429,936
0,0,1.3378556966781616,0.7962656021118164,1.1044288873672485,1.0840134620666504,0.89515221118927,0.9925302863121033,0.7514781951904297,1.2103763818740845,0.7757737636566162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820452690124512,0.0,0.0,0.0,1.0872384309768677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220526933670044,0.7851153612136841,1.1530866622924805,0.7140854001045227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050971388816833,0.8163610696792603,0.9448478817939758,0.7773922681808472,1.3951215744018555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323710918426514,0.7324174642562866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7813093066215515,1.0688204765319824,0.7590304017066956,1.12837815284729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.3359296321868896,0.8033175468444824,1.0953420400619507,1.0945533514022827,0.8867475986480713,0.996209442615509,0.7465120553970337,1.2198207378387451,0.7686189413070679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8808396458625793,0.0,0.0,0.0,1.0905072689056396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7212796211242676,0.7923544049263,1.1443268060684204,0.7173194289207458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7114771008491516,0.8146651983261108,0.9541019797325134,0.7732997536659241,1.3823270797729492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389869093894958,0.7307398319244385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788471519947052,1.0622302293777466,0.7647996544837952,1.117427110671997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.3333466053009033,0.8104360103607178,1.0862538814544678,1.1051883697509766,0.8784332871437073,0.9997299313545227,0.7415456771850586,1.2291698455810547,0.761546790599823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8795009255409241,0.0,0.0,0.0,1.093538761138916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204285264015198,0.799673855304718,1.1355050802230835,0.7205134034156799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7179293036460876,0.8128688335418701,0.9634580612182617,0.7691691517829895,1.369579792022705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745674729347229,0.7289897203445435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7957114577293396,1.0555343627929688,0.770592451095581,1.1065741777420044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.3301308155059814,0.8176208138465881,1.0771713256835938,1.1159175634384155,0.8702087998390198,1.0030858516693115,0.7365808486938477,1.2384061813354492,0.7545563578605652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780308365821838,0.0,0.0,0.0,1.0963252782821655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195001840591431,0.8070744276046753,1.1266324520111084,0.7236655354499817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7244546413421631,0.8109739422798157,0.9729166626930237,0.7650031447410583,1.3568843603134155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7524351477622986,0.7271686792373657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030296564102173,1.048742651939392,0.7764073610305786,1.0958201885223389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.3263108730316162,0.824871838092804,1.0681004524230957,1.1267396211624146,0.8620736598968506,1.006271481513977,0.7316192984580994,1.2475104331970215,0.7476465702056885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8764313459396362,0.0,0.0,0.0,1.0988597869873047,0.0,0.0,0.6990727186203003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7184953689575195,0.8145567178726196,1.1177191734313965,0.7267738580703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7310540080070496,0.8089824318885803,0.9824779629707336,0.7608041763305664,1.3442453145980835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592688202857971,0.7252780199050903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8104265928268433,1.0418637990951538,0.7822428345680237,1.0851659774780273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.3219186067581177,0.8321890830993652,1.0590472221374512,1.1376534700393677,0.854027271270752,1.009281039237976,0.7266626954078674,1.256461501121521,0.7408164739608765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8747045397758484,0.0,0.0,0.0,1.1011359691619873,0.0,0.0,0.7052315473556519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717414915561676,0.8221213817596436,1.1087749004364014,0.7298364043235779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7377281785011292,0.806896448135376,0.9921422600746155,0.756574809551239,1.3316664695739746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7661764025688171,0.7233192920684814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8179028034210205,1.0349066257476807,0.7880973219871521,1.0746123790740967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.3169887065887451,0.8395721316337585,1.0500166416168213,1.1486573219299316,0.8460690975189209,1.0121091604232788,0.7217124700546265,1.2652366161346436,0.734065055847168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728526830673218,0.0,0.0,0.0,1.1031476259231567,0.0,0.0,0.7114542126655579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7162597179412842,0.82976895570755,1.0998083353042603,0.7328511476516724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7444781064987183,0.8047179579734802,1.0019097328186035,0.7523174285888672,1.319151759147644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731583714485168,0.7212940454483032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8254587650299072,1.0278794765472412,0.7939691543579102,1.064159870147705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.3115570545196533,0.8470207452774048,1.0410138368606567,1.1597496271133423,0.8381984829902649,1.014750599861145,0.7167702317237854,1.2738103866577148,0.7273913621902466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708780407905579,0.0,0.0,0.0,1.1048893928527832,0.0,0.0,0.7177413105964661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7150306701660156,0.8375000953674316,1.0908277034759521,0.7358160614967346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751304566860199,0.8024492263793945,1.0117805004119873,0.7480344176292419,1.3067044019699097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7802154421806335,0.7192038893699646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330948352813721,1.0207902193069458,0.7998563647270203,1.0538090467453003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.3056604862213135,0.8545345067977905,1.0320430994033813,1.170928716659546,0.8304148316383362,1.0172003507614136,0.7118372917175293,1.2821557521820068,0.7207943797111511,0.698757529258728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8687832355499268,0.0,0.0,0.0,1.1063566207885742,0.0,0.0,0.7240933179855347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7137288451194763,0.8453153371810913,1.0818406343460083,0.7387292385101318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582084536552429,0.8000925183296204,1.021754503250122,0.74372798204422,1.2943276166915894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7873480916023254,0.7170503735542297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8408114910125732,1.0136463642120361,0.8057572245597839,1.043560266494751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
