,time,579,601,623,624,646,668,669,690,691,713,735,736,758,780,803,825,1072,1094,1117,1139,1161,1162,1183,1184,1206,1207,1228,1229,1251,1273,1274,1295,1296,1318,714,602,781,1140,1252,647,1095,1185,692,759,1230,625,1319,826,1297,1118,1163,737,670,1208,804,1275,1073,715,782,1253,603,1141,648,1186,1096,693,760,1231,1298,827,1276,626,1164,738,1119,671,805,1209,1254,716,783,1232,649,1142,604,1187,1097,761,694,1210,1299,828,1277,627,739,1165,1120,672,806,1255,1188,717,784,1233,650
0,0,1774.55225,1451.92575,1485.478625,1362.960375,801.363125,757.2185625,1534.001375,1298.834125,924.805,712.5944375,1161.17,1510.751375,1244.081875,1415.57525,1784.279625,1776.77875,1809.273625,1655.27875,1534.425125,1164.467125,1247.919,1409.107,1710.954125,790.3299375,677.7984375,1630.329875,1208.700625,1023.8590625,792.120625,1169.749,1752.490375,1795.145125,1583.300875,1759.45475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1773.9575,1454.10425,1490.537,1358.8195,799.8885625,761.732125,1527.613125,1305.064125,919.2753125,712.2421875,1165.196875,1505.188625,1241.404375,1416.87,1781.060125,1776.556,1808.17925,1657.30425,1531.656,1165.233625,1252.688875,1404.04675,1717.305375,787.5206875,681.66825,1623.854125,1214.759875,1018.085375,790.4844375,1172.46725,1746.805875,1799.29725,1579.761625,1758.682875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1773.389625,1456.312875,1495.6105,1354.701875,798.4726875,766.2829375,1521.229375,1311.301125,913.7651875,711.9579375,1169.250875,1499.636875,1238.759375,1418.196625,1777.86075,1776.359125,1807.109625,1659.355125,1528.9125,1166.0405,1257.478625,1399.00225,1723.660625,784.763125,685.5873125,1617.381875,1220.828875,1012.3268125,788.9070625,1175.22075,1741.130125,1803.466375,1576.245125,1757.937875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1772.848875,1458.551375,1500.699,1350.60775,797.115875,770.87025,1514.8505,1317.545125,908.2751875,711.74175,1173.33175,1494.096,1236.147125,1419.55525,1774.681625,1776.188125,1806.06475,1661.4315,1526.194875,1166.8875,1262.287875,1393.973625,1730.01975,782.0578125,689.5548125,1610.91325,1226.907125,1006.583625,787.3888125,1178.00925,1735.4635,1807.652625,1572.751375,1757.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1772.335,1460.819625,1505.802375,1346.537125,795.818375,775.4935,1508.476375,1323.796,902.8055,711.5936875,1177.439125,1488.56625,1233.568,1420.945625,1771.522875,1776.043,1805.044875,1663.533125,1523.50325,1167.77475,1267.1165,1388.961125,1736.382625,779.405375,693.5699375,1604.448125,1232.99475,1000.856125,785.93,1180.8325,1729.80575,1811.855625,1569.2805,1756.52925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1771.84825,1463.1175,1510.920375,1342.4905,794.5805625,780.1519375,1502.10725,1330.053625,897.356625,711.5138125,1181.572625,1483.047875,1231.021875,1422.367875,1768.3845,1775.92375,1804.049875,1665.659875,1520.837625,1168.702125,1271.96425,1383.964875,1742.749375,776.80625,697.63175,1597.986625,1239.0915,995.1445,784.5310625,1183.690375,1724.15725,1816.075375,1565.832875,1755.8655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1771.3885,1465.44475,1516.052875,1338.468,793.402625,784.8450625,1495.743,1336.318,891.928875,711.502125,1185.73225,1477.540875,1228.50925,1423.821625,1765.26675,1775.8305,1803.07975,1667.81175,1518.19825,1169.669375,1276.830875,1378.985,1749.11975,774.2610625,701.7395625,1591.528875,1245.19725,989.4490625,783.1921875,1186.5825,1718.517875,1820.31175,1562.4085,1755.229125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1770.955875,1467.8015,1521.199875,1334.46975,792.2848125,789.5721875,1489.38375,1342.588875,886.5226875,711.5586875,1189.9175,1472.045375,1226.03025,1425.307,1762.169625,1775.763125,1802.13475,1669.988625,1515.585375,1170.6765,1281.71625,1374.02175,1755.493875,771.7703125,705.8924375,1585.074875,1251.311875,983.770125,781.9138125,1189.508625,1712.888,1824.5645,1559.007625,1754.61975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1770.55025,1470.187375,1526.361,1330.496125,791.2275,794.3326875,1483.029625,1348.866125,881.1384375,711.6834375,1194.128125,1466.561625,1223.585,1426.82375,1759.093375,1775.72175,1801.21475,1672.1905,1512.998875,1171.723375,1286.620125,1369.07525,1761.871625,769.3345,710.08975,1578.62475,1257.43525,978.108,780.6961875,1192.4685,1707.2675,0.0,1555.63025,1754.03775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
