,time,271,316,338,383,428,450,495,517,562,249,361,540,294,473,406,339,518,585,272,451,384,317,563,496,429,250,362,541,295,474,407,340,519,586,273,452,385,564,318,497,430,363,251,542,296,475,609,408,341,520,587,274,453,386,565,319,498,431,364,543,297,476,610,1468,1490,1535,1513,1446,1491,342,1536,275,1469,320,1514,298,365,1492,1559,343,1537,276,1470,321,1515,299,366,1493,1560,344,1538,277,1471,322,1516,367
0,0,0.8523784279823303,1.154785394668579,0.8372988700866699,1.2660659551620483,0.7414882183074951,1.1427887678146362,1.018113374710083,0.9506106376647949,0.9543838500976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8735504746437073,0.0,0.0,0.9167115688323975,0.0,0.0,0.0,0.8826693892478943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1107796430587769,0.7129361033439636,0.8176364302635193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.8466357588768005,1.165614366531372,0.8294717669487,1.2684401273727417,0.7478945255279541,1.1345301866531372,1.0279896259307861,0.9416175484657288,0.9587738513946533,0.701077938079834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8687095046043396,0.0,0.0,0.9147185683250427,0.0,0.0,0.0,0.8910883665084839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1145097017288208,0.7064868807792664,0.8161730766296387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.8408802151679993,1.1765044927597046,0.821733295917511,1.2703262567520142,0.7543606162071228,1.1261929273605347,1.0379629135131836,0.9327166676521301,0.9630466103553772,0.704580545425415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8638141751289368,0.0,0.0,0.9125869870185852,0.0,0.0,0.0,0.8995989561080933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1179875135421753,0.7001113295555115,0.8146075010299683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.8351149559020996,1.1874512434005737,0.8140825629234314,1.2717130184173584,0.7608866095542908,1.1177880764007568,1.0480329990386963,0.9239080548286438,0.9671964049339294,0.7080525159835815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8588685393333435,0.0,0.0,0.9103197455406189,0.0,0.0,0.0,0.9082015752792358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1212037801742554,0.0,0.8129415512084961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.8293429017066956,1.198449969291687,0.8065187931060791,1.2725918292999268,0.767472505569458,1.1093262434005737,1.0581990480422974,0.9151914715766907,0.9712173938751221,0.7114920020103455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8538764119148254,0.0,0.0,0.9079199433326721,0.0,0.0,0.0,0.9168965220451355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1241495609283447,0.0,0.8111768364906311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.8235667943954468,1.2094953060150146,0.7990410923957825,1.2729573249816895,0.7741184234619141,1.1008174419403076,1.068460464477539,0.9065666794776917,0.9751037955284119,0.714897096157074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8488416075706482,0.0,0.0,0.9053909182548523,0.0,0.0,0.0,0.9256840348243713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1268163919448853,0.0,0.8093152642250061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.8177894353866577,1.220581293106079,0.7916485667228699,1.272807002067566,0.7808242440223694,1.0922706127166748,1.0788166522979736,0.8980333805084229,0.9788497686386108,0.7182658910751343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8437678813934326,0.0,0.0,0.9027358889579773,0.0,0.0,0.0,0.9345643520355225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1291967630386353,0.0,0.8073586821556091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.8120132684707642,1.231701135635376,0.7843403816223145,1.2721418142318726,0.7875899076461792,1.083694577217102,1.0892664194107056,0.8895912766456604,0.9824496507644653,0.7215964198112488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386586904525757,0.0,0.0,0.8999584913253784,0.0,0.0,0.0,0.9435375928878784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1312832832336426,0.0,0.8053091168403625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.8062407374382019,1.2428476810455322,0.7771156430244446,1.2709660530090332,0.7944152355194092,1.0750972032546997,1.099808931350708,0.8812399506568909,0.9858977794647217,0.7248866558074951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8335176110267639,0.0,0.0,0.8970621228218079,0.0,0.0,0.0,0.952603816986084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1330697536468506,0.0,0.803168535232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.800474226474762,1.2540123462677002,0.7699733376502991,1.2692869901657104,0.801300048828125,1.0664860010147095,1.1104427576065063,0.872978925704956,0.989188551902771,0.7281346321105957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283478617668152,0.0,0.0,0.8940504789352417,0.0,0.0,0.0,0.9617629647254944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13455069065094,0.0,0.80093914270401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.7947158217430115,1.2651859521865845,0.7629126310348511,1.2671147584915161,0.8082440495491028,1.0578677654266357,1.121166706085205,0.8648077845573425,0.9923166036605835,0.7313382625579834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8231527209281921,0.0,0.0,0.890927255153656,0.0,0.0,0.0,0.9710149765014648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1357213258743286,0.0,0.7986229658126831,0.7004057168960571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
