,time,16,38,83,105,150,195,217,262,284,329,1546,128,307,61,240,1569,173,285,106,39,330,218,151,308,1547,263,84,17,196,286,129,62,241,1570,174,264,107,331,40,219,152,309,85,242,1548,18,197,287,130,63,220,1571,175,265,108,332,41,198,153,310,86,243,19,176,288,131,64,221,1213,1235,1280,1258,1191,1236,42,1214,1281,109,87,1259,20,1192,65,1237,43,88,1282,1215,66,1260,21,1193,44,1238,89,1283,22,1216,67,1261,391,413,952,974,436,997,930,414,975,953,392,437,998,415,976,954,460,393,438,999,416,977,461,955,394,439,1000,346,324,369,347,325,370,348,326,371,349,978,327,946,1439,1484,1506,991,1462,969,1507,947,1440,1014,1485,992,1463,970,1508,948,1015,1441,1486,993,971,1464,1509,1016,949,1487,994
0,0,0.8214327096939087,1.1570664644241333,0.9972615838050842,0.7791983485221863,0.9836804866790771,0.7115485668182373,1.006659984588623,1.0691763162612915,0.8970436453819275,0.9041467308998108,0.7755165100097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7231730818748474,0.0,0.0,0.0,0.0,0.704360842704773,0.0,1.1830289363861084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1035584211349487,0.830342173576355,0.7563052773475647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652376294136047,1.0983426570892334,0.8008817434310913,1.0412718057632446,0.0,0.0,0.0,0.0,0.9074040055274963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1461814641952515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122934341430664,0.837675154209137,0.805679976940155,0.7784702777862549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.8287183046340942,1.1458805799484253,1.004984974861145,0.7731558084487915,0.9844554662704468,0.7169931530952454,1.0003571510314941,1.079298734664917,0.8886128067970276,0.9070858359336853,0.7738692760467529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166759371757507,0.0,0.0,0.0,0.0,0.7043277621269226,0.0,1.189178705215454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.113045573234558,0.8228561282157898,0.7566467523574829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7707078456878662,1.0878088474273682,0.8080425262451172,1.034343957901001,0.0,0.0,0.0,0.0,0.9153487086296082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1508597135543823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1240850687026978,0.8368828296661377,0.8130722641944885,0.775810182094574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.8360692858695984,1.1347908973693848,1.012696623802185,0.7671449184417725,0.9850420951843262,0.7224678993225098,0.9939833283424377,1.0894979238510132,0.8802725672721863,0.9099014401435852,0.7721355557441711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7102516889572144,0.0,0.0,0.0,0.0,0.7042191624641418,0.0,1.1950782537460327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1225392818450928,0.8154439330101013,0.7568994760513306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761867642402649,1.077363133430481,0.8152705430984497,1.0273438692092896,0.0,0.0,0.0,0.0,0.9233430027961731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1552715301513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1249324083328247,0.8359745144844055,0.8205410838127136,0.7730778455734253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.843485414981842,1.1237986087799072,1.020390510559082,0.7611668705940247,0.9854391813278198,0.7279720306396484,0.9875453114509583,1.0997717380523682,0.8720225691795349,0.9125897288322449,0.7703169584274292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7038993835449219,0.0,0.0,0.0,0.0,0.7040351033210754,0.0,1.2007097005844116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1320321559906006,0.8081053495407104,0.757063090801239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781672477722168,1.0670071840286255,0.8225656747817993,1.0202795267105103,0.0,0.0,0.0,0.0,0.9313848614692688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.159403681755066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1254737377166748,0.8349511623382568,0.8280865550041199,0.7702755331993103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.8509661555290222,1.112904667854309,1.028060793876648,0.755222499370575,0.9856460094451904,0.7335047125816345,0.981049656867981,1.1101175546646118,0.8638622164726257,0.9151471853256226,0.7684151530265808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037757039070129,0.0,1.206054449081421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.141515851020813,0.8008401989936829,0.7571374177932739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7871630191802979,1.0567423105239868,0.8299277424812317,1.0131586790084839,0.0,0.0,0.0,0.0,0.9394719004631042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1632435321807861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1257073879241943,0.8338140845298767,0.8357089161872864,0.7674055695533752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.8585110902786255,1.1021099090576172,1.0357006788253784,0.7493128776550293,0.9856622815132141,0.7390649914741516,0.9745026230812073,1.1205326318740845,0.8557909727096558,0.9175702333450317,0.7664319276809692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7034412026405334,0.0,1.2110944986343384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1509817838668823,0.7936483025550842,0.7571225166320801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7926562428474426,1.0465697050094604,0.8373565077781677,1.005988597869873,0.0,0.0,0.0,0.0,0.9476017951965332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166778564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256325244903564,0.8325645327568054,0.8434084057807922,0.7644703388214111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.8661196231842041,1.0914150476455688,1.043303370475769,0.7434387803077698,0.9854878783226013,0.7446519136428833,0.9679102897644043,1.1310136318206787,0.847808301448822,0.9198555946350098,0.7643689513206482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7030318975448608,0.0,1.2158112525939941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1604201793670654,0.7865293025970459,0.7570182681083679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798149824142456,1.0364903211593628,0.8448516726493835,0.9987761378288269,0.0,0.0,0.0,0.0,0.9557716846466064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.169996976852417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1252495050430298,0.8312039971351624,0.8511850833892822,0.761472225189209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.8737910389900208,1.0808207988739014,1.0508615970611572,0.7376009821891785,0.9851231575012207,0.7502644062042236,0.9612784385681152,1.1415573358535767,0.8399136066436768,0.921999990940094,0.7622281312942505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7025481462478638,0.0,1.220186710357666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1698205471038818,0.7794828414916992,0.7568248510360718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8036415576934814,1.0265048742294312,0.8524127006530762,0.9915279746055603,0.0,0.0,0.0,0.0,0.9639788269996643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1728878021240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1245592832565308,0.8297339677810669,0.8590390086174011,0.758413553237915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.8815245032310486,1.070327639579773,1.0583674907684326,0.7318001985549927,0.9845687747001648,0.7559013366699219,0.9546125531196594,1.1521598100662231,0.8321061730384827,0.9240003228187561,0.7600113749504089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7019903659820557,0.0,1.22420334815979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1791715621948242,0.7725085020065308,0.7565423846244812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809128999710083,1.0166144371032715,0.860039234161377,0.9842503666877747,0.0,0.0,0.0,0.0,0.9722199440002441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1754405498504639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1235641241073608,0.8281562328338623,0.8669701814651489,0.7552965879440308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
