,time,214,236,258,259,281,303,304,325,326,348,349,370,371,393,415,1273,1295,1296,1317,1318,1340,1362,1363,1384,1385,1407,1408,1429,1430,1452,237,282,1386,1341,327,416,1453,394,1364,260,1431,1319,1274,372,305,215,1342,1409,350,1297,283,238,1387,1320,328,417,1454,395,1365,1432,261,1298,373,306,1275,216,1343,1410,351,1276,284,1388,239,1321,396,1477,329,1455,374,1366,1433,352,262,1299,307,1411,1344,1254,217,330,1389,285,1478,397,1277,240,419,1322,1456,308,375
0,0,1597.0875,1489.56225,1761.96825,1200.15275,867.3035625,1131.331625,1143.60525,1727.252875,611.5330625,807.1306875,1624.497375,1449.861375,1253.583625,1306.77625,1735.22925,1503.7355,1231.154375,1814.8565,1399.179,1122.452125,609.047125,822.3300625,1415.230375,1484.3535,929.125375,959.93675,1582.991875,1485.565,1485.834875,1771.872625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1596.759125,1492.701125,1767.5075,1197.47375,869.343125,1137.199625,1137.87275,1733.818,608.58075,810.6561875,1618.1225,1454.91375,1248.911375,1305.682,1736.86125,1503.2665,1234.107125,1809.6285,1404.95525,1117.89325,608.1723125,827.3841875,1408.833,1490.34725,924.5579375,960.672375,1578.397375,1489.399,1484.416625,1773.63175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1596.459875,1495.86475,1773.055875,1194.828625,871.4333125,1143.079625,1132.153875,1740.385625,605.6948125,814.2265625,1611.752,1459.981625,1244.260625,1304.624125,1738.519375,1502.82975,1237.092125,1804.412,1410.742125,1113.3595,607.3769375,832.466125,1402.440625,1496.34875,920.020375,961.4575,1573.81925,1493.25475,1483.028625,1775.41525,1824.684375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1596.189875,1499.053125,1778.613,1192.21775,873.5738125,1148.9715,1126.44875,1746.95575,602.87625,817.84125,1605.386125,1465.065125,1239.631625,1303.60275,1740.20375,1502.425,1240.10925,1799.207,1416.5395,1108.851125,606.6614375,837.575375,1396.053375,1502.358125,915.513125,962.292,1569.257625,1497.132125,1481.670875,1777.223,1820.231625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1595.949,1502.265875,1784.179,1189.641125,875.7641875,1154.875,1120.75775,1753.528375,600.1260625,821.499625,1599.02475,1470.163875,1235.024625,1302.617875,1741.914,1502.0525,1243.158125,1794.0135,1422.347,1104.368625,606.0259375,842.711375,1389.67125,1508.375125,911.036625,963.17575,1564.712875,1501.031,1480.34375,1779.054875,1815.7935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1595.737375,1505.503125,1789.753875,1187.09925,878.004125,1160.79,1115.080875,1760.10325,597.4450625,825.201125,1592.668,1475.277875,1230.439875,1301.66975,1743.650375,1501.71225,1246.238625,1788.83175,1428.16475,1099.912125,605.4708125,847.8736875,1383.29425,1514.399625,906.591375,964.1085625,1560.184875,1504.951125,1479.047,1780.910875,1811.37025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1595.555,1508.764375,1795.33725,1184.59225,880.2931875,1166.71625,1109.4185,1766.680625,594.8343125,828.9451875,1586.316,1480.406875,1225.877625,1300.75825,1745.4125,1501.404125,1249.3505,1783.661875,1433.9925,1095.482,604.9963125,853.0618125,1376.922625,1520.43175,902.177875,965.090375,1555.673875,1508.892375,1477.781,1782.79075,1806.961875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1595.40175,1512.04975,1800.92925,1182.120375,882.631,1172.653625,1103.770875,1773.26025,592.294625,832.7311875,1579.96875,1485.550625,1221.338125,1299.883625,1747.200375,1501.12825,1252.4935,1778.503875,1439.830125,1091.07875,604.6025,858.27525,1370.556375,1526.471125,897.7965,966.121,1551.18,1512.854625,1476.545625,1784.69475,1802.568625,1820.19125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1595.277625,1515.359,1806.529625,1179.68375,885.0171875,1178.602,1098.13825,1779.84225,589.8270625,836.5585625,1573.626375,1490.709125,1216.821625,1299.045875,1749.014,1500.884625,1255.66725,1773.357875,1445.6775,1086.7025,604.2895625,863.5135625,1364.195625,1532.51775,893.44775,967.20025,1546.7035,1516.837625,1475.341,1786.6225,1798.190625,1814.165125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
