,time,11,56,101,123,168,190,1452,1497,1519,1564,1430,34,146,1542,1475,213,79,12,191,124,1520,1408,1453,57,169,1565,1498,102,1431,35,147,1543,214,1476,80,13,192,1521,125,1454,58,170,1566,1499,103,1432,36,148,1544,215,1477,81,14,193,1522,126,1455,59,171,1567,1500,104,238,37,1433,149,216,1545,1074,1096,1141,1119,1052,1478,1097,1164,1142,1523,1456,1075,1501,1120,1434,1479,1098,1165,1143,1524,1457,1076,1502,1121,1435,1480,1099,1144,1547,1525,1122,1458,1077,1503,1100
0,0,0.9696482419967651,6.121129512786865,4.8345866203308105,0.8522616624832153,3.7536938190460205,1.8454596996307373,3.3993425369262695,5.177243232727051,1.1344304084777832,5.6825690269470215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.299609422683716,0.0,5.391749382019043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30214262008667,2.228719472885132,0.5849461555480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.9770990610122681,6.14337682723999,4.839456081390381,0.8642835021018982,3.7444331645965576,1.8355252742767334,3.3666694164276123,5.17926549911499,1.150198221206665,5.695752143859863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2854502201080322,0.0,5.416593551635742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2821855545043945,2.2284762859344482,0.6018045544624329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.984405517578125,6.165659427642822,4.84444522857666,0.8756424188613892,3.7348527908325195,1.825783371925354,3.334516763687134,5.181344985961914,1.1653780937194824,5.709232330322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271336555480957,0.0,5.441834449768066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.261841773986816,2.2282402515411377,0.6186100244522095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.9915710091590881,6.187955379486084,4.8495588302612305,0.8863893747329712,3.7249369621276855,1.816230297088623,3.3029377460479736,5.183484077453613,1.1799958944320679,5.723013877868652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2572739124298096,0.0,5.46744966506958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.241116523742676,2.2280113697052,0.6353535056114197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.9985989332199097,6.21024227142334,4.854800701141357,0.89657062292099,3.7146706581115723,1.806862473487854,3.2719781398773193,5.185685157775879,1.1940765380859375,5.737102508544922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24326753616333,0.0,5.493412971496582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22001838684082,2.2277894020080566,0.6520262360572815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.0054926872253418,6.2324981689453125,4.860175609588623,0.9062278866767883,3.7040371894836426,1.7976760864257812,3.241678237915039,5.187951564788818,1.207643985748291,5.751502513885498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.229322671890259,0.0,5.519696235656738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1985554695129395,2.227574110031128,0.6686195135116577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.0122554302215576,6.254702091217041,4.865688800811768,0.9153993129730225,3.693018913269043,1.7886675596237183,3.2120707035064697,5.190286159515381,1.2207213640213013,5.766218662261963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.215444326400757,0.0,5.546268939971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.176739692687988,2.227365016937256,0.685124933719635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.0188902616500854,6.276832103729248,4.871345043182373,0.9241194128990173,3.6815977096557617,1.7798330783843994,3.183182716369629,5.192691802978516,1.2333307266235352,5.78125524520874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2016372680664062,0.0,5.5730977058410645,0.0,0.0,0.0,3.6868319511413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154582977294922,2.2271621227264404,0.7015344500541687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,0.015681954100728035,4.87714958190918,0.9324197769165039,3.6697545051574707,1.7711691856384277,3.1550352573394775,5.19517183303833,1.245492935180664,5.796615123748779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.187906265258789,0.0,5.600147724151611,0.0,0.0,0.0,3.682887077331543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1321001052856445,2.2269651889801025,0.7178402543067932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
