,time,70,92,114,115,136,137,159,181,182,203,204,226,227,248,249,271,293,585,607,608,630,652,653,674,675,697,719,720,741,742,764,786,160,563,787,316,698,294,765,205,93,631,272,138,743,586,676,183,250,721,116,609,654,317,788,228,161,810,71,699,564,295,766,206,94,273,632,744,139,587,677,184,251,722,117,811,318,789,610,655,229,162,700,296,767,565,207,274,745,95,140,633,678,588,185,252,723,812,319,790,118,656,230,611,163,297,701,768,208
0,0,1757.860625,1305.5945,1203.17925,1544.105,1536.092875,890.8391875,580.7180625,1028.202625,1214.4275,1724.5815,841.7024375,1059.565,1805.156875,1655.316875,1441.163,1441.31125,1812.336625,1545.891375,1609.602375,1642.808,1120.651,1008.1983125,1630.15025,1398.616125,940.21275,555.7515625,953.643,1328.936125,1625.394375,983.976375,1157.41475,1684.696875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1755.877,1306.16575,1207.445875,1538.89175,1542.347125,886.8166875,582.5479375,1033.8323125,1208.3195,1730.696,838.6923125,1061.878625,1799.301875,1659.82275,1437.353875,1441.112125,1815.06725,1546.722875,1613.650875,1638.921625,1119.49275,1011.902625,1624.410625,1404.792875,935.4054375,556.2815625,958.8595,1322.719875,1631.225125,980.21725,1158.0725,1687.685875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1753.9185,1306.774,1211.737625,1533.69225,1548.607125,882.83125,584.4559375,1039.4780625,1202.220625,1736.816125,835.7291875,1064.232125,1793.45375,1664.34475,1433.567375,1440.945625,1817.81925,1547.584125,1617.718125,1635.05475,1118.376125,1015.64075,1618.68,1410.976375,930.6253125,556.8988125,964.0984375,1316.511,1637.0645,976.4936875,1158.772,1690.69825,1824.72575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1751.9855,1307.419125,1216.05425,1528.50675,1554.872875,878.8834375,586.4411875,1045.139625,1196.13075,1742.941875,832.8135625,1066.6255,1787.612625,1668.882625,1429.803875,1440.811625,1820.592375,1548.475125,1621.804,1631.2075,1117.301125,1019.41225,1612.95825,1417.16675,925.87275,557.6031875,969.3593125,1310.309625,1642.912375,972.806125,1159.51325,1693.73375,1818.14725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1750.07775,1308.101375,1220.3955,1523.33525,1561.144125,874.9738125,588.503,1050.81675,1190.05025,1749.073125,829.9459375,1069.05825,1781.7785,1673.436125,1426.0635,1440.710125,1823.386625,1549.395625,1625.90825,1627.37975,1116.267875,1023.216875,1607.245625,1423.3635,921.1483125,558.3941875,974.6418125,1304.11575,1648.7685,969.155,1160.296125,1696.79225,1811.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1748.195625,1308.820375,1224.761,1518.177875,1567.42075,871.10275,590.6405625,1056.509125,1183.979125,1755.20975,827.126875,1071.53025,1775.9515,1678.00525,1422.346375,1440.641375,1826.20175,1550.345625,1630.03075,1623.572,1115.2765,1027.054125,1601.542125,1429.566875,916.4523125,559.2715,979.945625,1297.9295,1654.633,965.5406875,1161.120625,1699.87375,1804.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1746.339,1309.57625,1229.150625,1513.035,1573.703,867.270875,592.853,1062.2165,1177.917625,1761.35175,824.3568125,1074.04125,1770.13175,1682.58975,1418.65275,1440.605125,1829.037875,1551.32525,1634.1715,1619.784125,1114.327,1030.92375,1595.847875,1435.776625,911.78525,560.23475,985.2703125,1291.751125,1660.50575,961.9636875,1161.9865,1702.977875,1798.42525,1829.872625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1744.508,1310.368875,1233.564125,1507.906625,1579.9905,863.47875,595.1395,1067.93875,1171.865875,1767.49925,821.63625,1076.590875,1764.31925,1687.189625,1414.982875,1440.6015,0.0,1552.33425,1638.33025,1616.016375,1113.41975,1034.82525,1590.163125,1441.99275,907.1475,561.2834375,990.615625,1285.5805,1666.3865,958.4243125,1162.893875,1706.10475,1791.855875,1827.833125,1816.315375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1742.702875,1311.198125,1238.001,1502.792875,1586.28325,859.72675,597.4991875,1073.6755,1165.824125,1773.651875,818.96575,1079.178875,1758.514125,1691.80475,1411.336875,1440.6305,0.0,1553.372625,1642.506875,1612.269,1112.5545,1038.758375,1584.48775,1448.215,902.5396875,562.417125,995.981125,1279.418,1672.27525,954.9230625,1163.8425,1709.254,1785.288875,1825.816375,1812.101875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
