,time,214,236,258,259,281,303,304,325,326,348,349,370,371,393,415,1273,1295,1296,1317,1318,1340,1362,1363,1384,1385,1407,1408,1429,1430,1452,237,282,1386,1341,327,416,1453,394,1364,260,1431,1319,1274,372,305,215,1342,1409,350,1297,283,238,1387,1320,328,417,1454,395,1365,1432,261,1298,373,306,1275,216,1343,1410,351,1276,284,1388,239,1321,396,1477,329,1455,374,1366,1433,352,262,1299,307,1411,1344,1254,217,330,1389,285,1478,397,1277,240,419,1322,1456,308,375
0,0,5.659669876098633,6.172887325286865,0.3354683220386505,6.094254970550537,0.2706458866596222,0.5139738917350769,6.030036926269531,0.8019525408744812,0.6355159282684326,0.8707773089408875,2.807584762573242,1.309400200843811,1.6613523960113525,1.4234249591827393,1.882236361503601,5.279977321624756,1.491960048675537,5.692899703979492,1.7594434022903442,6.078919887542725,0.4952205419540405,1.0481582880020142,-99.0,1.9694782495498657,-99.0,0.8436670899391174,6.139089107513428,1.3099634647369385,0.37135782837867737,0.8195739388465881,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
1,1,5.664361953735352,6.17732572555542,0.3377450108528137,6.098335266113281,0.27259939908981323,0.5158795714378357,6.04005765914917,0.8016836047172546,0.6357640027999878,0.8698182702064514,2.792576551437378,1.3061529397964478,1.6544690132141113,1.420162320137024,1.8780856132507324,5.275331974029541,1.5105241537094116,5.693323612213135,1.7634167671203613,6.0819091796875,0.5015767216682434,1.0528156757354736,-99.0,1.9713796377182007,-99.0,0.8525139093399048,6.142456531524658,1.3140605688095093,0.3763349950313568,0.8236076235771179,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2,2,5.669056415557861,6.181743144989014,0.3400065004825592,6.1023945808410645,0.27453961968421936,0.5177603960037231,6.049937725067139,0.8014172911643982,0.6360092163085938,0.8688668608665466,2.777261257171631,1.3029321432113647,1.6476386785507202,1.4169176816940308,1.873943567276001,5.270569324493408,1.5286113023757935,5.693750858306885,1.7673513889312744,6.0849289894104,0.5079578757286072,1.057461142539978,-99.0,1.9732637405395508,-99.0,0.8613399267196655,6.145845413208008,1.3181335926055908,0.38132286071777344,0.8276326060295105,5.594784736633301,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
3,3,5.673752307891846,6.186139106750488,0.3422529995441437,6.1064324378967285,0.2764666676521301,0.5196169018745422,6.059677600860596,0.8011535406112671,0.63625168800354,1.4752228260040283,2.76163649559021,1.2997373342514038,1.6408615112304688,1.4136910438537598,1.8698102235794067,5.265684604644775,1.546228051185608,5.694181442260742,1.7712477445602417,6.087978839874268,0.5143635869026184,1.0620943307876587,-99.0,1.9751309156417847,-99.0,0.8701438307762146,6.149256229400635,1.3221827745437622,0.3863212466239929,0.8316488265991211,5.599227428436279,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
4,4,5.678450107574463,6.190514087677002,0.3444845974445343,6.11044979095459,0.27838069200515747,0.5214495062828064,6.069279193878174,0.8008924126625061,0.6364913582801819,1.4670491218566895,2.7457010746002197,1.2965683937072754,1.634137511253357,1.4104820489883423,1.8656858205795288,5.260673522949219,1.5633822679519653,5.694614410400391,1.7751061916351318,6.09105920791626,0.5207935571670532,1.0667153596878052,-99.0,1.976981520652771,-99.0,0.8789244890213013,6.152688980102539,1.326208233833313,0.39132994413375854,0.8356562256813049,5.603668212890625,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
5,5,5.683149337768555,6.1948676109313965,0.346701443195343,6.114445686340332,5.9754557609558105,0.5232586860656738,6.078743934631348,0.8006337881088257,0.6367282867431641,1.4590078592300415,2.7294535636901855,1.2934250831604004,1.6274665594100952,1.4072908163070679,1.8615703582763672,5.2555317878723145,1.5800822973251343,5.695051193237305,1.7789273262023926,6.094171047210693,0.5272473692893982,1.0713238716125488,-99.0,1.9788155555725098,-99.0,0.8876805901527405,6.156144142150879,1.3302100896835327,0.396348774433136,0.8396546840667725,5.608107089996338,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6,6,5.687849521636963,6.19920015335083,0.3489036560058594,6.118420600891113,5.984750270843506,0.5250449180603027,6.088072299957275,0.800377607345581,0.6369626522064209,1.4510971307754517,2.7128937244415283,1.2903070449829102,1.620848536491394,1.404117226600647,1.857464075088501,5.250254154205322,1.5963371992111206,5.695490837097168,1.7827116250991821,6.097314834594727,0.5337246656417847,1.0759197473526,-99.0,1.98063325881958,-99.0,0.8964109420776367,6.159621715545654,1.3341882228851318,0.40137749910354614,0.8436441421508789,5.61254358291626,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7,7,5.692551136016846,6.203511714935303,0.3510914146900177,6.122375011444092,5.9939656257629395,0.5268086194992065,6.09726619720459,0.8001239895820618,0.6371943950653076,1.443314552307129,2.6960220336914062,1.2872140407562256,1.614283561706543,1.40096116065979,1.8533668518066406,5.244834899902344,1.6121562719345093,5.6959333419799805,1.7864593267440796,6.100490093231201,0.540225088596344,1.080502986907959,-99.0,1.9824349880218506,-99.0,0.9051144123077393,6.163121700286865,1.338142991065979,0.4064159095287323,0.8476245403289795,5.616977691650391,5.102854251861572,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8,8,5.697253704071045,6.207801818847656,0.35326480865478516,6.126308441162109,6.003100395202637,0.5285502076148987,6.106326580047607,0.7998727560043335,0.6374236345291138,1.4356580972671509,2.6788392066955566,1.2841459512710571,1.6077715158462524,1.397822618484497,1.8492790460586548,5.239269733428955,1.6275492906570435,5.696379661560059,1.7901709079742432,6.103698253631592,0.546748161315918,1.085073471069336,-99.0,1.9842207431793213,-99.0,0.9137898087501526,6.16664457321167,1.3420742750167847,0.41146379709243774,0.8515956997871399,5.6214094161987305,5.109889507293701,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
