,time,571,616,661,683,728,750,795,594,773,706,549,639,572,751,818,684,617,550,796,729,662,595,774,707,528,640,841,573,752,819,685,618,797,551,730,663,596,775,708,842,641,529,574,753,820,686,619,798,552,731,664,597,776,709,843,642,126,171,193,530,216,149,575,194,553,127,620,172,598,217,531,150,576,195,621,554,173,599,240,218,151,532,577,196,622,555,174,241,600
0,0,0.9468539953231812,1.4302394390106201,0.8094625473022461,1.2101433277130127,1.0183478593826294,0.9294629693031311,0.9316761493682861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782061576843262,0.0,0.0,0.0,0.0,0.0,0.9071754813194275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7961622476577759,0.7034243941307068,1.0484668016433716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.9492807388305664,1.4250553846359253,0.8170817494392395,1.1985474824905396,1.0281327962875366,0.921113133430481,0.9359256029129028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688233137130737,0.0,0.0,0.0,0.0,0.0,0.9145073890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7966643571853638,0.709816575050354,1.045039176940918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.9515534043312073,1.4189540147781372,0.8247897028923035,1.1870417594909668,1.038008689880371,0.9128319621086121,0.9400672316551208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9595381617546082,0.0,0.0,0.0,0.0,0.0,0.9218611121177673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7970625162124634,0.7162829041481018,1.041418194770813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.953668475151062,1.4120477437973022,0.8325873613357544,1.1756278276443481,1.0479744672775269,0.9046204090118408,0.9440956711769104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9503506422042847,0.0,0.0,0.0,0.0,0.0,0.9292334318161011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7973561882972717,0.7228243947029114,1.0376110076904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.9556226134300232,1.4044444561004639,0.8404756188392639,1.164306879043579,1.058029294013977,0.8964793086051941,0.9480058550834656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412605166435242,0.0,0.0,0.0,0.0,0.0,0.9366211295127869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7975451350212097,0.7294419407844543,1.0336250066757202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.9574125409126282,1.3962433338165283,0.8484553694725037,1.1530803442001343,1.0681719779968262,0.8884093165397644,0.9517924189567566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322676062583923,0.0,0.0,0.0,0.0,0.0,0.9440206289291382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7976290583610535,0.7361366152763367,1.0294673442840576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.9590353965759277,1.38753342628479,0.8565274477005005,1.1419495344161987,1.0784010887145996,0.8804110288619995,0.955450177192688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9233714938163757,0.0,0.0,0.0,0.0,0.0,0.9514280557632446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797607958316803,0.7429093718528748,1.0251455307006836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.960488498210907,1.378393292427063,0.864692747592926,1.1309154033660889,1.0887151956558228,0.8724849820137024,0.9589739441871643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9145718216896057,0.0,0.0,0.0,0.0,0.0,0.9588395357131958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974817752838135,0.7497612237930298,1.0206671953201294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.9617693424224854,1.3688908815383911,0.8729520440101624,1.119978904724121,1.0991125106811523,0.8646314740180969,0.9623585939407349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058681726455688,0.0,0.0,0.0,0.0,0.0,0.9662505984306335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972506880760193,0.7566931843757629,1.0160396099090576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
