,time,804,826,871,893,938,983,1005,1050,1072,1117,916,1095,849,1028,961,894,1073,782,1140,827,1006,939,1118,872,1051,805,984,917,1096,850,1029,962,895,1074,1141,828,1007,940,1119,873,1052,985,806,918,1097,851,1030,1164,963,896,1075,1142,829,1008,941,1120,874,1053,986,807,919,1098,852,1165,1031,426,493,471,404,449,897,830,494,427,875,472,808,405,853,450,898,495,831,428,876,473,854,451,921,518,899,496,832,429,877,474,855,165,187,1179,1201,210,1224,188,1202,166,1180,211,1225,189,1203,234,167,1181,1248,212,1226,190,1204,235,1249,213,1227
0,0,0.7837083339691162,0.9109346866607666,1.2171764373779297,0.7813816666603088,1.1514798402786255,0.7711375951766968,1.0209068059921265,1.1066826581954956,0.8673688769340515,1.0109837055206299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617672085762024,0.0,0.0,1.011247158050537,0.0,0.0,0.0,0.888518750667572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2235735654830933,0.763896644115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8980839848518372,0.6986501812934875,0.8493182063102722,0.9341975450515747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7883560061454773,0.9036055207252502,1.2288062572479248,0.7743908166885376,1.1507118940353394,0.7774410247802734,1.0134611129760742,1.1170176267623901,0.8591989278793335,1.01401948928833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7580928206443787,0.0,0.0,1.0071845054626465,0.0,0.0,0.0,0.8964104652404785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246891260147095,0.7616321444511414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998311161994934,0.0,0.8544871211051941,0.925254762172699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7929770350456238,0.8963025808334351,1.2405117750167847,0.7674725651741028,1.1496187448501587,0.7837872505187988,1.0059854984283447,1.1274158954620361,0.8511210680007935,1.0168709754943848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543753385543823,0.0,0.0,1.0029711723327637,0.0,0.0,0.0,0.9043614864349365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2253735065460205,0.7592951655387878,0.7022919058799744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014402031898499,0.0,0.8596166968345642,0.9164074659347534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.797568678855896,0.8890285491943359,1.2522897720336914,0.7606264352798462,1.14820396900177,0.7901754379272461,0.9984862208366394,1.1378740072250366,0.8431345224380493,1.0195327997207642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7506169676780701,0.0,0.0,0.9986138343811035,0.0,0.0,0.0,0.912370502948761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2256234884262085,0.756887674331665,0.707909107208252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9029088616371155,0.0,0.8647030591964722,0.9076553583145142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.8021280765533447,0.8817858099937439,1.264136791229248,0.7538518905639648,1.1464723348617554,0.7966046929359436,0.9909691214561462,1.1483877897262573,0.8352385759353638,1.021999716758728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468202114105225,0.0,0.0,0.9941192865371704,0.0,0.0,0.0,0.9204360246658325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2254376411437988,0.7544116377830505,0.7135668396949768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9042351841926575,0.0,0.8697423338890076,0.8989980220794678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.8066523671150208,0.8745765089988708,1.2760491371154785,0.7471484541893005,1.144429326057434,0.803074061870575,0.9834396243095398,1.158953070640564,0.8274323344230652,1.0242670774459839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7429873943328857,0.0,0.0,0.989494264125824,0.0,0.0,0.0,0.9285564422607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224816918373108,0.7518690228462219,0.7192646861076355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054171442985535,0.0,0.8747304081916809,0.8904350996017456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.8111386299133301,0.8674028515815735,1.2880223989486694,0.7405154705047607,1.142081379890442,0.8095824122428894,0.9759029746055603,1.1695646047592163,0.8197149634361267,1.0263302326202393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391206622123718,0.0,0.0,0.9847455620765686,0.0,0.0,0.0,0.936729907989502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.223764419555664,0.7492617964744568,0.7250021696090698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9064531922340393,0.0,0.8796631693840027,0.8819659948348999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.8155838251113892,0.8602667450904846,1.3000521659851074,0.7339524030685425,1.1394360065460205,0.8161286115646362,0.9683640003204346,1.1802172660827637,0.8120855689048767,1.0281850099563599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352223992347717,0.0,0.0,0.9798797965049744,0.0,0.0,0.0,0.944954514503479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222849130630493,0.7465919852256775,0.7307788729667664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907341718673706,0.0,0.8845363855361938,0.873590350151062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.8199847936630249,0.8531699180603027,1.3121331930160522,0.727458655834198,1.1365009546279907,0.8227114081382751,0.9608272910118103,1.1909047365188599,0.8045433759689331,1.0298277139663696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312946915626526,0.0,0.0,0.9749034643173218,0.0,0.0,0.0,0.9532279968261719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2203855514526367,0.7438616752624512,0.7365942597389221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9080815315246582,0.0,0.8893455266952515,0.8653074502944946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
