,time,155,177,222,267,289,334,356,401,200,379,133,312,245,178,357,424,290,223,156,402,335,268,201,380,313,134,246,179,358,425,291,224,157,403,336,269,202,381,314,135,247,448,180,359,426,292,225,404,158,337,270,203,382,315,113,1307,1329,1374,1352,136,1330,1397,181,1375,1308,159,1353,226,204,137,1331,1398,182,1376,160,1309,227,1354,205,1399,138,1332,183,1377,228,161,1355,206,530,1068,508,1046,1113,1091,553,1069,531,1114,576,509,1047,1092,554,532,1070,1115,577,510,1048,1093,555,533,1071,1116,578,1094,556
0,0,4.069407939910889,2.2924866676330566,4.17355489730835,4.74683952331543,1.4929033517837524,4.33267068862915,1.834213376045227,3.3808937072753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3077770471572876,0.0,0.0,0.0,0.0,0.0,4.440446376800537,0.0,0.0,0.0,0.0,0.0,5.869760990142822,4.209160804748535,2.503114938735962,0.6042892336845398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5451271533966064,0.06627409905195236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.053774833679199,2.2871220111846924,4.116587162017822,4.747057914733887,1.494541049003601,4.3296098709106445,1.8232251405715942,3.3689255714416504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2977739572525024,0.0,0.0,0.0,0.0,0.0,4.445853233337402,0.0,0.0,0.0,0.0,0.0,5.88162899017334,4.194204807281494,2.5001473426818848,0.6244903802871704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5325350761413574,0.09704649448394775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.03784704208374,2.2818894386291504,4.051887512207031,4.747280597686768,1.4960001707077026,4.326443195343018,1.8126463890075684,3.356741428375244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2882112264633179,0.0,0.0,0.0,0.0,0.0,4.451417446136475,0.0,0.0,0.0,0.0,0.0,5.893470764160156,4.179109573364258,2.497252941131592,0.6446486115455627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.521760940551758,0.1256418526172638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.0216240882873535,2.2767841815948486,3.9784352779388428,4.747507095336914,1.497309684753418,4.323164939880371,1.8024569749832153,3.34433913230896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2790621519088745,0.0,0.0,0.0,0.0,0.0,4.457145690917969,0.0,0.0,0.0,0.0,0.0,5.905282974243164,4.163878917694092,2.494429588317871,0.6647478938102722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5124404430389404,0.15224169194698334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.0051069259643555,2.2718021869659424,3.8952996730804443,4.747737884521484,1.4984920024871826,4.319769382476807,1.792637825012207,3.331716775894165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2703019380569458,0.0,0.0,0.0,0.0,0.0,4.463044166564941,0.0,0.0,0.0,0.0,0.0,5.917062759399414,4.148519515991211,2.4916746616363525,0.6847726106643677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.504300594329834,0.17701444029808044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,3.9882969856262207,2.266939401626587,3.801828384399414,4.7479729652404785,1.499565839767456,4.316250801086426,1.7831711769104004,3.3188726902008057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.261907935142517,0.0,0.0,0.0,0.0,0.0,4.46912145614624,0.0,0.0,0.0,0.0,0.0,5.928806304931641,4.1330366134643555,2.488985776901245,0.7047073245048523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.497131824493408,0.20011503994464874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3.971195697784424,2.2621917724609375,3.69791841506958,4.7482123374938965,1.5005460977554321,4.3126020431518555,1.7740399837493896,3.305805206298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2538586854934692,0.0,0.0,0.0,0.0,0.0,4.475384712219238,0.0,0.0,0.0,0.0,0.0,5.940511226654053,4.117435932159424,2.486360549926758,0.7245370745658875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.490771770477295,0.22168542444705963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,3.9538064002990723,2.2575552463531494,3.584333658218384,4.748456954956055,1.5014451742172241,4.308816432952881,1.765228271484375,3.292513370513916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2461345195770264,0.0,0.0,0.0,0.0,0.0,4.481842041015625,0.0,0.0,0.0,0.0,0.0,5.952174663543701,4.101724147796631,2.4837968349456787,0.7442473769187927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4850916862487793,0.2418549656867981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.9361319541931152,2.2530264854431152,3.4629571437835693,4.748706340789795,1.5022733211517334,4.3048858642578125,1.7567211389541626,3.2789957523345947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2387171983718872,0.0,0.0,0.0,0.0,0.0,4.488502502441406,0.0,0.0,0.0,0.0,0.0,5.9637932777404785,4.085907936096191,2.481292724609375,0.7638243436813354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4799892902374268,0.260741263628006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
