,time,607,674,719,741,786,808,853,875,652,831,898,764,697,630,876,809,742,675,854,787,608,720,921,653,832,899,765,698,877,631,810,743,676,855,788,922,721,609,654,833,900,766,699,878,632,811,744,677,856,789,923,722,655,901,834,767,229,610,207,274,252,185,633,700,230,678,275,611,208,656,253,701,634,231,679,276,209,612,657,254,702,635,232,299,680,277,210,658,613,255
0,0,0.7759669423103333,1.2988073825836182,0.763962984085083,1.2854551076889038,0.9700085520744324,1.0027812719345093,1.0506705045700073,0.7223089337348938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491722583770752,0.0,0.0,0.9632238745689392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4562934637069702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7774732708930969,1.2991243600845337,0.7710440158843994,1.273327350616455,0.9794474244117737,0.9932541251182556,1.0576542615890503,0.7170423865318298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941650927066803,0.0,0.0,0.9690759181976318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4451253414154053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7788897752761841,1.298862099647522,0.7782074809074402,1.261277437210083,0.9889876842498779,0.9838192462921143,1.064550757408142,0.7117975354194641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9341453909873962,0.0,0.0,0.9748517274856567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433663010597229,0.7020426988601685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.7802150845527649,1.2980225086212158,0.7854543924331665,1.249307632446289,0.9986296892166138,0.9744771122932434,1.0713504552841187,0.7065752744674683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9266591668128967,0.0,0.0,0.9805448055267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4219861030578613,0.706124484539032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.7814478874206543,1.296612024307251,0.79278564453125,1.2374200820922852,1.008373498916626,0.9652279615402222,1.078043818473816,0.7013766169548035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9191954731941223,0.0,0.0,0.9861485362052917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4101537466049194,0.7101917862892151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.782586932182312,1.2946407794952393,0.8002022504806519,1.2256169319152832,1.018219232559204,0.9560718536376953,1.084620714187622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9117572903633118,0.0,0.0,0.9916559457778931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.398210048675537,0.7142428755760193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7836311459541321,1.2921229600906372,0.8077050447463989,1.213900089263916,1.0281670093536377,0.9470089673995972,1.0910706520080566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9043474793434143,0.0,0.0,0.9970601797103882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3861888647079468,0.7182758450508118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.7845793962478638,1.2890758514404297,0.8152950406074524,1.2022713422775269,1.0382167100906372,0.9380391836166382,1.097382664680481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8969685435295105,0.0,0.0,1.0023539066314697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3741170167922974,0.722288966178894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.7854307889938354,1.2855198383331299,0.8229730725288391,1.1907323598861694,1.048368215560913,0.9291625022888184,1.1035456657409668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8896229267120361,0.0,0.0,1.0075297355651855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3620153665542603,0.7262802720069885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.7861844301223755,1.2814775705337524,0.8307401537895203,1.179284691810608,1.0586214065551758,0.9203786849975586,1.1095479726791382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823128938674927,0.0,0.0,1.012580394744873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3499014377593994,0.7302477359771729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.786839485168457,1.2769734859466553,0.8385970592498779,1.1679298877716064,1.0689759254455566,0.9116874933242798,1.1153777837753296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750404715538025,0.0,0.0,1.0174981355667114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3377892971038818,0.734189510345459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.7873953580856323,1.2720333337783813,0.8465447425842285,1.15666925907135,1.079431414604187,0.9030886888504028,1.1210228204727173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8678076267242432,0.0,0.0,1.022275447845459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3256909847259521,0.7381033897399902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.7878513932228088,1.2666834592819214,0.8545839786529541,1.1455039978027344,1.0899875164031982,0.8945819139480591,1.1264708042144775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8606160283088684,0.0,0.0,1.0269043445587158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3136162757873535,0.7419873476028442,0.7029203176498413,0.7010464668273926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.7882071733474731,1.2609509229660034,0.8627156019210815,1.1344352960586548,1.100643515586853,0.8861666917800903,1.131709098815918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8534673452377319,0.0,0.0,1.0313771963119507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3015742301940918,0.7458392381668091,0.7087196111679077,0.7048002481460571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.7884622812271118,1.2548624277114868,0.8709405064582825,1.1234641075134277,1.1113988161087036,0.8778426647186279,1.1367251873016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8463630676269531,0.0,0.0,1.0356862545013428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2895722389221191,0.7496567368507385,0.7145661115646362,0.7085310816764832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.7886164784431458,1.2484445571899414,0.8792593479156494,1.11259126663208,1.1222527027130127,0.8696092963218689,1.1415061950683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393044471740723,0.0,0.0,1.0398236513137817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2776168584823608,0.7534376978874207,0.7204596400260925,0.7122371196746826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.7886695265769958,1.2417231798171997,0.8876729607582092,1.1018177270889282,1.1332043409347534,0.8614659905433655,1.146039605140686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8322928547859192,0.0,0.0,1.0437816381454468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2657140493392944,0.7571797370910645,0.7263999581336975,0.7159165740013123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
