,time,56,101,123,168,190,1452,1497,1519,1564,1430,146,213,34,1542,1475,79,191,1408,124,12,1520,1453,57,169,1565,102,1498,236,1431,214,147,35,1543,1476,80,192,1409,125,13,1521,1454,170,58,237,1566,1499,103,1432,215,148,36,1544,1477,81,193,1410,126,14,1522,1455,171,59,238,1567,1500,104,1433,216,149,37,1545,1478,1074,1096,1119,1052,1097,1523,1075,1456,1501,1120,1546,1053,1479,1098,1524,1076,1502,1143,1121,1547,1054,1480,1099,1525,1077,1122,1503,1100,1548
0,0,0.014194007031619549,5.1750288009643555,0.6105837821960449,3.996100902557373,1.489185094833374,2.7700681686401367,5.511483192443848,0.8131546378135681,5.955870628356934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6175494194030762,5.852715015411377,0.0,0.0,0.0,0.0,4.142116546630859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.262680530548096,1.609153389930725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.02847766876220703,5.183992862701416,0.6209421157836914,3.9870638847351074,1.4836360216140747,2.6292190551757812,5.517566204071045,0.8267723321914673,5.967811584472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603758454322815,5.865825653076172,0.0,0.0,0.0,0.0,4.144019603729248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2597432136535645,1.6187193393707275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.04270276799798012,5.193136215209961,0.6310113668441772,3.9773478507995605,1.4782131910324097,2.52923846244812,5.5237884521484375,0.8401544094085693,5.9798784255981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5903476476669312,5.8788886070251465,0.0,0.0,0.0,0.0,4.145984172821045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25668478012085,1.6280237436294556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.05686406046152115,5.2024617195129395,0.6408016085624695,3.9668753147125244,1.4729129076004028,2.4559500217437744,5.530154705047607,0.8533024191856384,5.992070198059082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5773062705993652,5.891899108886719,0.0,0.0,0.0,0.0,4.148014545440674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.253498077392578,1.6370757818222046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.07095643132925034,5.211974620819092,0.650322675704956,3.9555578231811523,1.4677311182022095,2.4004786014556885,5.5366692543029785,0.8662181496620178,6.004384517669678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5646235942840576,5.904853343963623,0.0,0.0,0.0,0.0,4.150113105773926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.250174522399902,1.6458841562271118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.08497492223978043,5.221678256988525,0.6595839262008667,3.9432926177978516,1.4626643657684326,2.357280969619751,5.543336868286133,0.8789035677909851,6.016819477081299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5522890090942383,5.9177470207214355,0.0,0.0,0.0,0.0,4.152283668518066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.246705532073975,1.6544575691223145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.09891475737094879,5.231576442718506,0.6685944199562073,3.9299604892730713,1.4577090740203857,2.322812080383301,5.5501627922058105,0.891360878944397,6.029373645782471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5402920246124268,5.930577278137207,0.0,0.0,0.0,0.0,4.1545305252075195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243082046508789,1.6628040075302124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.11277132481336594,5.241673469543457,0.6773629188537598,3.915421485900879,1.4528619050979614,2.294734239578247,5.557151794433594,0.9035926461219788,6.042044639587402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5286222696304321,5.943339824676514,0.0,0.0,0.0,0.0,4.156857490539551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.239293098449707,1.6709314584732056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.12654021382331848,5.251973628997803,0.6858978271484375,3.8995120525360107,1.4481196403503418,2.2714574337005615,5.564309597015381,0.915601372718811,6.054830074310303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5172698497772217,5.956031322479248,0.0,0.0,0.0,0.0,4.159269332885742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.235328197479248,1.678847312927246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
