,time,12,13,35,57,915,937,959,960,982,1004,1005,1026,1027,1049,1071,1072,1094,1116,1431,1453,1475,1476,1498,1520,1521,1542,1543,1565,1566,1139,1050,58,80,1499,938,983,1454,1117,1544,36,1028,1095,14,961,1477,1522,1073,1006,1567,81,1140,59,1432,1051,1500,984,939,1118,37,1545,1455,1029,1096,15,962,1478,1523,1074,1007,1568,82,1141,60,1052,1119,1501,985,38,1546,940,1456,1030,1097,16,963,1524,1075,1479,1008,83,1569,1164,1142,61,1053,1120,39,1502,986
0,0,1224.096875,1182.246,1065.2835,1433.908375,1805.07375,1457.416,1470.094,1372.682,791.237625,739.041875,1541.926375,1295.98625,943.621875,765.016,1224.228875,1566.230125,1346.592625,1547.51425,1799.383125,1600.204875,1763.77675,1456.45475,1032.79975,1112.42425,1353.97825,1612.7475,714.8756875,640.0745625,1695.293875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1229.5315,1176.6855,1063.351125,1435.523125,1804.40125,1459.49025,1475.122125,1368.4835,789.6038125,743.5265625,1535.5055,1302.153125,938.102,764.5695,1227.975625,1560.825875,1344.080625,1548.66825,1798.327,1602.3075,1768.617875,1453.455375,1033.461125,1117.50025,1348.442875,1619.23375,711.120125,643.2929375,1688.7295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1234.981375,1171.140125,1061.461375,1437.169875,1803.755,1461.59475,1480.165875,1364.30775,788.0289375,748.0496875,1529.088875,1308.32775,932.6014375,764.1861875,1231.749875,1555.43325,1341.59925,1549.851625,1797.295875,1604.43625,1773.471875,1450.482375,1034.1685,1122.596125,1342.920375,1625.7235,707.4134375,646.571,1682.167875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1240.446625,1165.61,1059.61425,1438.848375,1803.13525,1463.729375,1485.224875,1360.154875,786.5131875,752.610625,1522.67675,1314.51,927.1205625,763.866125,1235.551375,1550.05225,1339.148625,1551.064375,1796.289875,1606.591375,1778.33875,1447.535875,1034.921625,1127.7115,1337.41075,1632.2165,703.7565,649.907875,1675.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1245.92675,1160.095375,1057.81025,1440.55875,1802.542,1465.893875,1490.299,1356.025125,785.0570625,757.208625,1516.269125,1320.699625,921.6596875,763.609375,1239.379625,1544.683,1336.728875,1552.30625,1795.308875,1608.7725,1783.218375,1444.616125,1035.7205625,1132.846125,1331.91425,1638.712625,700.1500625,653.302625,1669.052875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1251.42175,1154.5965,1056.049375,1442.30075,1801.975125,1468.088125,1495.38825,1351.91875,783.6608125,761.8430625,1509.866125,1326.896625,916.21925,763.4160625,1243.234625,1539.325625,1334.340125,1553.57725,1794.353125,1610.9795,1788.11075,1441.723125,1036.5651875,1137.999875,1326.431125,1645.212125,696.594875,656.754375,1662.4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1256.93125,1149.113625,1054.331875,1444.07425,1801.43475,1470.312125,1500.49225,1347.835875,782.32475,766.51325,1503.467625,1333.100875,910.799625,763.2861875,1247.115875,1533.980375,1331.982625,1554.877375,1793.422625,1613.2125,1793.015625,1438.857125,1037.45525,1143.172375,1320.961375,1651.714625,693.0918125,660.26225,1655.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1262.45525,1143.646875,1052.658125,1445.879125,1800.920875,1472.565625,1505.611,1343.77675,781.0491875,771.2185,1497.073875,1339.31225,905.401125,763.21975,1251.023375,1528.64725,1329.656625,1556.2065,1792.517375,1615.47125,1797.933,1436.018375,1038.3908125,1148.36325,1315.505375,1658.22025,689.6415625,663.82525,1649.40125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1267.993375,1138.196625,1051.02825,1447.715375,1800.4335,1474.8485,1510.744375,1339.741625,779.8344375,775.95825,1490.684875,1345.53075,900.024125,763.216875,1254.95675,1523.3265,1327.362125,1557.5645,1791.637375,1617.755625,1802.862625,1433.207,1039.3715625,1153.5725,1310.063125,1664.729,686.245,667.442625,1642.8565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
