,time,329,352,374,419,486,531,553,598,620,464,397,576,643,330,509,442,375,621,554,487,308,420,599,353,532,465,398,577,644,331,510,443,376,622,555,488,421,309,600,354,533,667,466,399,578,645,332,511,444,623,377,556,489,422,601,355,534,668,467,400,646,579,512,333,310,1504,1571,1549,19,1527,378,1572,356,423,1550,401,20,334,1528,379,1573,357,424,1551,43,402,21,335,1529,380,1574,425,358,1552,22,403,727,749,1265,1310,772,1288,705,750,1333,728,1266,1311,773,1289,706,751,1334,729,1312,774,1290,752,1335,730,1313,775,682,660,638,683,661,639,684,662,707,685,1291,1336,663,1314
0,0,0.7171345949172974,1.0216752290725708,0.8832515478134155,1.3099349737167358,1.1698640584945679,0.9310851097106934,1.012603759765625,1.1043413877487183,0.7247062921524048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14409601688385,0.0,0.0,0.0,0.0,0.8008483648300171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6990681886672974,0.7512550950050354,1.1309118270874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1310049295425415,0.7627981901168823,0.7906455397605896,0.8599258661270142,0.0,0.9609653949737549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8976906538009644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7136420011520386,1.0296536684036255,0.8749338388442993,1.3175686597824097,1.1636124849319458,0.9396600127220154,1.0028806924819946,1.1124480962753296,0.7193074822425842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1335289478302002,0.0,0.0,0.0,0.0,0.8078146576881409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6988837122917175,0.7525187134742737,1.1295702457427979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1410833597183228,0.756739616394043,0.7888262867927551,0.8675159811973572,0.0,0.9559987783432007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968743085861206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7101160883903503,1.0376150608062744,0.8667072653770447,1.3248294591903687,1.1571571826934814,0.9483094215393066,0.9932559728622437,1.1204794645309448,0.7139345407485962,0.7030666470527649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1230225563049316,0.0,0.0,0.0,0.0,0.8148397207260132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6986270546913147,0.7536978721618652,1.1279280185699463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1511824131011963,0.7507181763648987,0.786918044090271,0.8751644492149353,0.0,0.9509357213973999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8959138989448547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.7065587639808655,1.0455527305603027,0.8585712909698486,1.3316749334335327,1.1505135297775269,0.9570324420928955,0.9837297201156616,1.1284242868423462,0.7085883617401123,0.709112823009491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11258065700531,0.0,0.0,0.0,0.0,0.8219231367111206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6982983946800232,0.7547914981842041,1.1259900331497192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1612945795059204,0.7447346448898315,0.78492271900177,0.8828701376914978,0.0,0.9457821846008301,0.0,0.0,0.6995649933815002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948107361793518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.7029719948768616,1.053459644317627,0.8505251407623291,1.3380603790283203,1.1436964273452759,0.965828001499176,0.9743018746376038,1.1362707614898682,0.7032696604728699,0.715217649936676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1022065877914429,0.0,0.0,0.0,0.0,0.8290642499923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7557985186576843,1.1237620115280151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1714121103286743,0.7387897968292236,0.782842218875885,0.890631914138794,0.0,0.940544068813324,0.0,0.0,0.7032907009124756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8935664296150208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.6993575096130371,1.0613285303115845,0.8425683379173279,1.3439395427703857,1.1367202997207642,0.9746947288513184,0.9649724364280701,1.1440062522888184,0.0,0.7213815450668335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0919032096862793,0.0,0.0,0.0,0.0,0.836262583732605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7567180395126343,1.1212506294250488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1815260648727417,0.7328842878341675,0.7806785106658936,0.8984482884407043,0.0,0.93522709608078,0.0,0.0,0.706990659236908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921827077865601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.0,1.0691512823104858,0.8347000479698181,1.349265217781067,1.1295987367630005,0.9836313724517822,0.9557411670684814,1.1516176462173462,0.0,0.7276048064231873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081673502922058,0.0,0.0,0.0,0.0,0.8435173630714417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575491666793823,1.1184628009796143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1916266679763794,0.7270187139511108,0.7784335613250732,0.9063178300857544,0.0,0.9298369884490967,0.0,0.0,0.7106629610061646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8906614780426025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.0,1.0769195556640625,0.8269196152687073,1.3539903163909912,1.1223450899124146,0.9926362633705139,0.9466078281402588,1.1590906381607056,0.0,0.7338876128196716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0715197324752808,0.0,0.0,0.0,0.0,0.8508277535438538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582910656929016,1.1154066324234009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2017033100128174,0.7211936712265015,0.7761093974113464,0.9142388105392456,0.0,0.9243791103363037,0.0,0.0,0.7143056988716125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8890047669410706,0.7008711695671082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,1.0846245288848877,0.8192263841629028,1.3580691814422607,1.1149718761444092,1.001707673072815,0.9375721216201782,1.1664106845855713,0.0,0.7402302622795105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0614442825317383,0.0,0.0,0.0,0.0,0.8581928610801697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589430212974548,1.1120901107788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2117441892623901,0.7154096364974976,0.773708164691925,0.9222093820571899,0.0,0.9188588857650757,0.0,0.0,0.7179168462753296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8872148990631104,0.7072831988334656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
