,time,840,862,907,929,974,1019,1041,1086,1108,1153,952,1131,885,1064,1198,997,930,1176,1109,863,1042,975,1154,908,1087,1020,953,841,1132,1199,886,1065,998,931,1177,1110,864,1043,976,1155,909,1088,1021,954,1133,1200,887,1066,999,1178,932,1111,1044,865,977,1156,910,1089,1022,955,1134,1201,888,1067,1000
0,0,0.7115474939346313,0.7485345005989075,1.308912992477417,0.7322095632553101,1.2049649953842163,0.820962131023407,0.9569275975227356,1.1537495851516724,0.8012721538543701,1.1869525909423828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7140783667564392,0.7432075142860413,1.3196125030517578,0.7255838513374329,1.2010235786437988,0.8276417255401611,0.9496363997459412,1.1631661653518677,0.7938501834869385,1.1884812116622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7165542244911194,0.7378943562507629,1.3301968574523926,0.7190333604812622,1.1967511177062988,0.8343586921691895,0.9423466920852661,1.1725441217422485,0.7865134477615356,1.1896380186080933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.7189733386039734,0.7325964570045471,1.3406376838684082,0.7125571966171265,1.192163109779358,0.8411115407943726,0.9350625872612,1.181872010231018,0.77926105260849,1.1904182434082031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.7213339805603027,0.7273151874542236,1.3509024381637573,0.7061544060707092,1.1872754096984863,0.8478987216949463,0.9277877807617188,1.191137433052063,0.7720919847488403,1.1908189058303833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.7236344218254089,0.7220517992973328,1.3609532117843628,0.6998240947723389,1.182104229927063,0.8547185063362122,0.920525848865509,1.2003270387649536,0.7650052905082703,1.19083833694458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7258728742599487,0.7168075442314148,1.3707455396652222,0.0,1.1766659021377563,0.8615691065788269,0.9132801294326782,1.209425926208496,0.7580000758171082,1.1904765367507935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.728047788143158,0.7115834951400757,1.3802275657653809,0.0,1.1709765195846558,0.8684484958648682,0.9060537815093994,1.2184183597564697,0.7510753273963928,1.1897348165512085,0.7016456723213196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.7301573753356934,0.7063807249069214,1.3893390893936157,0.0,1.1650521755218506,0.875354528427124,0.898849606513977,1.2272868156433105,0.7442300915718079,1.188616394996643,0.7078616619110107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.732200026512146,0.7012001872062683,1.39801025390625,0.0,1.1589086055755615,0.8822848796844482,0.8916704058647156,1.236012578010559,0.7374634146690369,1.1871256828308105,0.7141446471214294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.7341740727424622,0.0,1.406160593032837,0.0,1.1525611877441406,0.8892372250556946,0.8845186829566956,1.244575023651123,0.7307743430137634,1.1852686405181885,0.7204952836036682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.7360780239105225,0.0,1.413698673248291,0.0,1.1460251808166504,0.8962088227272034,0.877396821975708,1.2529520988464355,0.7241618037223816,1.18305242061615,0.7269142270088196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.737910270690918,0.0,1.4205228090286255,0.0,1.139314889907837,0.9031969308853149,0.8703069686889648,1.2611198425292969,0.7176249623298645,1.1804856061935425,0.7334021329879761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
