,time,150,172,173,194,195,217,239,240,261,262,284,285,306,307,329,351,352,621,643,666,688,710,711,733,755,756,777,778,800,822,823,845,689,218,330,644,801,734,263,308,779,196,667,712,286,375,846,151,241,868,757,622,353,824,264,174,331,690,802,219,645,735,242,309,780,197,869,376,668,713,847,287,220,758,354,825,623,265,332,803,175,691,198,736,646,243,310,781,870,377,848,176,714,288,669,221,355,759,826,266,333,804,199,692,154,737,647,311,244
0,0,1677.330375,1491.5995,1775.846875,1670.59875,1134.800125,732.357125,973.47475,1241.398375,1596.5025,719.5395625,813.5663125,1765.126625,1415.09975,1308.88925,1216.521,1564.259875,1702.32475,1738.882375,1734.534375,1376.50425,1185.767625,1451.765375,1146.627625,672.7334375,881.86625,1334.21725,1500.843,810.3091875,845.2518125,1384.902875,1571.967,1540.3515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1677.910125,1495.107,1771.4235,1676.342625,1131.676,733.672125,979.2004375,1235.225875,1602.915,715.48875,815.97825,1758.81775,1419.96125,1304.16625,1215.63475,1566.867375,1700.283125,1739.050625,1737.770875,1375.0505,1188.41225,1457.388125,1142.332875,672.726125,887.3126875,1327.90925,1507.142,805.68125,846.2485,1388.704,1566.952625,1538.055375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1678.5185,1498.638375,1767.016125,1682.09525,1128.5865,735.0515,984.9421875,1229.06175,1609.3315,711.48325,818.44225,1752.512875,1424.8395,1299.462625,1214.786875,1569.50025,1698.266375,1739.24525,1741.028125,1373.62975,1191.091,1463.021625,1138.064125,672.791,892.780375,1321.607625,1513.4465,801.0875625,847.301875,1392.529625,1561.953,1535.78725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1679.15525,1502.19375,1762.625125,1687.856625,1125.532,736.4949375,990.69975,1222.906,1615.752,707.523875,820.9578125,1746.21225,1429.73425,1294.77875,1213.9775,1572.1585,1696.274375,1739.4665,1744.305625,1372.24175,1193.803625,1468.665875,1133.821625,672.928125,898.2689375,1315.31225,1519.7565,796.5288125,848.4118125,1396.379625,1556.968125,1533.547375,1822.51375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1679.820625,1505.772875,1758.2505,1693.626625,1122.51275,738.002,996.472875,1216.759,1622.176375,703.6114375,823.5245,1739.915875,1434.6455,1290.114625,1213.206875,1574.842125,1694.307375,1739.714125,1747.6035,1370.886875,1196.549875,1474.3205,1129.605625,673.137375,903.777875,1309.023375,1526.071875,792.0055,849.578,1400.25375,1551.998375,1531.335875,1817.1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1680.514375,1509.3755,1753.892375,1699.40525,1119.528875,739.572375,1002.26125,1210.620625,1628.604625,699.7466875,826.14175,1733.623625,1439.573,1285.470625,1212.474875,1577.55075,1692.3655,1739.98825,1750.921625,1369.565125,1199.3295,1479.985625,1125.4165,673.4188125,909.306875,1302.741125,1532.3925,787.518375,850.80025,1404.15175,1547.04375,1529.15275,1811.873375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1681.236625,1513.0015,1749.551,1705.19225,1116.580875,741.2055625,1008.064625,1204.491,1635.036625,695.9304375,828.8091875,1727.33575,1444.5165,1280.846875,1211.781625,1580.28425,1690.448625,1740.288875,1754.25975,1368.2765,1202.142375,1485.661,1121.2545,673.77225,914.855625,1296.465625,1538.718375,783.0679375,852.0783125,1408.0735,1542.104375,1526.99825,1806.5685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1681.987125,1516.65075,1745.22625,1710.98775,1113.669,742.9011875,1013.8826875,1198.370625,1641.472375,692.1635625,831.52625,1721.05225,1449.475875,1276.243625,1211.127125,1583.04275,1688.557125,1740.616,1757.617875,1367.02125,1204.988125,1491.3465,1117.12,674.1975625,920.4236875,1290.19675,1545.049375,778.654875,853.4119375,1412.01875,1537.180625,1524.872375,1801.273875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1682.766,1520.322875,1740.9185,1716.791375,1110.7935,744.658875,1019.71525,1192.25925,1647.911875,688.44675,834.2925,1714.773125,1454.451,1271.66125,1210.511625,1585.825875,1686.691,1740.9695,1760.995875,1365.799375,1207.8665,1497.042125,1113.01325,674.6946875,926.01075,1283.934875,1551.385375,774.279875,854.800875,1415.987375,1532.272375,1522.775375,1795.98975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
