,time,568,590,591,613,635,636,657,658,679,680,702,703,724,725,747,748,769,770,791,792,814,815,837,859,860,882,904,926,927,949,971,972,993,994,1016,1017,1038,1039,1061,1083,1084,1105,1106,1128,1150,1151,1173,1195,1129,793,1062,905,726,681,950,838,995,1196,1107,614,771,1218,704,569,1040,1174,883,659,928,816,1085,1152,749,973,682,592,1018,861,637,1130,794,1063,727,906,660,951,1219,1197,839,1108,996,615,772,705,1175,1041,884,638,817,929,1153,1086,750,683,974,593,1019,862,616,1131,795,728,1064,907,1220,661,1198,952,840,1109,997,773,594,1176,706,1042,885,639,818,1154,930,1087,751,684,975,863,1020,572,617,1132,796,1221,729,1065,908,662,1199
0,0,1712.13225,1637.31475,1711.2495,1164.47825,894.517375,1833.26475,1142.812625,1170.429625,1702.93525,631.5341875,703.471875,1596.670375,1298.62025,1031.8689375,805.8191875,1541.627625,1154.890625,1169.9245,1768.96525,1209.22325,1634.21975,1521.5615,1327.523375,1525.1275,1806.9025,1429.5445,1392.19425,1716.84775,1504.644,1225.04375,1360.883125,1592.222375,1816.4365,1077.01675,946.9235,1761.919,1315.054875,1092.503875,624.1383125,823.83825,1402.679625,1424.11025,848.754375,748.706375,1207.150625,1516.6675,1342.061625,1533.35225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1713.458375,1641.252,1707.37125,1162.436375,896.8181875,1827.203625,1148.58275,1164.75325,1709.50075,628.41525,707.47725,1590.182,1304.514,1026.531125,805.190125,1536.103125,1158.82275,1167.034125,1774.383375,1210.735,1638.524125,1517.70075,1327.086125,1528.223875,1802.400875,1427.56,1393.980375,1721.367625,1501.239125,1225.1605,1364.82725,1587.442125,1822.21075,1074.71475,949.699,1756.000875,1320.86075,1087.46925,623.23025,829.0169375,1396.30125,1430.401125,843.740875,749.2136875,1211.17775,1511.1725,1339.112625,1533.5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1714.811625,1645.209125,1703.5125,1160.433,899.1676875,1821.148625,1154.366125,1159.090875,1716.06875,625.359,711.5284375,1583.697,1310.417875,1021.212625,804.6205,1530.589625,1162.78275,1164.1775,1779.811125,1212.284125,1642.845625,1513.861125,1326.68425,1531.3445,1797.91375,1425.605625,1395.797875,1725.902625,1497.857875,1225.31575,1368.7945,1582.677,1827.992125,1072.45225,952.5168125,1750.0895,1326.67725,1082.455625,622.399,834.2218125,1389.92825,1436.698,838.755625,749.7860625,1215.23175,1505.6895,1336.193625,1533.766375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1716.192125,1649.186,1699.673375,1158.4685,901.5654375,1815.099625,1160.1625,1153.442875,1722.639375,622.3663125,715.62475,1577.2155,1316.331625,1015.9136875,804.1105,1525.086875,1166.77025,1161.354875,1785.2485,1213.870125,1647.184,1510.04275,1326.317625,1534.48925,1793.441,1423.6815,1397.6465,1730.4525,1494.500375,1225.509625,1372.784625,1577.92725,1833.78075,1070.229625,955.3765625,1744.185,1332.504,1077.463375,621.644875,839.452375,1383.560375,1443.000625,833.7990625,750.4234375,1219.31225,1500.218625,1333.30475,1534.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1717.5995,1653.1825,1695.854125,1156.542875,904.0110625,1809.05675,1165.971625,1147.809375,1729.212375,619.438125,719.765375,1570.7375,1322.255125,1010.6346875,803.660125,1519.595375,1170.784875,1158.56625,1790.695375,1215.493125,1651.53925,1506.24575,1325.9865,1537.657875,1788.983,1421.78775,1399.52625,1735.017125,1491.166625,1225.742,1376.7975,1573.193,0.0,1068.047,958.277875,1738.2875,1338.341125,1072.492625,620.9681875,844.708125,1377.198,1449.309125,828.8718125,751.125625,1223.419,1494.76,1330.44625,1534.30725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1719.033875,1657.198375,1692.054875,1154.6565,906.5041875,1803.020125,1171.793375,1142.19075,1735.787875,616.575375,723.9495625,1564.263125,1328.188125,1005.3758125,803.269625,1514.115,1174.826375,1155.812125,1796.151625,1217.153,1655.91125,1502.470375,1325.69075,1540.850375,1784.53975,1419.924375,1401.436875,1739.5965,1487.856875,1226.013,1380.832875,1568.47425,0.0,1065.904875,961.220375,1732.396875,1344.18825,1067.54375,620.369125,849.9885625,1370.841125,1455.623125,823.9743125,751.8924375,1227.55175,1489.313875,1327.61825,1534.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1720.495125,1661.233625,1688.275625,1152.8095,909.044375,1796.98975,1177.627625,1136.587,1742.365875,613.7789375,728.1765,1557.79225,1334.13075,1000.1375,802.939,1508.646,1178.8945,1153.0925,1801.617375,1218.849375,1660.299875,1498.716625,1325.430375,1544.066375,1780.111375,1418.09175,1403.3785,1744.1905,1484.571375,1226.322375,1384.8905,1563.771375,0.0,1063.803125,964.203625,1726.5135,1350.045375,1062.617,619.848,855.29325,1364.489875,1461.942875,819.1071875,752.7236875,1231.71025,1483.880125,1324.821125,1534.9745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1721.98325,1665.288125,1684.516625,1151.002125,911.6313125,1790.965875,1183.474125,1130.9985,1748.94625,611.0498125,732.4454375,1551.325125,1340.082625,994.92,802.6683125,1503.188375,1182.989,1150.408,1807.09225,1220.582125,1664.704875,1494.984875,1325.2055,1547.306,1775.697875,1416.28975,1405.350625,1748.79875,1481.31025,1226.670375,1388.970125,1559.0845,0.0,1061.742375,967.22725,1720.637125,1355.912375,1057.712875,619.4049375,860.62175,1358.144125,1468.268,814.2709375,753.6191875,1235.89425,1478.459125,1322.05475,1535.3555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1723.498125,1669.3615,1680.777875,1149.2345,914.2645,1784.94825,1189.332625,1125.425375,1755.528875,608.3888125,736.75575,1544.86175,1346.043625,989.72375,802.457625,1497.742375,1187.1095,1147.7585,1812.576375,1222.35125,1669.126125,1491.275125,1325.016,1550.568875,1771.299625,1414.5185,1407.353375,1753.4215,1478.0735,1227.05675,1393.07175,1554.413625,0.0,1059.722625,970.2909375,1714.768,1361.789,1052.831625,619.040125,865.9735625,1351.80425,1474.59875,809.466125,754.578625,1240.103375,1473.051,1319.319625,1535.768125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
