,time,56,123,168,190,1452,1497,1519,1564,101,1430,213,146,34,1542,1475,79,191,1408,12,124,1520,1453,57,169,1565,236,1498,102,1431,214,147,35,1543,1476,80,192,13,1409,125,1521,1454,58,170,237,1566,1499,103,1432,215,148,36,1544,1477,81,193,14,126,1522,1410,1455,171,59,238,1567,1500,104,216,1433,149,37,1545,1074,1096,1141,1119,1052,1478,1097,1523,1456,1075,1142,1501,1120,1053,1434,1479,1098,1524,1457,1143,1076,1502,1121,1480,1054,1099,1547,1525,1122,1458,1077,1503,1100
0,0,727.05,642.5315,626.53675,711.3759375,565.001,818.8625,653.85075,784.6500625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.22225,0.0,636.1609375,0.0,0.0,0.0,0.0,754.5005,0.0,0.0,0.0,0.0,0.0,0.0,595.7323125,772.1664375,778.1596875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,726.7075,644.9010625,623.348,715.2495,564.3290625,814.039875,655.3750625,781.8409375,818.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.9356875,0.0,636.5625,0.0,0.0,0.0,0.0,750.0084375,0.0,0.0,0.0,0.0,0.0,0.0,593.907875,776.9200625,778.5474375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,726.431375,647.337,620.2215625,719.170125,563.7431875,809.2484375,656.96975,779.0836875,813.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.711375,0.0,637.0400625,0.0,0.0,0.0,0.0,745.5548125,0.0,0.0,0.0,0.0,0.0,0.0,592.1605,781.707,778.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,726.221625,649.8385625,617.158375,723.1371875,563.2435,804.48875,658.6341875,776.378875,809.7700625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.54875,0.0,637.5935625,0.0,0.0,0.0,0.0,741.140375,0.0,0.0,0.0,0.0,0.0,0.0,590.490875,786.526625,779.5083125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,726.0784375,652.405,614.1594375,727.14975,562.83025,799.7613125,660.367875,773.7269375,805.710375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.4474375,0.0,638.222625,0.0,0.0,0.0,0.0,736.765875,0.0,0.0,0.0,0.0,0.0,0.0,588.8996875,791.3784375,780.0811875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,726.00175,655.0355,611.22575,731.20725,562.5036875,795.06675,662.1703125,771.1285625,801.690375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.407,0.0,638.9271875,0.0,0.0,0.0,0.0,732.4319375,0.0,0.0,0.0,0.0,0.0,0.0,587.387625,796.26175,780.7154375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,725.991625,657.729375,608.358125,735.30875,562.2639375,790.405625,664.0409375,768.58425,797.7108125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.4268125,0.0,639.7069375,0.0,0.0,0.0,0.0,728.1393125,0.0,0.0,0.0,0.0,0.0,0.0,585.9551875,801.176,781.4110625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,726.0480625,660.4858125,605.5575625,739.4536875,562.1110625,785.778625,665.979125,766.0945,793.77225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.5065,0.0,640.5615625,0.0,0.0,0.0,0.0,723.8888125,0.0,0.0,0.0,0.0,0.0,0.0,584.603,806.120625,782.1678125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,726.1710625,663.304,602.8250625,743.6411875,562.04525,781.18625,667.9843125,763.6599375,789.8753125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.6455625,0.0,641.4908125,0.0,0.0,0.0,0.0,719.681125,0.0,0.0,0.0,0.0,0.0,0.0,583.331625,811.0950625,782.9854375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
