,time,1116,1183,1228,1250,1295,1317,1362,1407,1429,1161,1340,1273,1206,1385,1430,1139,1318,1251,1408,1184,1363,1117,1296,1229,1386,1162,1341,1453,1274,1207,1364,1431,1140,1319,1252,1409,1185,1342,1297,1118,1230,1387,1163,1320,1454,1275,1208,1432,1365,1141,1298,1253,1410,1186,1343,1276,1119,1231,1388,1164,1455,1321,1254,1209,1433,1366,738,783,716,761,1142,806,739,1187,784,1120,1165,717,762,1188,807,1143,740,1166,785,1144,763,1211,830,1189,808,1122,741,1167,786,1145,1212,764,831
0,0,3.7545552253723145,1.7083929777145386,5.300415515899658,1.0067354440689087,5.607896327972412,1.060115098953247,0.10758823156356812,4.039108753204346,2.1076271533966064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599374294281006,0.0,0.0,0.0,3.069089651107788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.947535514831543,6.072811126708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.737771987915039,1.7205400466918945,5.30689811706543,1.0180058479309082,5.626462459564209,1.0648047924041748,0.17567498981952667,4.035417556762695,2.09089732170105,4.904643535614014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679758906364441,0.0,0.0,0.0,3.0347089767456055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9350168704986572,6.086589336395264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3.7209458351135254,1.7311489582061768,5.313569068908691,1.0289571285247803,5.645518779754639,1.069392204284668,0.2396840900182724,4.0316243171691895,2.074526309967041,4.902428150177002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3758499026298523,0.0,0.0,0.0,2.9987263679504395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9228875637054443,6.100743293762207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,3.7040865421295166,1.7404937744140625,5.320435047149658,1.039600133895874,5.6650710105896,1.0738804340362549,0.299496054649353,4.027724266052246,2.05851149559021,4.9001593589782715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3835636377334595,0.0,0.0,0.0,2.961127519607544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9111328125,6.115283966064453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.6872036457061768,1.748787522315979,5.327505111694336,1.049945592880249,5.685123920440674,1.0782725811004639,0.35512590408325195,4.023714065551758,2.042849063873291,4.8978352546691895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39112111926078796,0.0,0.0,0.0,2.921915054321289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8997392654418945,6.130220890045166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,3.67030668258667,1.7561980485916138,5.334787368774414,1.0600037574768066,5.705679893493652,1.0825717449188232,0.40668973326683044,4.019587993621826,2.0275354385375977,4.895454406738281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39852622151374817,0.0,0.0,0.0,2.8811118602752686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888692855834961,6.145563125610352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3.6534054279327393,1.762859582901001,5.342290878295898,1.0697846412658691,5.726740837097168,0.0,0.45437362790107727,4.0153422355651855,2.0125656127929688,4.893013954162598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4057828485965729,0.0,0.0,0.0,2.8387632369995117,0.0,0.0,5.354319095611572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.877980947494507,6.161320686340332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,3.636509418487549,1.7688804864883423,5.350025653839111,1.0792977809906006,5.748305797576904,0.0,0.4984073042869568,4.010970592498779,1.997935175895691,4.890512466430664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41289469599723816,0.0,0.0,0.0,2.794940710067749,0.0,0.0,5.364936828613281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86759090423584,6.177502632141113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.619628667831421,1.7743492126464844,5.358000755310059,1.088552713394165,5.770373821258545,0.0,0.5390433669090271,4.006468772888184,1.9836385250091553,4.8879475593566895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4198654592037201,0.0,0.0,0.0,2.7497434616088867,0.0,0.0,5.375656604766846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857510566711426,6.194117069244385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
