,time,98,121,143,165,166,187,188,210,211,232,233,255,277,1067,1089,1090,1111,1112,1134,1156,1157,1178,1179,1201,1224,1135,1202,144,189,99,1180,278,256,1113,1068,234,167,122,1158,1247,1225,212,1091,1136,1203,145,190,279,1181,257,100,1114,235,1069,168,1159,1248,123,1226,213,1092,1204,1137,146,280,191,258,1182,1115,236,1249,1160,169,1070,124,1227,214,1093,1205,1138,281,147,192,259
0,0,1751.294,1425.828375,1014.6148125,1151.141125,1214.658125,1699.064375,623.038,772.3485,1636.4785,1438.341875,1265.586875,1346.927375,1812.5785,1502.347625,1280.46275,1672.87775,1517.7865,968.70125,571.9558125,1001.8988125,1269.09575,1727.26075,956.9625,1229.698125,1719.98925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1753.877875,1423.5065,1016.2146875,1156.7615,1209.135875,1705.635875,619.8558125,775.80725,1630.048375,1443.328,1260.847875,1345.799125,1814.12925,1502.601125,1284.211,1667.900125,1523.906625,964.687,573.226875,1007.2970625,1262.951875,1733.10725,953.8559375,1231.2755,1716.50975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1756.48425,1421.214125,1017.8593125,1162.396125,1203.62825,1712.20975,616.7365625,779.3135625,1623.622,1448.330375,1256.129625,1344.706,1815.704875,1502.886625,1287.986,1662.936375,1530.033625,960.7068125,574.5804375,1012.7144375,1256.816125,1738.9615,950.7900625,1232.8895,1713.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1759.11325,1418.951625,1019.5485625,1168.044875,1198.135625,1718.78625,613.6811875,782.8666875,1617.19975,1453.348625,1251.43225,1343.648,1817.3055,1503.20425,1291.7875,1657.98675,1536.167375,956.761125,576.0159375,1018.150625,1250.688875,1744.823,947.76525,1234.540125,1709.6115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1761.764625,1416.718875,1021.282125,1173.707375,1192.658125,1725.365125,610.690625,786.466,1610.7815,1458.382875,1246.756,1342.625375,1818.931,1503.553875,1295.615125,1653.051375,1542.30775,952.850375,577.53275,1023.60525,1244.57,1750.692,944.781875,1236.22725,1706.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1764.438375,1414.51625,1023.0598125,1179.3835,1187.195875,1731.946375,607.7658125,790.1109375,1604.367375,1463.43275,1242.10125,1341.638,1820.581375,1503.935625,1299.468875,1648.130375,1548.454875,948.975,579.13025,1029.078125,1238.459875,1756.56825,941.840375,1237.95075,1702.794875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1767.134375,1412.34375,1024.8814375,1185.073125,1181.74925,1738.530125,604.9078125,793.80075,1597.9575,1468.49825,1237.468125,1340.686125,0.0,1504.34925,1303.348375,1643.223875,1554.608375,945.1355,580.8076875,1034.568875,1232.358375,1762.45175,938.9410625,1239.71025,1699.4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1769.8525,1410.201625,1026.7466875,1190.776,1176.318375,1745.116125,602.1175,797.534875,1591.551625,1473.579125,1232.856875,1339.769875,0.0,1504.794875,1307.253375,1638.332125,1560.768375,941.33225,582.5644375,1040.0771875,1226.265875,1768.34225,936.084375,1241.505875,1696.060875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1772.59275,1408.089875,1028.6553125,1196.49175,1170.9035,1751.704375,599.3958125,801.31275,1585.15025,1478.675125,1228.267875,1338.889,0.0,1505.2725,1311.18375,1633.455125,1566.93475,937.5656875,584.3998125,1045.602875,1220.182375,1774.24,933.27075,1243.337375,1692.725125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
