,time,10,11,32,33,55,77,100,549,550,571,572,594,595,616,617,639,661,662,684,706,1496,1518,1540,1541,1562,1563,78,640,1519,1564,56,573,618,707,34,685,528,1542,663,1497,596,12,101,551,79,641,1520,57,1565,574,708,619,686,35,1543,664,102,13,597,80,552,1498,642,58,1521,1566,709,575,620,687,36,1544,665,103,14,598,81,553,643,59,710,1567,1522,732
0,0,749.655375,1539.26075,1423.495625,1079.33425,1112.9995,1617.718375,1805.998875,1739.832875,1638.904125,1727.332625,1075.539375,965.9053125,1513.056875,1411.023375,828.812875,620.8033125,1167.364125,1437.386875,1333.51275,1662.29125,1626.87125,1239.99975,1303.3365,1228.785875,1775.73125,630.9199375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,753.97925,1532.79475,1429.085875,1074.536,1112.75825,1620.605875,1804.292,1741.155,1635.543625,1731.60925,1074.99525,970.3434375,1507.199,1417.4255,823.789875,621.6428125,1171.708375,1431.739875,1330.796125,1662.7495,1625.83225,1242.17225,1308.844,1223.8895,1782.315125,628.6359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,758.34275,1526.332625,1434.687625,1069.761375,1112.56,1623.51725,1802.609125,1742.502625,1632.205125,1735.90225,1074.495625,974.8109375,1501.35,1423.8325,818.7955625,622.5599375,1176.078,1426.10425,1328.1105,1663.236625,1624.82225,1244.38,1314.365125,1219.013375,1788.901125,626.4219375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,762.74525,1519.8745,1440.30075,1065.010625,1112.404875,1626.45225,1800.950375,1743.876,1628.88875,1740.2115,1074.0405,979.3074375,1495.51,1430.24425,813.8305,623.5544375,1180.472625,1420.480125,1325.455875,1663.7525,1623.841375,1246.622875,1319.899875,1214.157625,1795.489375,624.2785625,1825.44425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,767.186,1513.420375,1445.92525,1060.284,1112.292875,1629.410875,1799.31575,1745.27475,1625.5945,1744.53675,1073.63,983.8325625,1489.67925,1436.660875,808.8951875,624.6258125,1184.892,1414.86775,1322.832625,1664.297,1622.889375,1248.9005,1325.447875,1209.322625,1802.079875,622.2065625,1821.027625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,771.6644375,1506.97025,1451.56075,1055.581875,1112.224,1632.393,1797.705625,1746.699125,1622.322625,1748.878125,1073.264,988.3858125,1483.85775,1443.082125,803.99025,625.77375,1189.336,1409.26725,1320.240875,1664.87025,1621.966625,1251.212875,1331.009125,1204.5085,1808.6725,620.20675,1816.62575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,776.1798125,1500.52425,1457.207375,1050.904625,1112.198125,1635.3985,1796.119625,1748.148875,1619.073125,1753.23525,1072.94275,992.9668125,1478.045625,1449.508,799.116125,626.99775,1193.804125,1403.678625,1317.68075,1665.47225,1621.073,1253.559625,1336.583375,1199.715625,1815.267375,618.27975,1812.238875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,780.7315,1494.082375,1462.86475,1046.2525,1112.2155,1638.42725,1794.55825,1749.624,1615.846375,1757.608,1072.66625,997.57525,1472.243,1455.938375,794.2735625,628.2975,1198.296125,1398.102125,1315.1525,1666.10275,1620.208625,1255.94075,1342.170375,1194.94425,0.0,616.42625,1807.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,785.318875,1487.64475,1468.533,1041.6259375,1112.276125,1641.479,1793.02125,1751.124375,1612.642375,1761.9965,1072.434375,1002.21075,1466.45,1462.37325,789.463,629.6724375,1202.811875,1392.538,1312.656375,1666.761875,1619.3735,1258.355875,1347.770125,1190.194625,0.0,614.6469375,1803.510375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
