,time,924,946,947,968,969,991,1013,1014,1035,1036,1058,1080,1081,1102,1103,1125,1126,1147,1148,1169,1170,1192,1193,1214,1215,1237,1259,1260,1281,1282,1304,1305,1326,1327,1348,1349,1371,1372,1393,1394,1416,1438,1460,1059,1461,1238,992,1483,902,1439,1171,1104,1350,1283,1037,1417,1216,925,970,1149,1328,1082,1395,1261,1015,1194,1127,1373,1484,1306,1462,948,1060,1239,1440,993,1172,1351,1105,1284,1418,1038,1217,926,1150,971,1329,1083,1396,1262,1016,1195,1485,1128,1463,1374,1307,949,1061,1240,1441,994,1173,1352,1106,1285,1419,1039,1218,1151,927,972,1330,1397,1084,1263,1017,1486,1196,1464,1129,1375,1308,1062,950,1241,1442,995,1174,1353,1107
0,0,1562.71675,1492.950875,1800.61575,1715.53825,1274.562375,948.945625,1053.984625,1445.55425,1510.119375,876.202625,619.2141875,981.7336875,1233.585625,1587.287125,690.262125,630.768,1704.523875,1139.728,1078.536875,1782.180125,621.6431875,768.4553125,1520.050125,1332.03125,911.153625,573.3884375,898.6450625,1320.136875,1500.40325,749.6669375,598.993,1801.856375,1058.39975,1202.212375,1678.364875,784.5746875,864.17675,1793.0215,1346.128125,1357.148,1192.711625,1390.060625,1824.91025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1563.219625,1496.264125,1796.081,1720.897875,1271.466625,949.4089375,1058.649125,1439.805,1516.37025,871.907125,620.6780625,987.4511875,1227.409625,1593.7925,686.1485625,633.95075,1697.979375,1145.737625,1072.64675,1788.7155,619.311625,772.9555625,1513.657625,1338.281375,905.822625,573.4783125,904.106625,1313.848875,1506.859,745.002375,601.16125,1795.270625,1064.06875,1196.19025,1684.66675,781.264375,866.4666875,1786.77475,1350.90075,1352.150375,1190.69725,1391.401875,1828.177875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1563.7535,1499.602375,1791.561625,1726.26875,1268.401875,949.92375,1063.339125,1434.0665,1522.627125,867.64675,622.2171875,993.184625,1221.241875,1600.30125,682.081625,637.194125,1691.4375,1151.757625,1066.76925,1795.253375,617.0500625,777.492125,1507.2695,1344.538,900.5138125,573.6530625,909.5886875,1307.567375,1513.318625,740.3741875,603.40275,1788.687125,1069.753125,1190.178375,1690.973375,778.0029375,868.807,1780.532875,1355.69225,1347.170125,1188.720625,1392.776875,1831.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1564.318375,1502.9655,1787.05775,1731.65075,1265.368375,950.4899375,1068.05425,1428.33875,1528.88975,863.4219375,623.831,998.93375,1215.082625,1606.81325,678.06225,640.497125,1684.898375,1157.788,1060.904625,1801.7935,614.8593125,782.064375,1500.885875,1350.801125,895.227625,573.912625,915.0909375,1301.292375,1519.782375,735.7830625,605.71675,1782.105875,1075.452625,1184.176875,1697.284625,774.791,871.197375,1774.295875,1360.50275,1342.20775,1186.781875,1394.185625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1564.914125,1506.3535,1782.569625,1737.043625,1262.36625,951.107375,1072.794125,1422.622,1535.158125,859.2333125,625.5190625,1004.6983125,1208.931875,1613.328375,674.0911875,643.8588125,1678.362,1163.828375,1055.05325,1808.336125,612.740125,786.67175,1494.506875,1357.0705,889.964375,574.256875,920.612875,1295.024125,1526.249875,731.22975,608.1023125,1775.526875,1081.166875,1178.185875,1703.600625,771.62925,873.637375,1768.06375,1365.331875,1337.26325,1184.881375,1395.627875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1565.54075,1509.766,1778.09725,1742.4475,1259.395875,951.776,1077.558375,1416.91625,1541.432125,855.0814375,627.280625,1010.4780625,1202.789875,1619.84675,670.169375,647.2783125,1671.828375,1169.878875,1049.215125,1814.881,610.6931875,791.3135625,1488.1325,1363.346125,884.7245,574.6856875,926.15425,1288.762625,1532.72125,726.715,610.5586875,1768.95025,1086.895875,1172.205625,1709.921125,768.51825,876.1265625,1761.836875,1370.179375,1332.336875,1183.019125,1397.10375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1566.19825,1513.202875,1773.64075,1747.862,1256.45725,952.49575,1082.34675,1411.22175,1547.71175,850.96675,629.115125,1016.2726875,1196.65675,1626.36825,666.297625,650.754625,1665.297625,1175.939,1043.3906875,1821.42825,608.7193125,795.9891875,1481.762875,1369.628,879.5085,575.198875,931.7146875,1282.508,1539.1965,722.2394375,613.085,1762.375875,1092.639375,1166.23625,1716.246125,765.458625,878.6645625,1755.614875,1375.04525,1327.42875,1181.195375,1398.612875,0.0,1832.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1566.8865,1516.664,1769.200375,1753.287125,1253.550875,953.2664375,1087.159,1405.5385,1553.996875,846.8898125,631.0219375,1022.081875,1190.5325,1632.89275,662.4768125,654.2869375,1658.769625,1182.008875,1037.58,1827.97775,606.8191875,800.698125,1475.398,1375.915875,874.3168125,575.7961875,937.2938125,1276.260375,1545.675375,717.803875,615.6803125,1755.803875,1098.396875,1160.277875,1722.57575,762.451,881.250875,1749.398125,1379.929125,1322.53925,1179.4105,1400.15525,0.0,1826.185375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1567.6055,1520.14925,1764.776125,1758.722875,1250.67675,954.0879375,1091.99475,1399.86675,1560.287375,842.85125,633.000375,1027.9055,1184.417375,1639.420375,658.7079375,657.8743125,1652.244625,1188.08825,1031.7834375,1834.5295,604.9935,805.4396875,1469.037875,1382.20975,869.14975,576.4773125,942.8913125,1270.01975,1552.157875,713.4090625,618.343875,1749.234375,1104.1685,1154.33075,1728.909625,759.496,883.885125,1743.186625,1384.830875,1317.668375,1177.664375,1401.730875,0.0,1819.657875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
