,time,607,629,674,696,741,786,808,853,875,920,898,719,652,831,764,585,876,697,943,630,809,742,921,675,854,608,787,899,720,653,832,966,765,586,944,877,698,631,810,743,922,676,855,609,788,900,721,654,967,833,766,945,878,699,587,632,811,923,744,677,856,610,789,901,722,946,655,834,229,274,296,207,252,588,633,230,297,700,678,275,611,208,656,253,298,634,231,701,679,276,612,209,657,254,321,299,702,635,232,680,277,613,658,255
0,0,0.7911612391471863,1.0704532861709595,1.0747183561325073,0.8021225333213806,1.0154087543487549,0.7056609392166138,0.9653429985046387,1.0476092100143433,0.8802159428596497,1.0783592462539673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.214814305305481,0.0,0.0,0.0,0.7721591591835022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2675048112869263,0.7633860111236572,0.7204685211181641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7971720099449158,1.060991644859314,1.0841501951217651,0.7954508662223816,1.0162018537521362,0.7109667062759399,0.9597225785255432,1.0565882921218872,0.8718847036361694,1.0822303295135498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2063791751861572,0.0,0.0,0.0,0.7776730060577393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2619729042053223,0.7692378163337708,0.7173995971679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.8032034039497375,1.0515727996826172,1.0936106443405151,0.7888283729553223,1.016785979270935,0.7162993550300598,0.9540297985076904,1.0655879974365234,0.8636476993560791,1.0858831405639648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19780433177948,0.0,0.0,0.0,0.7831942439079285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2560700178146362,0.7751162052154541,0.7142874002456665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.8092536926269531,1.0422006845474243,1.103094458580017,0.7822557091712952,1.0171599388122559,0.7216581106185913,0.9482704401016235,1.0746028423309326,0.8555042147636414,1.0893090963363647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1891072988510132,0.0,0.0,0.0,0.7887208461761475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249822735786438,0.7810198664665222,0.7111337780952454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.8153209686279297,1.0328787565231323,1.1125956773757935,0.775733470916748,1.0173231363296509,0.7270419597625732,0.942450225353241,1.0836272239685059,0.8474534153938293,1.0925002098083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1803042888641357,0.0,0.0,0.0,0.7942506670951843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2432575225830078,0.7869473695755005,0.7079407572746277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.8214032649993896,1.0236104726791382,1.1221078634262085,0.7692620158195496,1.0172749757766724,0.732450008392334,0.9365745186805725,1.0926547050476074,0.8394944667816162,1.095448613166809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171410083770752,0.0,0.0,0.0,0.7997815012931824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236399531364441,0.7928972840309143,0.7047100067138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.8274983763694763,1.0143985748291016,1.1316238641738892,0.7628418803215027,1.0170156955718994,0.7378811240196228,0.9306487441062927,1.1016783714294434,0.8316265344619751,1.0981470346450806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1624387502670288,0.0,0.0,0.0,0.8053110837936401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2292734384536743,0.79886794090271,0.7014434933662415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.833604097366333,1.0052458047866821,1.1411360502243042,0.7564733624458313,1.0165458917617798,0.7433342933654785,0.924677848815918,1.1106908321380615,0.8238487243652344,1.1005884408950806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1534030437469482,0.0,0.0,0.0,0.8108369708061218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2219029664993286,0.804857611656189,0.6981430053710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.8397179841995239,0.9961548447608948,1.150636076927185,0.7501567602157593,1.0158662796020508,0.7488083243370056,0.9186667203903198,1.1196842193603516,0.8161601424217224,1.102766513824463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1443146467208862,0.0,0.0,0.0,0.8163565397262573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2143104076385498,0.8108645677566528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
