,time,118,140,162,163,185,207,208,229,230,252,274,275,297,746,768,769,791,792,813,814,835,836,858,859,881,903,837,141,186,253,770,904,815,882,231,164,860,747,298,209,793,119,748,276,838,142,254,187,905,771,816,883,232,165,861,299,210,794,277,749,839,255,143,188,906,928,772,884,817,233,166,300,862,211,278,795,840,750,256,929,907,189,144
0,0,1673.116125,1304.065625,1368.16675,1225.959125,638.378375,766.7499375,1492.458375,1438.201125,1022.9994375,1069.632375,1595.645,1781.241,1756.380125,1788.277625,1784.87775,1658.346625,1115.470625,1496.525,1021.739125,808.051375,1457.79025,606.2255625,1166.579125,1372.8085,1267.528875,1612.963125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1672.32625,1306.4055,1373.665875,1221.343625,636.6625625,771.4059375,1486.002625,1443.951875,1018.23525,1069.652625,1598.743375,1776.775375,1754.757875,1789.695,1789.156,1655.1915,1115.207125,1490.812875,1026.2341875,803.3095,1464.206,607.6520625,1171.230875,1367.1465,1264.952375,1613.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1671.56475,1308.77825,1379.178,1216.750625,635.0193125,776.0969375,1479.551125,1449.713,1013.496375,1069.717625,1601.86525,1772.32475,1753.160625,1791.137125,1793.450125,1652.05875,1114.98675,1485.11075,1030.7564375,798.6005,1470.62625,609.1556875,1175.9055,1361.49625,1262.409125,1614.392375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1670.831625,1311.18375,1384.703,1212.18025,633.44925,780.822125,1473.103875,1455.484,1008.783,1069.82775,1605.010375,1767.889375,1751.588375,1792.604,1797.75975,1648.948625,1114.80925,1479.419,1035.3055,793.924875,1477.051,610.7359375,1180.603,1355.858125,1259.89925,1615.15125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1670.127,1313.62175,1390.24075,1207.632875,631.952875,785.581,1466.660875,1461.265,1004.0956875,1069.982625,1608.178625,1763.469125,1750.041375,1794.095375,1802.085,1645.86125,1114.67475,1473.73775,1039.881125,789.2833125,1483.480125,612.3921875,1185.322875,1350.232125,1257.423,1615.939625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1669.45075,1316.092,1395.791,1203.10875,630.5306875,790.3729375,1460.22225,1467.055875,999.4346875,1070.1825,1611.37,1759.064375,1748.5195,1795.6115,1806.4255,1642.796625,1114.583375,1468.066875,1044.4828125,784.6764375,1489.913625,614.12375,1190.064875,1344.6185,1254.9805,1616.75725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1668.803125,1318.594375,1401.35375,1198.60825,629.18325,795.1973125,1453.788125,1472.856375,994.8004375,1070.427125,1614.58425,1754.675125,1747.022875,1797.152,1810.78125,1639.755,1114.535,1462.40675,1049.110375,780.1048125,1496.3515,615.930125,1194.82875,1339.0175,1252.571875,1617.604375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1668.184,1321.12875,1406.92875,1194.131375,627.911,800.0535,1447.358375,1478.666375,990.19325,1070.716625,1617.82125,1750.301375,1745.551625,1798.717,1815.15225,1636.736375,1114.529625,1456.7575,1053.76325,775.569125,1502.7935,617.8105625,1199.614375,1333.429125,1250.197625,1618.48075,1812.952125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1667.5935,1323.694875,1412.515875,1189.678625,626.7144375,804.9409375,1440.93325,1484.485875,985.613625,1071.051,1621.08075,1745.9435,1744.10575,1800.30625,1819.53825,1633.741,1114.567375,1451.119125,1058.441375,771.0699375,1509.239625,619.764375,1204.42125,1327.8535,1247.85775,1619.386375,1806.35725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
