,time,74,119,141,186,231,253,298,320,365,52,164,343,97,276,209,142,321,388,75,254,187,120,366,299,232,53,165,344,98,277,210,143,322,389,76,255,188,121,367,300,233,54,166,345,99,278,211,412,144,323,390,77,256,189,368,122,301,234,167,346,55,100,279,413,1271,1293,1338,1316,1249,1294,145,78,1339,1272,123,1317,101,1250,1295,168,146,1340,79,1273,124,1318,102,169,1296,1363,147,1341,80,1274,125,1319
0,0,2.859001636505127,4.849543571472168,1.6839275360107422,5.93711519241333,4.9832892417907715,0.5929909944534302,4.5294294357299805,1.4836125373840332,3.249941110610962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.928609848022461,0.0,0.0,5.851070880889893,0.0,0.0,0.0,3.821479320526123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.435364723205566,2.0850071907043457,0.606196403503418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.846348762512207,4.845023155212402,1.6860874891281128,5.971569538116455,4.987044811248779,0.6179917454719543,4.531038284301758,1.4786133766174316,3.2356672286987305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9145411252975464,0.0,0.0,5.870100021362305,0.0,0.0,0.0,3.818406105041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.411991119384766,2.0866525173187256,0.6200060248374939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2.8339874744415283,4.8402628898620605,1.6881808042526245,6.007083415985107,4.9908833503723145,0.6419125199317932,4.532708168029785,1.4738128185272217,3.221128463745117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9006799459457397,0.0,0.0,5.889027118682861,0.0,0.0,0.0,3.8152410984039307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3878936767578125,2.0882580280303955,0.6337751150131226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,2.8219118118286133,4.835242748260498,1.6902107000350952,6.043613433837891,4.994808197021484,0.6647966504096985,4.53444242477417,1.4691996574401855,3.2063236236572266,4.323429107666016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8870270252227783,0.0,0.0,5.907838821411133,0.0,0.0,0.0,3.8119802474975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.363067150115967,2.08982515335083,0.6474989056587219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2.810115337371826,4.829942226409912,1.6921799182891846,6.081103801727295,4.998822212219238,0.6866878867149353,4.536244869232178,1.4647632837295532,3.1912519931793213,4.31420373916626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8735827207565308,0.0,0.0,5.9265241622924805,0.0,0.0,0.0,3.808619737625122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33751106262207,2.091355562210083,0.6611724495887756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,2.7985916137695312,4.824337482452393,1.6940913200378418,6.11948299407959,5.002927780151367,0.7076302766799927,4.538120746612549,1.4604941606521606,3.1759135723114014,4.304846286773682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.860347032546997,0.0,0.0,5.945071220397949,0.0,0.0,0.0,3.80515456199646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.311226844787598,2.09285044670105,0.6747910976409912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,2.787334680557251,4.81840181350708,1.695947527885437,6.15866756439209,5.007128715515137,0.7276673316955566,4.540073871612549,1.456383228302002,3.160308599472046,4.295355796813965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8473197221755981,0.0,0.0,5.963468551635742,0.0,0.0,0.0,3.8015801906585693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28422212600708,2.094310760498047,0.6883502006530762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,2.7763376235961914,4.812106609344482,1.6977506875991821,6.198559284210205,5.011427879333496,0.7468416690826416,4.542109966278076,1.452422022819519,3.1444382667541504,4.285730838775635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8345001935958862,0.0,0.0,5.981706619262695,0.0,0.0,0.0,3.797891616821289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25650691986084,2.095738172531128,0.7018452882766724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,2.765594482421875,4.805418491363525,1.6995034217834473,6.239049434661865,5.015828609466553,0.7651950120925903,4.544233798980713,1.4486027956008911,3.128303289413452,4.275970458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8218878507614136,0.0,0.0,5.999775409698486,0.0,0.0,0.0,3.7940831184387207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.228098392486572,2.0971333980560303,0.715272068977356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
