,time,272,295,317,339,340,361,362,384,385,406,407,429,451,474,1331,1353,1354,1376,1398,1399,1420,1421,1443,1465,1466,1488,1510,1533,452,1444,318,1511,1377,1332,430,363,273,1422,1489,408,1355,341,296,1467,1400,386,475,1534,453,1445,1512,319,1378,431,364,1333,274,1423,1490,409,1356,342,1468,297,1401,476,1557,387,1535,454,1446,1513,432,320,1379,365,1334,1424,1491,275,410,1469,343,1357,1558,477,298,1402,499,388,1536,455,1447,1514,433,321,1380,366
0,0,1681.67025,1487.423625,1110.394375,1216.097625,1327.92575,1707.82625,706.77,675.9723125,1605.091125,1266.50275,1068.483,959.804375,1373.0085,1811.2665,1582.429625,1604.663625,1386.4495,844.47725,826.14075,1470.235875,1365.502625,859.9024375,707.0161875,1216.098125,1461.859,1256.4715,1497.33575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1683.936125,1484.832875,1111.5025,1221.215875,1322.734125,1714.305375,703.87475,680.00475,1598.566375,1272.304875,1062.978625,958.416625,1375.24425,1808.126,1584.80925,1609.71325,1382.829875,843.7920625,830.97375,1463.9565,1371.826125,854.5900625,707.392875,1220.339375,1456.4375,1254.186875,1498.848875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1686.2265,1482.2695,1112.652375,1226.35175,1317.558375,1720.78775,701.0369375,684.084875,1592.045,1278.1185,1057.491625,957.0780625,1377.511625,1805.0065,1587.215625,1614.776875,1379.235875,843.1645,835.83725,1457.683,1378.1555,849.3016875,707.838,1224.605,1451.0285,1251.935875,1500.391875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1688.54125,1479.7335,1113.843875,1231.505,1312.398625,1727.273,698.2573125,688.2118125,1585.52675,1283.943625,1052.02225,955.7888125,1379.8105,1801.908125,1589.64875,1619.85425,1375.667875,842.594625,840.7306875,1451.4155,1384.490625,844.037875,708.3514375,1228.894875,1445.631875,1249.718875,1501.9645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1690.88025,1477.225,1115.077125,1236.6755,1307.255125,1733.76125,695.5365,692.3846875,1579.012,1289.779875,1046.5708125,954.549125,1382.140875,1798.831125,1592.1085,1624.945375,1372.126,842.082625,845.653625,1445.154125,1390.831375,838.799,708.933,1233.2085,1440.248,1247.536,1503.56675,1829.7965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1693.2435,1474.744125,1116.35175,1241.862875,1302.128125,1740.252375,692.8753125,696.60275,1572.5005,1295.627375,1041.1375625,953.35925,1384.502375,1795.775375,1594.594625,1630.05,1368.610375,841.628625,850.6055,1438.898875,1397.17775,833.5855625,709.5825625,1237.54575,1434.877,1245.3875,1505.1985,1827.004125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1695.63075,1472.291125,1117.667625,1247.067125,1297.017625,1746.7465,690.274375,700.8651875,1565.9925,1301.485625,1035.722875,952.21925,1386.894875,1792.741125,1597.107125,1635.168125,1365.1215,841.232625,855.58575,1432.65,1403.529625,828.398125,710.2999375,1241.9065,1429.518875,1243.2735,1506.859625,1824.232625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1698.041875,1469.866125,1119.024625,1252.287875,1291.924,1753.2435,687.734375,705.1710625,1559.487875,1307.35475,1030.3269375,951.1294375,1389.318375,1789.7285,1599.645875,1640.299375,1361.65925,840.89475,860.5939375,1426.4075,1409.886875,823.2370625,711.084875,1246.29025,1424.174,1241.194125,1508.55,1821.48225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1700.477,1467.46925,1120.42275,1257.524875,1286.847375,1759.74325,685.2559375,709.5196875,1552.986875,1313.2345,1024.950125,950.089875,1391.7725,1786.7375,1602.210625,1645.443875,1358.224,840.615125,865.6295625,1420.171375,1416.2495,818.1029375,711.93725,1250.696875,1418.842375,1239.149625,1510.269625,1818.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,1702.93575,1465.1005,1121.861625,1262.778,1281.788,1766.24575,682.839875,713.9103125,1546.489375,1319.12475,1019.59275,949.1008125,1394.25725,1783.768375,1604.801375,1650.601375,1354.816,840.39375,870.6921875,1413.941875,1422.617375,812.99625,712.8566875,1255.12625,1413.52425,1237.14025,1512.018375,1816.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
