,time,276,298,320,321,343,365,366,387,388,409,410,432,433,454,455,477,499,500,521,522,544,566,567,588,589,611,612,633,634,655,656,678,679,700,701,723,745,746,767,768,790,812,835,545,813,478,724,657,411,299,590,791,344,523,702,456,769,635,389,568,501,322,680,747,434,277,613,814,367,546,792,479,725,658,412,770,300,591,345,524,703,457,748,636,390,569,502,323,726,681,815,435,614,837,368,793,547,480,704,659,413,771,592,301,346,525,682,458,749,637,391,570,503,838,727,816,660,324,436,615,794,369,548,705,481,638,772,414
0,0,1741.92775,1507.304375,1553.994375,1586.955375,1114.881,937.316625,1827.78,1208.262,1211.3505,1733.63675,711.94925,704.42775,1618.94225,1206.7415,1000.0035625,573.978375,795.2975625,1453.16275,1384.1265,862.35275,590.683875,967.765875,1271.774875,1580.829375,719.7008125,632.409375,1715.1455,1121.7035,1079.5045,1752.4445,605.150125,736.0,1557.221625,1293.25175,1000.9479375,740.561,1023.52375,1597.8755,1570.426375,1245.949625,1223.884125,1535.810375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1740.974625,1508.907125,1558.250125,1582.844375,1112.876625,939.6544375,1821.771625,1213.7975,1205.94675,1740.1045,709.22075,708.32375,1612.48175,1212.922625,994.2388125,572.3309375,800.1991875,1446.76575,1390.4345,857.1944375,591.4813125,973.308125,1265.617375,1587.28325,715.6118125,635.50025,1708.61425,1127.75425,1073.549125,1759.017,602.4838125,740.278625,1550.760625,1299.29225,995.5334375,739.497125,1027.1805625,1591.952125,1575.603625,1241.896125,1223.30975,1538.094,1827.123625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1740.04875,1510.5405,1562.525375,1578.753375,1110.91275,942.0384375,1815.769625,1219.34775,1200.559375,1746.575375,706.551125,712.2670625,1606.025,1219.112,988.4894375,570.76425,805.1313125,1440.373375,1396.74825,852.06175,592.359875,978.868375,1259.46775,1593.74075,711.5675625,638.6524375,1702.085625,1133.81525,1067.60575,1765.591875,599.8870625,744.5983125,1544.3035,1305.34175,990.1385,738.49825,1030.871875,1586.036875,1580.7945,1237.86875,1222.775125,1540.405875,1824.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1739.150375,1512.20425,1566.819875,1574.682625,1108.989625,944.468375,1809.774125,1224.912375,1195.18825,1753.049625,703.9409375,716.256875,1599.572,1225.3095,982.755875,569.2789375,810.093375,1433.985875,1403.067625,846.9551875,593.3190625,984.44625,1253.32625,1600.201875,707.568875,641.8649375,1695.559875,1139.88625,1061.674625,1772.169,597.3608125,748.95825,1537.850375,1311.40025,984.7635,737.5645,1034.597375,1580.129875,1585.998875,1233.86775,1222.28025,1542.745875,1821.229125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1738.279375,1513.898375,1571.133375,1570.632125,1107.107375,946.943875,1803.785125,1230.491375,1189.83375,1759.527,701.3909375,720.2925,1593.12275,1231.514875,977.03825,567.875625,815.08475,1427.60325,1409.392625,841.87525,594.358625,990.0415,1247.193,1606.6665,703.6165,645.136875,1689.036875,1145.96725,1055.756,1778.748375,594.9059375,753.3578125,1531.40125,1317.4675,979.40875,736.69625,1038.3565625,1574.23125,1591.216625,1229.8935,1221.825375,1545.11375,1818.314375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1737.435875,1515.622625,1575.465875,1566.60225,1105.26625,949.464625,1797.802875,1236.0845,1184.496125,1766.007625,698.90175,724.3730625,1586.6775,1237.72825,971.337,566.5550625,820.1049375,1421.2255,1415.723125,836.8223125,595.478,995.6538125,1241.068125,1613.134625,699.71125,648.467375,1682.51675,1152.058,1049.850125,1785.330125,592.5233125,757.79625,1524.95625,1323.5435,974.0745625,735.8936875,1042.1491875,1568.34125,1596.4475,1225.946,1221.410375,1547.5095,1815.421625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1736.619875,1517.377125,1579.817,1562.592875,1103.466625,952.030125,1791.82725,1241.6915,1179.175625,1772.491375,696.4740625,728.4979375,1580.236125,1243.94925,965.6523125,565.3176875,825.1534375,1414.852875,1422.059,831.797,596.6768125,1001.2829375,1234.95175,1619.60625,695.8539375,651.8555625,1675.999375,1158.158375,1043.9570625,1791.914,590.213875,762.272875,1518.515375,1329.628,968.7613125,735.157,1045.974875,1562.45975,1601.6915,1222.025875,1221.0355,1549.933,1812.550875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1735.8315,1519.161625,1584.186875,1558.6045,1101.7085,954.6401875,1785.858375,1247.31225,1173.8725,1778.978125,694.1085,732.6661875,1573.79875,1250.177875,959.9845625,564.164125,830.2296875,1408.48525,1428.400125,826.7998125,597.9545625,1006.9285,1228.843875,1626.08125,692.0453125,655.3004375,1669.485125,1164.26825,1038.0771875,1798.5,587.9784375,766.7870625,1512.078875,1335.721,963.4693125,734.486375,1049.83325,1556.587,1606.9485,1218.133125,1220.7005,1552.384,1809.702125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1735.070625,1520.976,1588.575125,1554.637,1099.992125,957.2943125,1779.896375,1252.9465,1168.586875,1785.468,691.8056875,736.87725,1567.3655,1256.414,954.334,563.0948125,835.3331875,1402.122875,1434.746625,821.8311875,599.3108125,1012.59025,1222.744875,1632.559625,688.2861875,658.8011875,1662.97375,1170.38725,1032.210625,1805.08825,585.817875,771.338125,1505.6465,1341.82225,958.199,733.8820625,1053.723875,1550.723,1612.21825,1214.268,1220.405625,1554.8625,1806.875625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
