,time,410,432,477,522,544,589,611,656,723,455,634,701,567,388,500,433,679,612,545,478,657,411,590,724,523,456,702,635,568,389,501,680,434,613,546,479,658,412,725,591,524,457,703,636,569,390,502,681,435,614,547,480,659,704,413,592,525,458,682,637,570,503,391,10,32,77,368,55,122,100,33,436,78,369,414,11,481,56,459,123,392,101,34,437,79,370,415,482,12,57,124,460,393,102,35,438,80,483,416,13,58,125,461
0,0,3.8919670581817627,2.1754627227783203,1.0849496126174927,5.108184814453125,1.010745882987976,5.028591156005859,1.2485684156417847,3.208446741104126,2.525770664215088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5962481498718262,0.0,0.0,0.0,0.0,0.0,4.397165775299072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.649791240692139,2.749716281890869,5.990326881408691,5.7190141677856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.8698954582214355,0.0,1.1430935859680176,5.112989902496338,1.0228266716003418,5.040617942810059,1.2502424716949463,3.165726900100708,2.5141477584838867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5721819400787354,0.0,0.0,0.0,0.0,0.0,4.40021276473999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.641612529754639,2.7369656562805176,6.0030107498168945,5.732833385467529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3.8475215435028076,0.0,1.1935259103775024,5.117932319641113,1.0344563722610474,5.053236484527588,1.251869559288025,3.1214983463287354,2.5025432109832764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5496327877044678,0.0,0.0,0.0,0.0,0.0,4.403332710266113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.633291721343994,2.7247488498687744,6.016021251678467,5.746699810028076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,3.824862003326416,0.0,1.2374759912490845,5.123018264770508,1.0456571578979492,5.0664873123168945,1.2534517049789429,3.075861930847168,2.490959644317627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5284829139709473,0.0,0.0,0.0,0.0,0.0,4.406528949737549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624826908111572,2.713036298751831,6.029367446899414,5.7606096267700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.8019354343414307,0.0,1.2759788036346436,5.12825345993042,1.05644953250885,5.080414772033691,1.254990816116333,3.028949022293091,2.479400396347046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.508623480796814,0.0,0.0,0.0,0.0,0.0,4.40980339050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.616215229034424,2.701801061630249,6.043057918548584,5.774557113647461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,3.778761625289917,0.0,1.3098942041397095,5.133644104003906,1.0668535232543945,5.095067024230957,1.2564886808395386,2.9809200763702393,0.0,4.924419403076172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4899547100067139,0.0,0.0,0.0,0.0,0.0,4.413158893585205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.607454776763916,2.691016912460327,6.05709981918335,5.78853702545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3.755361795425415,0.0,1.339931845664978,5.139197826385498,1.076887607574463,5.110494136810303,1.2579470872879028,2.931964635848999,0.0,4.923526763916016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4723848104476929,0.0,0.0,0.0,0.0,0.0,4.416599273681641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.598542213439941,2.6806600093841553,6.071502685546875,5.802544116973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,3.7317588329315186,0.0,1.3666762113571167,5.144921779632568,1.0865695476531982,5.126753330230713,1.2593674659729004,2.882296323776245,0.0,4.922611713409424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4558297395706177,0.0,0.0,0.0,0.0,0.0,4.420126914978027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.589476108551025,2.6707074642181396,6.086273670196533,5.816573619842529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,3.707976818084717,0.0,1.3906092643737793,5.150822639465332,1.0959157943725586,5.143904209136963,1.2607513666152954,2.8321497440338135,0.0,4.921673774719238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4402127265930176,0.0,0.0,0.0,0.0,0.0,4.423746109008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580252647399902,2.6611380577087402,6.1014204025268555,5.830619812011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,3.6840410232543945,0.0,1.4121296405792236,5.156909465789795,1.1049423217773438,5.16201114654541,1.262100338935852,2.781773090362549,0.0,4.920711517333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4254634380340576,0.0,0.0,0.0,0.0,0.0,4.427459239959717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.570870399475098,2.6519320011138916,6.116950988769531,5.844676971435547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
